ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,180,180,12,0,180,-168,180,270,0,None,present,inhibit,freq_bottom,,,,,0,419,419,210,,,,,,,,,,,0.9621859482321251,,,,,,,,,,,,,,,,,,,,,,,2269.0387996918607,2269.7873880796624,2269.787402190974,2270.7525017109965,2270.7525155015965,2457.1353608294366,2457.1353608294366,2458.625756799246,2458.625756799246,2458.625756799246,2458.625756799246,2273.783431460399,None,1,,,2273.7837993166277,2273.783836198464,2273.78384517839,2273.784538877625,2460.1077979106276,2460.1077979106276,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,-12,180,180,-12,0,90,180,180,j,present,resp,freq_bottom,,,,,0,420,420,480,,,,,,,,,,,0.9886473988978166,,,,,,,,,,,,,,,,,,,,,,,2273.7850314906746,2274.0247999881985,2274.0248137787976,2275.015842833346,2275.015856623946,2461.406696330353,2461.406696330353,,,,,2276.2403509098267,j,1,1.1733009201016102,None,2276.2409217765116,2276.240969562543,2276.2409798253148,2276.241630228482,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
168,0,0,0,0,168,180,180,0,0,f,abs,resp,freq_bottom,,,,,0,421,421,1004,,,,,,,,,,,0.9270609032890047,,,,,,,,,,,,,,,,,,,,,,,2276.242122520819,2277.0811538306116,2277.081168583347,2278.012899983516,2278.012914415539,2464.3957751375365,2464.3957751375365,,,,,2279.097151567671,f,1,1.0488660941546186,None,2279.0976833075374,2279.097721151509,2279.097730131434,2279.098351991267,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,168,180,270,180,180,168,0,f,present,resp,freq_bottom,,,,,0,422,422,487,,,,,,,,,,,0.943153370472904,,,,,,,,,,,,,,,,,,,,,,,2279.0988548670875,2279.504020440876,2279.5040345521875,2280.452202102201,2280.4522162135117,2466.8353505025225,2466.8353505025225,2468.3257275503465,2468.3257275503465,2468.3257275503465,2468.3257275503465,2282.477906497169,f,1,1.9845467372197163,None,2282.4784039208926,2282.4784424062864,2282.478451065501,2282.478906796713,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,-168,180,180,-168,0,180,0,f,abs,resp,freq_bottom,,,,,0,423,423,884,,,,,,,,,,,0.7259310807575696,,,,,,,,,,,,,,,,,,,,,,,2282.4793792049304,2283.375538234278,2283.3755523455893,2284.1076859822724,2284.107700093584,2470.4905264994386,2470.4905264994386,,,,,2285.1742628283046,f,1,1.017073309782063,None,2285.174740047196,2285.17479617173,2285.1748048309437,2285.175279163431,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,168,180,180,270,0,168,180,f,present,resp,freq_bottom,,,,,0,424,424,484,,,,,,,,,,,0.9376251050072221,,,,,,,,,,,,,,,,,,,,,,,2285.1757393846065,2285.656666985241,2285.65668077584,2286.596947274368,2286.5969613856796,2472.9800507750633,2472.9800507750633,,,,,2287.6150325233657,f,1,0.9762512104416601,None,2287.6155389270143,2287.615591203009,2287.6156005036455,2287.6160642526493,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,0,168,0,168,0,90,180,180,f,present,resp,freq_bottom,,,,,0,425,425,616,,,,,,,,,,,0.9337624085294263,,,,,,,,,,,,,,,,,,,,,,,2287.6165738634145,2288.1209878174486,2288.12100192876,2289.0619900284346,2289.0620038190345,2475.444590332597,2475.444590332597,2476.9349773224812,2476.9349773224812,2476.9349773224812,2476.9349773224812,2291.0863256262055,f,1,1.9830015486322736,None,2291.086859611054,2291.086927281206,2291.086953579559,2291.087652089469,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,0,168,0,0,0,180,0,168,f,abs,resp,freq_bottom,,,,,0,426,426,952,,,,,,,,,,,0.7045280721556944,,,,,,,,,,,,,,,,,,,,,,,2291.0881549652895,2291.3183258468553,2291.3183393167437,2292.0260783447175,2292.026091814606,2478.408707192214,2478.408707192214,,,,,2292.9931890473135,f,1,0.9225185441027861,None,2292.993689998865,2292.9937275221246,2292.993736181338,2292.994206985997,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
12,180,0,0,0,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,427,427,243,,,,,,,,,,,0.7169300706718286,,,,,,,,,,,,,,,,,,,,,,,2292.9946806770613,2293.483612598323,2293.4836260682105,2294.1987199757805,2294.198733445668,2480.5818372670747,2480.5818372670747,2482.0722216912663,2482.0722216912663,2482.0722216912663,2482.0722216912663,2297.229930989274,None,1,,,2297.2302962798094,2297.230333161646,2297.2303418208594,2297.2307953070913,2483.5626009840707,2483.5626009840707,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,0,180,180,12,0,168,0,0,None,abs,inhibit,freq_bottom,,,,,0,428,428,390,,,,,,,,,,,0.9691217472320184,,,,,,,,,,,,,,,,,,,,,,,2297.2312744502524,2297.446788490045,2297.446801639221,2298.4207768533443,2298.420790643944,2484.8032046146545,2484.8032046146545,2486.293589680269,2486.293589680269,2486.293589680269,2486.293589680269,2301.45175470949,None,1,,,2301.452144694821,2301.452181255945,2301.4521899151596,2301.4527088265613,2487.783972180191,2487.783972180191,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,0,168,0,0,0,180,0,168,f,abs,resp,freq_bottom,,,,,0,429,429,949,,,,,,,,,,,0.9848929025218427,,,,,,,,,,,,,,,,,,,,,,,2301.4531940632432,2301.6437137635958,2301.643727874907,2302.6335751071338,2302.6335888977337,2489.0245684344072,2489.0245684344072,,,,,2303.542463501414,f,1,0.8660595082774307,None,2303.5429711879096,2303.5430083904575,2303.543017049671,2303.543488495754,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,168,180,0,180,168,0,90,180,0,f,present,resp,freq_bottom,,,,,0,430,430,508,,,,,,,,,,,0.7356492546906338,,,,,,,,,,,,,,,,,,,,,,,2303.543981429515,2304.099736182621,2304.0997502939326,2304.839971956976,2304.839985747576,2491.222676171704,2491.222676171704,2492.7130589923363,2492.7130589923363,2492.7130589923363,2492.7130589923363,2307.8713465333967,None,0,,,2307.871761534233,2308.3777495409013,2308.3777614072314,2308.3788005128827,2494.203451113606,2494.203451113606,2494.2367390555555,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,0,180,180,180,168,0,168,180,f,abs,resp,freq_bottom,,,,,0,431,431,799,,,,,,,,,,,0.8746865262849917,,,,,,,,,,,,,,,,,,,,,,,2308.3793415533864,2308.661773997087,2308.6617874669755,2309.535597386329,2309.5356108562173,2495.918627123351,2495.918627123351,2497.40901507537,2497.40901507537,2497.40901507537,2497.40901507537,2312.567051819942,None,0,,,2312.5674171104783,2313.0658321536494,2313.0658420957097,2313.06621027265,2498.8993918024826,2498.8993918024826,2498.9243771619967,2499.423939711346,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,168,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,432,432,981,,,,,,,,,,,0.7242887095982422,,,,,,,,,,,,,,,,,,,,,,,2313.0667384846893,2313.5582354574926,2313.5582498895155,2314.281442086217,2314.2814561975283,2500.6645398141027,2500.6645398141027,,,,,2315.1820006375747,f,1,0.8574753410412086,None,2315.182513134745,2315.1832430743934,2315.183253016454,2315.183831580217,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
168,0,0,0,168,0,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,433,433,929,,,,,,,,,,,0.8580241728720301,,,,,,,,,,,,,,,,,,,,,,,2315.18433477675,2315.772478517132,2315.7724919870207,2316.62997447777,2316.6299879476574,2503.012524430207,2503.012524430207,2504.5029043644354,2504.5029043644354,2504.5029043644354,2504.5029043644354,2319.661428911383,None,0,,,2319.661842308662,2320.167593950866,2320.1676048550607,2320.1684566651256,2505.993299051399,2505.993299051399,2506.026597897542,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
168,0,168,0,0,0,0,0,270,0,f,present,resp,freq_bottom,,,,,0,434,434,643,,,,,,,,,,,1.072732183787227,,,,,,,,,,,,,,,,,,,,,,,2320.1689640309096,2320.7181682491655,2320.718182360476,2321.791929997634,2321.791943788233,2508.174751272102,2508.174751272102,,,,,2322.8090489425176,f,1,0.9793614717382297,None,2322.8095582325714,2322.810293945029,2322.8103038870895,2322.8108734709276,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,-168,180,180,0,270,0,-168,0,0,f,present,resp,freq_bottom,,,,,0,435,435,599,,,,,,,,,,,1.0558912451286728,,,,,,,,,,,,,,,,,,,,,,,2322.811384685251,2323.332536578764,2323.3325506900755,2324.3898881550294,2324.3899019456294,2510.780825037058,2510.780825037058,2512.2712107440957,2512.2712107440957,2512.2712107440957,2512.2712107440957,2326.239533095195,f,1,1.797047498910615,None,2326.240054251578,2326.2400927369727,2326.2401017168977,2326.2405683523057,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,12,0,168,0,0,90,180,180,180,None,present,inhibit,freq_bottom,,,,,0,436,436,196,,,,,,,,,,,0.7733266675884448,,,,,,,,,,,,,,,,,,,,,,,2326.24106000322,2326.6551493778516,2326.655163489163,2327.42885397551,2327.4288674453974,2513.8198902781396,2513.8198902781396,2515.3102583460386,2515.3102583460386,2515.3102583460386,2515.3102583460386,2330.469143693559,None,1,,,2330.469524698964,2330.469563184359,2330.469571522861,2330.4700994141886,2516.7840007235254,2516.7840007235254,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,0,180,180,-168,180,-168,0,f,abs,resp,freq_bottom,,,,,0,437,437,866,,,,,,,,,,,1.0740092203558658,,,,,,,,,,,,,,,,,,,,,,,2330.4705913858143,2330.726632470256,2330.7266452987205,2331.800164268492,2331.8001777383806,2518.1827950402585,2518.1827950402585,,,,,2332.6840038023574,f,1,0.8430856520481029,None,2332.6845002639457,2332.684546767131,2332.684555747056,2332.6850910147514,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,-12,0,-12,0,0,270,180,180,180,j,present,resp,freq_bottom,,,,,0,438,438,716,,,,,,,,,,,0.7226034552399941,,,,,,,,,,,,,,,,,,,,,,,2332.6855810621073,2333.223937530508,2333.2239625460143,2333.9481264989263,2333.948140930949,2520.330934303507,2520.330934303507,,,,,2334.8147887183914,j,1,0.8221406175298398,None,2334.8152970463107,2334.8153348902815,2334.815343549495,2334.8158008842665,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,0,168,0,0,0,168,0,90,f,present,resp,freq_bottom,,,,,0,439,439,617,,,,,,,,,,,0.8696245660728749,,,,,,,,,,,,,,,,,,,,,,,2334.816283875967,2335.330754705,2335.3307684956,2336.204731715108,2336.2047644276936,2522.58732400148,2522.58732400148,2524.0777353654476,2524.0777353654476,2524.0777353654476,2524.0777353654476,2338.2121885809993,f,1,1.9581326074358003,None,2338.212703964573,2338.2127402049864,2338.2127491849114,2338.2132061989714,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,0,168,180,168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,440,440,840,,,,,,,,,,,0.8803423446642801,,,,,,,,,,,,,,,,,,,,,,,2338.213697529174,2338.7273377151096,2338.7273515057095,2339.6096160248053,2339.6096298154052,2525.992734278235,2525.992734278235,2527.4831090810776,2527.4831090810776,2527.4831090810776,2527.4831090810776,2341.201720553702,f,1,1.5438488815616438,None,2341.2022840440195,2341.20232156728,2341.2023302264934,2341.202786919841,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,-12,0,0,0,0,12,0,270,0,j,present,resp,freq_bottom,,,,,0,441,441,678,,,,,,,,,,,0.8492282705685488,,,,,,,,,,,,,,,,,,,,,,,2341.2032670251374,2341.7838887951702,2341.78390258577,2342.6322861671306,2342.632299637019,2529.0151257221623,2529.0151257221623,2530.5055213712594,2530.5055213712594,2530.5055213712594,2530.5055213712594,2344.506760921674,j,1,1.833692008680373,None,2344.5072692495933,2344.5073061314297,2344.507315432066,2344.507668856272,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,-12,180,180,180,12,0,180,180,90,j,present,resp,freq_bottom,,,,,0,442,442,446,,,,,,,,,,,0.9809704411168864,,,,,,,,,,,,,,,,,,,,,,,2344.5081592243405,2345.0890497507116,2345.0890641827345,2346.0710033078203,2346.0710170984194,2532.4538451078324,2532.4538451078324,,,,,2347.0548907560014,j,1,0.9386814476465588,None,2347.0553933111105,2347.0554430214115,2347.055451680625,2347.055914146782,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,168,0,168,0,0,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,443,443,946,,,,,,,,,,,1.0699109177194464,,,,,,,,,,,,,,,,,,,,,,,2347.05639457279,2347.5371945301995,2347.5372112072037,2348.6110698105813,2348.6110836011812,2534.9933160491146,2534.9933160491146,,,,,2349.494536998255,f,1,0.8473966576511884,None,2349.4950357048247,2349.4950722659496,2349.495080925163,2349.4955568612086,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,0,180,-12,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,444,444,139,,,,,,,,,,,1.0561957362553445,,,,,,,,,,,,,,,,,,,,,,,2349.496030552272,2350.034553149292,2350.034566939892,2351.0921519942176,2351.0921657848166,2537.482840645451,2537.482840645451,,,,,2352.2666864652647,j,0,1.1256005186351103,None,2352.267197358876,2352.772851184036,2352.7728630503652,2352.773859822082,,,2538.6318461507863,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
-12,0,-12,0,0,0,90,0,0,0,j,present,resp,freq_bottom,,,,,0,445,445,694,,,,,,,,,,,0.9700917347308742,,,,,,,,,,,,,,,,,,,,,,,2352.774378733485,2353.182065742034,2353.1820792119224,2354.15590497443,2354.15591876503,2540.538538953312,2540.538538953312,,,,,2355.4895047122163,j,1,1.2856365794496014,None,2355.489999249535,2355.4907481111695,2355.49075805323,2355.4912128223077,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,0,0,-168,180,180,168,180,f,abs,resp,freq_bottom,,,,,0,446,446,956,,,,,,,,,,,0.7803210913328726,,,,,,,,,,,,,,,,,,,,,,,2355.4917022282407,2355.9299245108987,2355.9299376600757,2356.7123399568836,2356.712354068195,2543.0946673354565,2543.0946673354565,,,,,2357.8287518609295,f,1,1.0812028054369875,None,2357.8292515296343,2357.8292880907593,2357.829296749973,2357.829738690586,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,168,0,180,180,180,168,0,0,90,f,present,resp,freq_bottom,,,,,0,447,447,464,,,,,,,,,,,1.005720988590452,,,,,,,,,,,,,,,,,,,,,,,2357.8302216822867,2358.4358672972285,2358.4358810878284,2359.443031674122,2359.4430457854323,2545.8256460895946,2545.8256460895946,2547.3160327587675,2547.3160327587675,2547.3160327587675,2547.3160327587675,2361.2511409315903,j,0,1.7580329302645623,None,2361.251651504491,2361.756783531843,2361.7567953981734,2361.7575570882727,,,2547.6157772157485,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
90,0,0,180,180,12,0,168,0,0,None,present,inhibit,freq_bottom,,,,,0,448,448,56,,,,,,,,,,,0.945265456102171,,,,,,,,,,,,,,,,,,,,,,,2361.758067340461,2362.041100797738,2362.0411142676267,2362.990349466625,2362.9903635779365,2549.3725742174793,2549.3725742174793,2550.8629762808096,2550.8629762808096,2550.8629762808096,2550.8629762808096,2366.021521353301,None,1,,,2366.02190716938,2366.022800992667,2366.0228112554387,2366.0234671107028,2552.3533568564617,2552.3533568564617,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
-168,0,0,0,0,90,0,12,180,180,None,present,inhibit,freq_bottom,,,,,0,449,449,277,,,,,,,,,,,1.0529523490318984,,,,,,,,,,,,,,,,,,,,,,,2366.023949140269,2366.0248917117215,2366.0249019744933,2367.085933075182,2367.085947827917,2553.4690657606343,2553.4690657606343,2554.95946686183,2554.95946686183,2554.95946686183,2554.95946686183,2370.1175010407096,None,1,,,2370.1178749904593,2370.117911230872,2370.1179198900863,2370.118553295537,2556.449837495422,2556.449837495422,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
-12,0,0,0,0,-12,0,90,0,0,j,present,resp,freq_bottom,,,,,0,450,450,674,,,,,,,,,,,0.9240077292651375,,,,,,,,,,,,,,,,,,,,,,,2370.1190459085856,2370.28393818476,2370.2839519753597,2371.2079555083183,2371.2079689782067,2557.590515402817,2557.590515402817,2559.0808988648732,2559.0808988648732,2559.0808988648732,2559.0808988648732,2373.4330113602473,j,1,2.1846082497095267,None,2373.43351840532,2373.433555287156,2373.4335642670812,2373.434019677583,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,0,-168,0,270,180,180,-168,f,present,resp,freq_bottom,,,,,0,451,451,721,,,,,,,,,,,1.020355899045851,,,,,,,,,,,,,,,,,,,,,,,2373.434511328497,2373.681641119849,2373.6816545897364,2374.70490425796,2374.7049183692716,2561.0875116177776,2561.0875116177776,,,,,2375.7712424945466,f,1,1.0238204408560705,None,2375.7717264483817,2375.7717630095067,2375.7717716687202,2375.772252094728,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,180,12,180,168,0,0,90,0,None,present,inhibit,freq_bottom,,,,,0,452,452,84,,,,,,,,,,,0.7214672958135644,,,,,,,,,,,,,,,,,,,,,,,2375.772712315904,2376.0203369652854,2376.020350435174,2376.744374237108,2376.744388027707,2563.12741199192,2563.12741199192,2564.6178227144646,2564.6178227144646,2564.6178227144646,2564.6178227144646,2379.775997685745,None,1,,,2379.7763677869552,2379.776404989503,2379.776413969429,2379.776854947907,2566.108177953898,2566.108177953898,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,168,180,180,0,0,90,0,12,0,None,present,inhibit,freq_bottom,,,,,0,453,453,185,,,,,,,,,,,1.0409598869970997,,,,,,,,,,,,,,,,,,,,,,,2379.7773350532034,2379.778076859182,2379.7780868012414,2380.816084393339,2380.8160981839383,2567.1989152891565,2567.1989152891565,2568.6892929784035,2568.6892929784035,2568.6892929784035,2568.6892929784035,2382.974363916607,j,0,2.1114686817845723,None,2382.9748626231776,2383.479749626852,2383.4797608517592,2383.4804167070233,,,2569.338729840869,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,168,0,0,0,0,12,0,90,180,None,present,inhibit,freq_bottom,,,,,0,454,454,249,,,,,,,,,,,0.823638371860807,,,,,,,,,,,,,,,,,,,,,,,2383.4809615960667,2383.747845940401,2383.747859089577,2384.5713955381316,2384.5714093287315,2570.954007708624,2570.954007708624,2572.4443796250616,2572.4443796250616,2572.4443796250616,2572.4443796250616,2387.6023458130785,None,1,,,2387.6027386848136,2387.6034724730016,2387.603482415061,2387.6040420568397,2573.934772067044,2573.934772067044,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,180,-12,0,90,180,180,-12,0,j,present,resp,freq_bottom,,,,,0,455,455,706,,,,,,,,,,,0.7020163283293754,,,,,,,,,,,,,,,,,,,,,,,2387.6045314627727,2387.8778585828522,2387.877872373452,2388.58407839988,2388.5840918697686,2574.967216216719,2574.967216216719,2576.4576012823327,2576.4576012823327,2576.4576012823327,2576.4576012823327,2391.61607034617,None,0,,,2391.6164564829614,2392.122292793033,2392.122304659363,2392.123055445267,2577.9479815372733,2577.9479815372733,2577.981294494728,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,12,180,180,0,180,168,0,180,None,abs,inhibit,freq_bottom,,,,,0,456,456,387,,,,,,,,,,,0.7216798896657223,,,,,,,,,,,,,,,,,,,,,,,2392.123557358953,2392.298847105867,2392.298860896466,2393.0219565589696,2393.0219786880716,2579.405065832474,2579.405065832474,2580.8954432010096,2580.8954432010096,2580.8954432010096,2580.8954432010096,2396.053192908682,None,1,,,2396.053569744836,2396.0543102679676,2396.0543198893165,2396.05484906349,2582.385826021642,2582.385826021642,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,-12,180,-12,180,180,270,180,0,180,j,present,resp,freq_bottom,,,,,0,457,457,548,,,,,,,,,,,0.8387074683453336,,,,,,,,,,,,,,,,,,,,,,,2396.055320509573,2396.056510028973,2396.056520291745,2396.893596864211,2396.8936103340984,2583.2767263425467,2583.2767263425467,,,,,2398.3770754050747,j,1,1.441363879641358,None,2398.377597523593,2398.377634726142,2398.3776433853554,2398.3780907780656,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,-168,0,180,0,0,270,0,-168,0,f,present,resp,freq_bottom,,,,,0,458,458,607,,,,,,,,,,,0.9962291671636649,,,,,,,,,,,,,,,,,,,,,,,2398.3785856360964,2398.8263163768825,2398.8263301674824,2399.824710253087,2399.8247240436867,2586.2075347346718,2586.2075347346718,,,,,2400.792240125771,f,1,0.9261987099489488,None,2400.792734983801,2400.7927731484842,2400.792781807698,2400.793235614641,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
168,0,0,0,168,0,270,180,180,180,f,present,resp,freq_bottom,,,,,0,459,459,562,,,,,,,,,,,0.9671855648896658,,,,,,,,,,,,,,,,,,,,,,,2400.7937086642814,2401.223747669229,2401.2237617805404,2402.1975532269043,2402.197566696793,2588.5804909196913,2588.5804909196913,,,,,2403.2644302590134,f,1,1.0170422007540765,None,2403.2649382662203,2403.264976110192,2403.2649847694056,2403.2654465941396,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,-168,180,180,180,180,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,460,460,772,,,,,,,,,,,0.7237871581708091,,,,,,,,,,,,,,,,,,,,,,,2403.265950752807,2403.780530303079,2403.780544735102,2404.504238524778,2404.504252315378,2590.8868494124235,2590.8868494124235,,,,,2405.953963771133,f,1,1.4143496984142985,None,2405.954477871861,2405.954515074409,2405.9545237336224,2409.0588595623058,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
180,180,12,0,0,0,90,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,461,461,220,,,,,,,,,,,0.858361517810519,,,,,,,,,,,,,,,,,,,,,,,2409.0594012442334,2410.0747492195487,2410.0747630101487,2410.932155060221,2410.93216885082,2597.3146376632176,2597.3146376632176,2598.805024011679,2598.805024011679,2598.805024011679,2598.805024011679,2413.9629622977836,None,1,,,2413.963322777645,2413.9633590180583,2413.963367677272,2413.96381250429,2600.2954020216375,2600.2954020216375,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
168,0,180,180,180,168,180,0,90,0,f,present,resp,freq_bottom,,,,,0,462,462,438,,,,,,,,,,,0.8493267733189251,,,,,,,,,,,,,,,,,,,,,,,2413.964280422544,2414.2213872317006,2414.2214100022256,2415.070008460373,2415.0700225716846,2601.4527489155134,2601.4527489155134,2602.9431278876073,2602.9431278876073,2602.9431278876073,2602.9431278876073,2416.7283793864535,f,1,1.6158056650292565,None,2416.728880017293,2416.7289165784177,2416.7289252376313,2416.729194956105,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,180,12,0,12,180,180,0,270,180,j,present,resp,freq_bottom,,,,,0,463,463,579,,,,,,,,,,,1.0092423887891817,,,,,,,,,,,,,,,,,,,,,,,2416.7296702507265,2417.035218625905,2417.035232416505,2418.0506881509245,2418.0507013001015,2604.4334760713846,2604.4334760713846,,,,,2419.36737933065,j,1,1.2747894710173568,None,2419.367950197334,2419.3679867584588,2419.3679954176723,2419.368434792593,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
0,0,168,0,0,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,464,464,979,,,,,,,,,,,1.0313053045681404,,,,,,,,,,,,,,,,,,,,,,,2419.368913294331,2419.9995971862045,2419.999611297516,2421.0316471812976,2421.031660651186,2607.422612927372,2607.422612927372,,,,,2422.0652667390623,f,1,0.9898663808717174,None,2422.065771859865,2422.0658093831244,2422.065818042338,2422.066369666326,,,,,,,2,001,2,35,f,2024-02-06_14h57.08.086,eye_track_exp,2023.1.3,120.09004637110216,
