ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,180,180,12,180,0,12,180,0,270,j,present,resp,freq_bottom,,,,,0,360,360,496,,,,,,,,,,,0.8229797976392662,,,,,,,,,,,,,,,,,,,,,,,1723.9389244452314,1724.038440297416,1724.0384531259224,1724.8626612222488,1724.8626766164562,2019.679599404245,2019.679599404245,,,,,1726.0794328260945,j,1,1.1656024685380544,None,1726.079938910655,1726.0806794361615,1726.0806893782537,1726.0812342690451,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,-168,180,180,180,-168,0,90,180,180,f,present,resp,freq_bottom,,,,,0,361,361,443,,,,,,,,,,,0.9881188677769979,,,,,,,,,,,,,,,,,,,,,,,1726.081724638685,1726.0829138411882,1726.0829237832804,1727.0775839176722,1727.0775983497415,2021.8943364070437,2021.8943364070437,,,,,1728.3856822969183,f,1,1.2550024023430524,None,1728.3862031342605,1728.3862445061923,1728.3862534861464,1728.386710822384,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,168,180,90,180,0,0,168,f,present,resp,freq_bottom,,,,,0,362,362,483,,,,,,,,,,,0.7377063695661111,,,,,,,,,,,,,,,,,,,,,,,1728.3872005506,1728.501939028677,1728.5019515364702,1729.242094433198,1729.2421091859806,2024.050793186524,2024.050793186524,2025.5411852769803,2025.5411852769803,2025.5411852769803,2025.5411852769803,1732.273380914262,None,0,,,1732.2737616001768,1732.7722414222198,1732.7722520057368,1732.772596451122,2027.0315812159888,2027.0315812159888,2027.0565528649904,2027.556116054363,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
168,180,180,168,180,0,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,363,363,826,,,,,,,,,,,0.9228815227017149,,,,,,,,,,,,,,,,,,,,,,,1732.7731390969248,1732.774269929726,1732.774280513243,1733.6963999363707,1733.6964150098656,2028.5052997765279,2028.5052997765279,,,,,1735.029922169454,f,1,1.283885783525875,None,1735.0304468553486,1735.03120245435,1735.0312123964422,1735.0318502939017,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,-168,180,0,0,-168,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,364,364,961,,,,,,,,,,,1.0051718426554839,,,,,,,,,,,,,,,,,,,,,,,1735.0323326457255,1735.304720633626,1735.3047353864076,1736.3108574701673,1736.310872222949,2031.1197201076575,2031.1197201076575,2032.618445595589,2032.618445595589,2032.618445595589,2032.618445595589,1738.0944806635935,f,1,1.7412172105441641,None,1738.0949803339008,1738.0950197815564,1738.0950284407982,1738.095492191289,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,0,12,0,-168,0,0,180,None,abs,inhibit,freq_bottom,,,,,0,365,365,397,,,,,,,,,,,1.0713626346358158,,,,,,,,,,,,,,,,,,,,,,,1738.0959815987908,1738.0967570819766,1738.0967670240689,1739.1755318057149,1739.175547841348,2033.9839262027372,2033.9839262027372,2035.4826375793127,2035.4826375793127,2035.4826375793127,2035.4826375793127,1742.2063962289321,None,1,,,1742.2067775562728,1742.2068170039283,1742.20682566317,1742.2077040951162,2036.956369609783,2036.956369609783,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,168,0,0,0,0,12,0,0,180,None,abs,inhibit,freq_bottom,,,,,0,366,366,361,,,,,,,,,,,0.8348443525451236,,,,,,,,,,,,,,,,,,,,,,,1742.2081848433772,1742.2089224824704,1742.2089324245626,1743.047575797228,1743.0475911914345,2037.8555888669098,2037.8555888669098,2039.3459966722858,2039.3459966722858,2039.3459966722858,2039.3459966722858,1746.0786499665173,None,1,,,1746.0790142960868,1746.07905342303,1746.0790620822718,1746.0795056278657,2040.836373689248,2040.836373689248,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,0,0,-168,180,12,180,270,180,None,present,inhibit,freq_bottom,,,,,0,367,367,330,,,,,,,,,,,0.8749948027577056,,,,,,,,,,,,,,,,,,,,,,,1746.0799793204487,1746.0807798192209,1746.080789761313,1746.952016256283,1746.9520316504904,2041.7605867245493,2041.7605867245493,2043.2509647036495,2043.2509647036495,2043.2509647036495,2043.2509647036495,1749.9831340424935,None,1,,,1749.9835012584763,1749.9835410268452,1749.983550648225,1749.9840015702093,2044.741347172726,2044.741347172726,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,0,180,180,180,12,180,90,180,-12,j,present,resp,freq_bottom,,,,,0,368,368,437,,,,,,,,,,,0.947822333848818,,,,,,,,,,,,,,,,,,,,,,,1749.9844797527694,1749.9852096947589,1749.985219636851,1750.9321487490924,1750.932172161116,2045.7405011327573,2045.7405011327573,2047.2308762254434,2047.2308762254434,2047.2308762254434,2047.2308762254434,1753.963179942888,None,0,,,1753.9635577423887,1754.4621427581806,1754.46215366241,1754.4624509630357,2048.7212631844977,2048.7212631844977,2048.7462694704654,2049.245782949377,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,0,270,0,168,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,369,369,179,,,,,,,,,,,0.9015304595128845,,,,,,,,,,,,,,,,,,,,,,,1754.4634368337192,1754.4643428469535,1754.4643540718962,1755.3694651411006,1755.3694798938832,2050.178343814223,2050.178343814223,2051.6520697511532,2051.6520697511532,2051.6520697511532,2051.6520697511532,1756.8710966063472,f,0,1.4499014035145592,None,1756.871647911391,1757.368035724824,1757.3680459876286,1757.3686242325348,,,2051.6520697511532,2052.151650900433,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,180,0,180,180,0,-168,180,-168,f,abs,resp,freq_bottom,,,,,0,370,370,846,,,,,,,,,,,1.0397055046075603,,,,,,,,,,,,,,,,,,,,,,,1757.3691585398083,1757.369847109866,1757.3698573726706,1758.4093175363114,1758.409332289093,2053.2173989177872,2053.2173989177872,2054.7077919703815,2054.7077919703815,2054.7077919703815,2054.7077919703815,1761.4401870909314,None,0,,,1761.4405754739491,1761.939233932938,1761.9392441957425,1761.939527064299,2056.1981705909075,2056.1981705909075,2056.2231576341164,2056.722720823488,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,168,0,168,180,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,371,371,911,,,,,,,,,,,0.7238971894810398,,,,,,,,,,,,,,,,,,,,,,,1761.9400639372743,1761.9809259359035,1761.9809384436976,1762.704819284837,1762.704834358331,2057.513710786465,2057.513710786465,,,,,1763.7892417583262,f,1,1.0415969984624098,None,1763.7897375800821,1763.790506007589,1763.7905162703946,1763.7910784796686,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,168,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,372,372,981,,,,,,,,,,,0.98703609111769,,,,,,,,,,,,,,,,,,,,,,,1763.7915864885044,1763.8716915283112,1763.871707243231,1764.8617811867398,1764.8617962602339,2059.670194826521,2059.670194826521,2061.1688985059927,2061.1688985059927,2061.1688985059927,2061.1688985059927,1766.528180699769,f,1,1.6208483011969292,None,1766.5286874257554,1766.5287255905605,1766.5287342498023,1766.5290087798294,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,168,180,180,270,0,168,180,f,present,resp,freq_bottom,,,,,0,373,373,484,,,,,,,,,,,0.9561603289789039,,,,,,,,,,,,,,,,,,,,,,,1766.5294773410105,1766.7777772432573,1766.7777913546133,1767.7337581493084,1767.7337725813777,2062.5427275841103,2062.5427275841103,,,,,1769.2005214146247,f,1,1.4215170512143231,None,1769.2010403276918,1769.2010800960597,1769.201089076014,1769.2017888710143,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,12,180,180,180,270,180,168,None,present,inhibit,freq_bottom,,,,,0,374,374,86,,,,,,,,,,,1.021692927241767,,,,,,,,,,,,,,,,,,,,,,,1769.2022718642647,1769.3997153995952,1769.3997291902397,1770.4231950933536,1770.4232095254229,2065.232076652889,2065.232076652889,2066.730792840155,2066.730792840155,2066.730792840155,2066.730792840155,1772.02376801443,j,0,1.5634166835479846,None,1772.024287568921,1772.5293054390304,1772.5293179468235,1772.5302326192987,,,2066.8140681244986,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,12,0,0,0,270,0,0,12,j,present,resp,freq_bottom,,,,,0,375,375,654,,,,,,,,,,,1.02047028752964,,,,,,,,,,,,,,,,,,,,,,,1772.5307496080895,1772.5315090556423,1772.5315199598726,1773.5543909410226,1773.5544060145166,2068.3627263269173,2068.3627263269173,2069.8531084752813,2069.8531084752813,2069.8531084752813,2069.8531084752813,1776.0783286124433,f,0,2.480104196537468,None,1776.078845280521,1776.5765871427584,1776.5765970848506,1776.5773292718286,,,2070.860569213639,2071.360152287195,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,0,180,12,180,90,180,12,j,present,resp,freq_bottom,,,,,0,376,376,503,,,,,,,,,,,0.8652361867923138,,,,,,,,,,,,,,,,,,,,,,,1776.5778805768723,1776.5856578586145,1776.5856697249828,1777.4511028666584,1777.4511179401525,2072.267712638901,2072.267712638901,,,,,1778.7174771716736,j,1,1.2153398690206814,None,1778.7179572785099,1778.7187109532351,1778.7187212160397,1788.3913364609234,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,180,180,-168,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,377,377,749,,,,,,,,,,,0.8150630788517933,,,,,,,,,,,,,,,,,,,,,,,1788.3918916145194,1789.0662643647202,1789.0662807210647,1789.8821182172487,1789.8821332907428,2084.698689824686,2084.698689824686,2086.1890690866367,2086.1890690866367,2086.1890690866367,2086.1890690866367,1791.431589746945,f,1,1.5051117653565598,None,1791.4320977557818,1791.4321365620117,1791.4321452212534,1791.4326102545947,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,12,0,0,0,270,0,0,-12,j,present,resp,freq_bottom,,,,,0,378,378,655,,,,,,,,,,,0.8292161780015888,,,,,,,,,,,,,,,,,,,,,,,1791.4330861921662,1791.6227036974324,1791.622718450214,1792.4543558550586,1792.4543702871279,2087.2631466529147,2087.2631466529147,2088.7535374605204,2088.7535374605204,2088.7535374605204,2088.7535374605204,1794.7450966243068,j,1,2.251206126714351,None,1794.7456193859252,1794.7456588335808,1794.745667813535,1794.7463583078688,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,-168,180,0,12,0,270,180,180,None,present,inhibit,freq_bottom,,,,,0,379,379,189,,,,,,,,,,,0.8216531643438196,,,,,,,,,,,,,,,,,,,,,,,1794.7468788244987,1794.7476398756153,1794.7476501384199,1795.568249255305,1795.5682643288,2090.3771314562664,2090.3771314562664,2091.867545996609,2091.867545996609,2091.867545996609,2091.867545996609,1798.5999282886514,None,1,,,1798.6003118609806,1798.6003516293486,1798.6003602885903,1798.6010437272453,2093.3579226928578,2093.3579226928578,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
168,180,180,168,180,0,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,380,380,824,,,,,,,,,,,0.7692743720281277,,,,,,,,,,,,,,,,,,,,,,,1798.6015389075756,1798.6022941858646,1798.6023041279568,1799.3735539066647,1799.3735686594473,2094.1822029495306,2094.1822029495306,,,,,1800.640805681489,f,1,1.219645436335668,None,1800.6412822604852,1800.641321066716,1800.6413297259578,1800.641812398495,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,12,180,180,180,270,180,168,None,present,inhibit,freq_bottom,,,,,0,381,381,83,,,,,,,,,,,1.0717036814448184,,,,,,,,,,,,,,,,,,,,,,,1800.6423043716986,1800.6430657435276,1800.6430760063322,1801.7221387300297,1801.7221528413857,2096.530194775207,2096.530194775207,2098.0205679436167,2098.0205679436167,2098.0205679436167,2098.0205679436167,1804.7530265652704,None,1,,,1804.7534239282422,1804.7534640173235,1804.7534729972776,1804.754219616325,2099.5109613169234,2099.5109613169234,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,0,168,0,0,0,180,0,168,f,abs,resp,freq_bottom,,,,,0,382,382,952,,,,,,,,,,,1.0472283885484486,,,,,,,,,,,,,,,,,,,,,,,1804.7547282665864,1804.7554546807369,1804.7554649435415,1805.8013271730852,1805.8013419258668,2100.610009570066,2100.610009570066,,,,,1806.7690759883726,f,1,0.9198416483350229,None,1806.7695698858524,1807.2744610744649,1807.274474544396,1807.2754556043892,,,2101.559199706484,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,270,0,0,0,168,0,0,168,f,present,resp,freq_bottom,,,,,0,383,383,628,,,,,,,,,,,0.7022940776253352,,,,,,,,,,,,,,,,,,,,,,,1807.2759921566512,1807.3418893053877,1807.3419034167446,1808.049770433886,1808.0497845452428,2102.8580846527457,2102.8580846527457,2104.348474177501,2104.348474177501,2104.348474177501,2104.348474177501,1809.8403954258683,f,1,1.7430215399081135,None,1809.8409220360381,1809.8416808421662,1809.8417029713391,1809.8422770469806,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,168,0,180,180,180,168,0,0,f,abs,resp,freq_bottom,,,,,0,384,384,873,,,,,,,,,,,0.7424335673219535,,,,,,,,,,,,,,,,,,,,,,,1809.842777679426,1810.048609774809,1810.0486338282572,1810.797140910875,1810.7971553429443,2105.6057203590963,2105.6057203590963,,,,,1811.9801793168563,f,1,1.1395157016550002,None,1811.9806927778081,1811.9807331876018,1811.9807418468436,1811.9812909068987,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,0,180,180,12,180,90,180,168,None,present,inhibit,freq_bottom,,,,,0,385,385,43,,,,,,,,,,,0.9068604105462841,,,,,,,,,,,,,,,,,,,,,,,1811.9817581852285,1812.4883610172492,1812.4883757700309,1813.3946378769342,1813.3946523090026,2108.2034864030666,2108.2034864030666,2109.6938845870636,2109.6938845870636,2109.6938845870636,2109.6938845870636,1816.4262726519346,None,1,,,1816.4266392264926,1816.4266783534358,1816.42668733339,1816.427227413491,2111.1842558311982,2111.1842558311982,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,180,-12,0,90,180,180,-12,0,j,present,resp,freq_bottom,,,,,0,386,386,706,,,,,,,,,,,0.9666209151422873,,,,,,,,,,,,,,,,,,,,,,,1816.4277059167634,1816.6919885338812,1816.692002645238,1817.658022819347,1817.6580375721287,2112.4664941874044,2112.4664941874044,2113.9568811464587,2113.9568811464587,2113.9568811464587,2113.9568811464587,1819.9997017372361,j,1,2.293948463607194,None,1820.0002084632224,1820.0002475901656,1820.0002565701197,1820.0008107615777,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,0,0,180,180,180,270,180,168,180,f,present,resp,freq_bottom,,,,,0,387,387,465,,,,,,,,,,,0.9125894575659698,,,,,,,,,,,,,,,,,,,,,,,1820.0012950376777,1820.2401505938315,1820.2401653466131,1821.1552011894591,1821.155215300816,2115.963487827031,2115.963487827031,2117.4538760689356,2117.4538760689356,2117.4538760689356,2117.4538760689356,1824.1863802317857,None,0,,,1824.1867500134704,1824.6928150103786,1824.6928275181717,1824.6939314111105,2118.944271045806,2118.944271045806,2118.977577695847,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
12,0,180,-12,0,90,0,180,0,180,j,present,resp,freq_bottom,,,,,0,388,388,709,,,,,,,,,,,0.8324624517706782,,,,,,,,,,,,,,,,,,,,,,,1824.6945035624767,1824.695589174794,1824.695600720449,1825.526263800265,1825.5262785530476,2120.3430820357307,2120.3430820357307,2121.8334436584855,2121.8334436584855,2121.8334436584855,2121.8334436584855,1828.5655466098106,None,0,,,1828.5659635362545,1829.0647393760728,1829.064749318165,1829.0649885698012,2123.3071737646796,2123.3071737646796,2123.3488073979433,2123.8483763601425,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,180,12,270,0,0,0,168,None,present,inhibit,freq_bottom,,,,,0,389,389,154,,,,,,,,,,,0.9251149155123972,,,,,,,,,,,,,,,,,,,,,,,1829.065531215604,1829.1903131310028,1829.1903272423588,1830.1141547810557,1830.1141720995392,2124.9224574542604,2124.9224574542604,2126.4211685101236,2126.4211685101236,2126.4211685101236,2126.4211685101236,1833.1452090661624,None,1,,,1833.1455993734562,1833.146362348848,1833.1463722909402,1833.1470871594356,2127.9032243166903,2127.9032243166903,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
12,0,0,0,12,0,270,180,180,180,j,present,resp,freq_bottom,,,,,0,390,390,585,,,,,,,,,,,0.7278423316927054,,,,,,,,,,,,,,,,,,,,,,,1833.1475996582485,1833.3205622349315,1833.320576025575,1834.0524156718166,1834.0524304245982,2128.8607395120553,2128.8607395120553,,,,,1835.5354361820318,j,1,1.4355094233842465,None,1835.5359512465457,1835.535991335627,1835.536000315581,1835.5364464268769,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
168,0,0,0,0,0,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,391,391,1005,,,,,,,,,,,0.931170900609954,,,,,,,,,,,,,,,,,,,,,,,1835.5369454557585,1835.537975584788,1835.5379855268793,1836.4667796216618,1836.4667943744435,2131.2753202636522,2131.2753202636522,2132.7657232583388,2132.7657232583388,2132.7657232583388,2132.7657232583388,1839.4979063878263,None,0,,,1839.498284187327,1839.997136677468,1839.9971479024116,1839.9973910025992,2134.256099313162,2134.256099313162,2134.281050115842,2134.780649866456,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,168,180,0,180,270,180,12,180,0,None,present,inhibit,freq_bottom,,,,,0,392,392,113,,,,,,,,,,,0.8559614800372268,,,,,,,,,,,,,,,,,,,,,,,1839.9979083121025,1839.9989422896833,1839.9989528732003,1840.854725829171,1840.8547405819527,2135.6632247785165,2135.6632247785165,2137.1536210382374,2137.1536210382374,2137.1536210382374,2137.1536210382374,1842.4123578922254,f,0,1.5123989981702834,None,1842.4128585246708,1842.9117446896398,1842.9117559145825,1842.9120179368174,,,2137.1952434465584,2137.6948143330337,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,180,168,0,168,0,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,393,393,912,,,,,,,,,,,1.0904678491606337,,,,,,,,,,,,,,,,,,,,,,,1842.9125313977684,1842.9205684567569,1842.9205796816996,1844.010250938405,1844.0102656911877,2138.8188473843966,2138.8188473843966,,,,,1845.226821776132,f,1,1.1726850866816676,None,1845.2273249742793,1845.2280741590275,1845.2280841011197,1845.2289724751581,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,12,180,0,180,270,180,180,180,168,None,present,inhibit,freq_bottom,,,,,0,394,394,117,,,,,,,,,,,0.9344912497863277,,,,,,,,,,,,,,,,,,,,,,,1845.2294532234191,1845.2302254994784,1845.2302354415706,1846.1753111554126,1846.1753262289067,2140.9836619355137,2140.9836619355137,2142.4740649302003,2142.4740649302003,2142.4740649302003,2142.4740649302003,1849.2061640329748,None,1,,,1849.206551133142,1849.2065905807976,1849.2065992400394,1849.2070694047834,2143.964424628679,2143.964424628679,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,0,180,-12,180,0,180,0,180,168,None,abs,inhibit,freq_bottom,,,,,0,395,395,410,,,,,,,,,,,0.9216504482289039,,,,,,,,,,,,,,,,,,,,,,,1849.2075572087224,1849.3061500499034,1849.3061625576966,1850.2300529560725,1850.2300673881418,2145.0385012328197,2145.0385012328197,,,,,1851.4972521340223,f,0,1.224425337658431,None,1851.4977675192495,1852.0026805163216,1852.002708418322,1852.0032674204695,,,2146.2874361461118,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,12,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,396,396,321,,,,,,,,,,,0.7224510978340988,,,,,,,,,,,,,,,,,,,,,,,1852.0038007656058,1852.0045512332044,1852.004561496009,1852.7277431835737,1852.727757615643,2147.5363630415877,2147.5363630415877,2149.0350869259564,2149.0350869259564,2149.0350869259564,2149.0350869259564,1854.893999338049,j,0,2.1189807914415724,None,1854.8944935562413,1855.3924785186673,1855.392488781472,1855.3928601667194,,,2149.6761575160936,2150.175738344661,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,180,168,180,180,180,180,180,168,f,abs,resp,freq_bottom,,,,,0,397,397,819,,,,,,,,,,,0.7602079473725347,,,,,,,,,,,,,,,,,,,,,,,1855.3934098682003,1855.3941766921444,1855.3941875963746,1856.1578849129073,1856.157899665689,2150.96674787111,2150.96674787111,2152.4571277744853,2152.4571277744853,2152.4571277744853,2152.4571277744853,1857.798985970746,f,1,1.6003169188234097,None,1857.7995019973987,1857.8002377122157,1857.800247654308,1857.8011440461623,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,0,180,180,180,90,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,398,398,26,,,,,,,,,,,1.0126306738189657,,,,,,,,,,,,,,,,,,,,,,,1857.8016231908605,1857.990023591623,1857.990037702979,1859.0053995181615,1859.0054145916556,2153.8142945476293,2153.8142945476293,,,,,1860.1390308576883,f,0,1.0879204127950288,None,1860.139552977881,1860.6452584559102,1860.6452712844157,1860.646045484751,,,2154.930011199286,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
-168,0,0,0,0,12,0,0,0,0,None,abs,inhibit,freq_bottom,,,,,0,399,399,355,,,,,,,,,,,0.853398742115643,,,,,,,,,,,,,,,,,,,,,,,1860.646573057059,1860.6710735791794,1860.6710857662592,1861.5286332253172,1861.528647336674,2156.3371260811227,2156.3371260811227,2157.8358409855373,2157.8358409855373,2157.8358409855373,2157.8358409855373,1864.5594665394083,None,1,,,1864.5598462631842,1864.5606073143008,1864.5606175771063,1864.5610790826076,2159.3095791095484,2159.3095791095484,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,0,0,180,180,180,168,180,180,168,f,abs,resp,freq_bottom,,,,,0,400,400,803,,,,,,,,,,,0.8934934026087604,,,,,,,,,,,,,,,,,,,,,,,1864.5621239644188,1864.5632050867598,1864.5632159909892,1865.4668440849046,1865.4668588376862,2160.283737367129,2160.283737367129,2161.7658335834894,2161.7658335834894,2161.7658335834894,2161.7658335834894,1866.9763163329972,f,1,1.4665973833170938,None,1866.976798684822,1866.9768406981784,1866.9768496781326,1866.9773108629224,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,168,180,180,0,180,168,180,90,f,present,resp,freq_bottom,,,,,0,401,401,449,,,,,,,,,,,0.7461310736793635,,,,,,,,,,,,,,,,,,,,,,,1866.9777861590683,1867.1741710219449,1867.1741851333009,1867.9232018283192,1867.9232181846637,2162.731638238698,2162.731638238698,,,,,1869.2067987233077,f,1,1.2423207827696388,None,1869.2072900550857,1869.2073291820288,1869.2073378412706,1869.2080754803637,,,,,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
180,180,168,0,0,-168,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,402,402,965,,,,,,,,,,,0.8550155029773763,,,,,,,,,,,,,,,,,,,,,,,1869.2085549457743,1869.2094102864094,1869.209420549214,1870.0711119364114,1870.071126689194,2164.879785674151,2164.879785674151,2166.370176481757,2166.370176481757,2166.370176481757,2166.370176481757,1873.1025552459614,None,0,,,1873.1029388182897,1873.601428582425,1873.601438524517,1873.6020026580663,2167.8605644029485,2167.8605644029485,2167.8855055842487,2168.385121691208,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
0,168,0,0,0,180,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,403,403,999,,,,,,,,,,,0.7756033734032843,,,,,,,,,,,,,,,,,,,,,,,1873.6025613395013,1873.6033563861583,1873.6033669696762,1874.3838471791396,1874.3838619319222,2169.19274734001,2169.19274734001,2170.683133657639,2170.683133657639,2170.683133657639,2170.683133657639,1877.4156038249475,None,0,,,1877.4159678338046,1877.914548038906,1877.9145579809983,1877.9150188450758,2172.1735113160257,2172.1735113160257,2172.1985034906365,2172.6980509650894,,,DA,001,2,25,F,2024-02-12_13h39.16.268,eye_track_exp,2023.1.3,120.10400095497161,
