ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,search_displays_2.stopped,response.keys,response.corr,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,response.rt,response.duration,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,-12,0,-12,0,0,270,180,180,180,j,present,resp,freq_bottom,,,,,0,553,553,716,,,,,,,,,,,0.8451873557434461,,,,,,,,,,,,,,,,,,,,,,,2757.9819902136833,2758.1720376379035,2758.1720514286762,2759.020923167118,2759.0209372786057,3500.291618706316,3500.291618706316,3501.782018564945,3501.782018564945,3501.782018564945,3501.782018564945,,,2760.7122006961454,j,1,2760.7127061439814,2760.7127455920045,2760.7127542513263,2760.7132010082014,1.6447516233315582,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,12,0,180,270,180,0,0,12,j,present,resp,freq_bottom,,,,,0,554,554,524,,,,,,,,,,,0.8147201841127001,,,,,,,,,,,,,,,,,,,,,,,2760.713690740972,2761.4108649476093,2761.4108800212443,2762.2268719930908,2762.2268861045786,3503.497225328709,3503.497225328709,,,,,,,2763.2438285492717,j,1,2763.244325979217,2763.2443676722496,2763.2443772937186,2763.2450921688624,0.9832220727544154,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
-168,0,180,180,180,0,0,-168,180,180,f,abs,resp,freq_bottom,,,,,0,555,555,767,,,,,,,,,,,0.9593153193829351,,,,,,,,,,,,,,,,,,,,,,,2763.2455835052106,2763.2464661146296,2763.2464760568146,2764.2160180139554,2764.2160324461593,3505.4871731386543,3505.4871731386543,3506.977616614609,3506.977616614609,3506.977616614609,3506.977616614609,,,2765.8578950727497,f,1,2765.8584588908307,2765.8585018667254,2765.8585111674784,2765.8588687654083,1.6016160122549081,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,168,180,180,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,556,556,821,,,,,,,,,,,1.0240793118834133,,,,,,,,,,,,,,,,,,,,,,,2765.8593694025103,2766.006742084017,2766.0067555540736,2767.030295119318,2767.030309551521,3508.301460506917,3508.301460506917,,,,,,,2767.831481254011,f,1,2767.831990229719,2767.8320319227514,2767.8320409027892,2767.832583874354,0.754594482293669,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,180,180,180,90,0,168,0,12,None,present,inhibit,freq_bottom,,,,,0,557,557,21,,,,,,,,,,,0.9683209417833579,,,,,,,,,,,,,,,,,,,,,,,2767.8330662306644,2767.9227790522664,2767.9227947673326,2768.895904365165,2768.895918476652,3510.166569436378,3510.166569436378,3511.656980199338,3511.656980199338,3511.656980199338,3511.656980199338,3513.1473710779287,3513.1473710779287,2771.9272565632054,None,1,2771.927627951907,2771.9276680413604,2771.9276773421143,2771.9281330790272,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
270,180,0,180,180,0,-168,0,12,180,None,present,inhibit,freq_bottom,,,,,0,558,558,37,,,,,,,,,,,0.7343955325724242,,,,,,,,,,,,,,,,,,,,,,,2771.9286295468255,2771.943376693018,2771.943387918065,2772.6837897811665,2772.6838035719384,3513.954997182513,3513.954997182513,3515.4454185290892,3515.4454185290892,3515.4454185290892,3515.4454185290892,3516.935817425571,3516.935817425571,2775.7153106756296,None,1,2775.715690402938,2775.7157330581167,2775.7157426795857,2775.716357491452,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,0,270,0,-12,0,0,-12,j,present,resp,freq_bottom,,,,,0,559,559,418,,,,,,,,,,,1.0350197998549098,,,,,,,,,,,,,,,,,,,,,,,2775.7168411306257,2775.717603792398,2775.7176140552983,2776.7553690202167,2776.7553828109894,3518.0265539714696,3518.0265539714696,,,,,,,2777.890221925596,j,1,2777.8907280148633,2777.8907697078957,2777.8907790086487,2777.8912687414186,1.0929844320921802,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,168,0,0,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,560,560,984,,,,,,,,,,,0.7081172526807878,,,,,,,,,,,,,,,,,,,,,,,2777.8917527013073,2777.892625047827,2777.8926356314423,2778.603970395381,2778.603984506869,3519.8833233323508,3519.8833233323508,3521.373700740885,3521.373700740885,3521.373700740885,3521.373700740885,,,2780.569746509572,f,1,2780.5702586924363,2780.5702994233216,2780.5703084033594,2780.5708520163553,1.908357422768404,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,0,180,180,-12,0,-12,0,270,j,present,resp,freq_bottom,,,,,0,561,561,471,,,,,,,,,,,0.7937538284021228,,,,,,,,,,,,,,,,,,,,,,,2780.5713379005383,2780.5720681700323,2780.5720781122163,2781.368721630698,2781.36873542147,3522.6392952979563,3522.6392952979563,,,,,,,2782.7517596864946,j,1,2782.7522548714296,2782.752296564462,2782.752305865216,2782.752776675763,1.345553444484267,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,180,180,180,12,0,0,-168,0,None,abs,inhibit,freq_bottom,,,,,0,562,562,341,,,,,,,,,,,0.7758049012701089,,,,,,,,,,,,,,,,,,,,,,,2782.7532638428083,2782.792624951612,2782.7926368180906,2783.574959421455,2783.5749732122267,3524.8457697768495,3524.8457697768495,3526.336144619658,3526.336144619658,3526.336144619658,3526.336144619658,3527.8265823227316,3527.8265823227316,2786.60640302345,None,1,2786.606771204996,2786.6068116151655,2786.6068218780656,2786.607392431175,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
12,0,12,0,180,0,90,180,180,180,j,present,resp,freq_bottom,,,,,0,563,563,523,,,,,,,,,,,1.0233656782107368,,,,,,,,,,,,,,,,,,,,,,,2786.6078965961487,2786.6086108298614,2786.6086210927615,2787.629920780032,2787.62993489152,3528.900664105859,3528.900664105859,,,,,,,2788.3642720220196,j,1,2788.3647656033772,2788.3648066549777,2788.3648159557315,2788.3653021606297,0.698722291321701,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,12,0,168,0,0,90,180,180,180,None,present,inhibit,freq_bottom,,,,,0,564,564,197,,,,,,,,,,,0.796936459575297,,,,,,,,,,,,,,,,,,,,,,,2788.365784837655,2788.438235461079,2788.4382479689884,2789.2369091095106,2789.2369238624296,3530.5076270988034,3530.5076270988034,3531.9980346546067,3531.9980346546067,3531.9980346546067,3531.9980346546067,3533.4884297025005,3533.4884297025005,2792.2681243619763,None,1,2792.2685165971943,2792.2685576487956,2792.2685669495486,2792.2692763725263,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,168,180,168,180,0,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,565,565,834,,,,,,,,,,,0.7859065839246436,,,,,,,,,,,,,,,,,,,,,,,2792.2697766889123,2793.008939948243,2793.008955021878,2793.799405200789,2793.7994193122768,3535.0703970812315,3535.0703970812315,,,,,,,2794.5496357151496,f,1,2794.550132503664,2794.550173234549,2794.550182535302,2794.550637630784,0.7051603369186523,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,0,0,168,180,168,180,0,180,f,abs,resp,freq_bottom,,,,,0,566,566,921,,,,,,,,,,,1.0025676306283917,,,,,,,,,,,,,,,,,,,,,,,2794.5511212699566,2794.574400414108,2794.574411959871,2795.581016136166,2795.581029926938,3536.8522373282844,3536.8522373282844,,,,,,,2796.4477456417153,f,1,2796.448248523826,2796.448289575427,2796.448298555465,2796.448890917237,0.8269171401802851,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
12,180,0,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,567,567,323,,,,,,,,,,,0.92772150279398,,,,,,,,,,,,,,,,,,,,,,,2796.44938706432,2799.3120123719264,2799.3120277662765,2800.2444449647164,2800.2444590762043,3541.523278342362,3541.523278342362,3543.01369295391,3543.01369295391,3543.01369295391,3543.01369295391,3544.487411751085,3544.487411751085,2803.283682598002,None,1,2803.284064891035,2803.2841059426364,2803.2841152433894,2803.2846700814334,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,0,180,-168,0,0,90,0,12,None,present,inhibit,freq_bottom,,,,,0,568,568,314,,,,,,,,,,,1.0240276783708677,,,,,,,,,,,,,,,,,,,,,,,2803.285159172772,2803.2924827142297,2803.292494259992,2804.3158914274954,2804.3159055389833,3545.58648594127,3545.58648594127,3547.0768883656233,3547.0768883656233,3547.0768883656233,3547.0768883656233,3548.567293034986,3548.567293034986,2807.3468683882465,None,1,2807.347232721205,2807.34727345209,2807.347282752843,2807.3476336157446,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,12,0,0,12,180,180,90,0,j,present,resp,freq_bottom,,,,,0,569,569,649,,,,,,,,,,,1.0732132604949833,,,,,,,,,,,,,,,,,,,,,,,2807.348116613487,2808.0049447936144,2808.0049601879655,2809.0784220277765,2809.0784358185483,3550.34908998543,3550.34908998543,,,,,,,2809.9454260659068,j,1,2809.9460020711813,2809.9460434434986,2809.9460527442516,2809.946359348396,0.8173181213137468,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,0,168,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,570,570,75,,,,,,,,,,,0.9366808734903381,,,,,,,,,,,,,,,,,,,,,,,2809.946849401881,2809.9475860856883,2809.9475963485884,2810.8848011899836,2810.8848153014715,3552.155898906584,3552.155898906584,,,,,,,2811.66871326002,f,0,2811.6692414786658,2812.1748442204,2812.174855766162,2812.1759506893304,0.7386549153820852,None,3552.921912478628,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,12,180,168,0,0,90,0,None,present,inhibit,freq_bottom,,,,,0,571,571,81,,,,,,,,,,,0.8467726030922492,,,,,,,,,,,,,,,,,,,,,,,2812.1764747386733,2812.4343018838517,2812.4343159953396,2813.283054636794,2813.283068748282,3554.5538544085734,3554.5538544085734,3556.044261964377,3556.044261964377,3556.044261964377,3556.044261964377,3557.5346708030434,3557.5346708030434,2816.3141996525364,None,1,2816.3145768141203,2816.3153237608267,2816.315334344443,2816.3158930310738,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
-12,180,180,180,0,-12,180,270,0,0,j,present,resp,freq_bottom,,,,,0,572,572,597,,,,,,,,,,,0.9180474027040583,,,,,,,,,,,,,,,,,,,,,,,2816.3163818016974,2816.317285899064,2816.317296161964,2817.2378071132807,2817.237822186915,3558.5171420901747,3558.5171420901747,,,,,,,2818.446175417981,j,1,2818.4466834315417,2818.446723841712,2818.446732821749,2818.4472722654427,1.1610338748973845,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,0,180,90,168,0,12,180,180,None,present,inhibit,freq_bottom,,,,,0,573,573,1,,,,,,,,,,,0.7382776649886613,,,,,,,,,,,,,,,,,,,,,,,2818.4477696953873,2818.9204740690184,2818.9204891426534,2819.661199854909,2819.6612142871118,3560.9317764086068,3560.9317764086068,3562.4222044902112,3562.4222044902112,3562.4222044902112,3562.4222044902112,3563.912565542248,3563.912565542248,2822.692431784587,None,1,2822.692799966133,2822.6928413384494,2822.692850318487,2822.6933968179237,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
-168,180,0,-168,180,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,574,574,892,,,,,,,,,,,0.952929020407822,,,,,,,,,,,,,,,,,,,,,,,2822.6938714770595,2822.7090474200513,2822.7090589658137,2823.666100389766,2823.666114180538,3564.9367266543873,3564.9367266543873,,,,,,,2824.483137894573,f,1,2824.4836330795088,2824.483674131109,2824.483683431863,2824.4842308934467,0.7735301746402001,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,-12,180,180,180,90,180,180,0,168,None,present,inhibit,freq_bottom,,,,,0,575,575,30,,,,,,,,,,,0.7762130298608892,,,,,,,,,,,,,,,,,,,,,,,2824.484708118307,2824.491175028311,2824.491186574074,2825.272596100034,2825.272610211522,3566.5436845158815,3566.5436845158815,3568.0340898266754,3568.0340898266754,3568.0340898266754,3568.0340898266754,3569.5244614623284,3569.5244614623284,2828.3039906325375,None,1,2828.3043931306565,2828.304433540826,2828.3044425208636,2828.3048940884737,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,-168,180,180,180,180,0,180,0,-168,f,abs,resp,freq_bottom,,,,,0,576,576,773,,,,,,,,,,,0.9082157746772007,,,,,,,,,,,,,,,,,,,,,,,2828.305390876987,2829.8273876396834,2829.8274023926033,2830.7350372527244,2830.7350516849274,3572.0057064932403,3572.0057064932403,,,,,,,2831.385565615692,f,1,2831.3860598384817,2831.386099927935,2831.386108907973,2831.3865781149425,0.6161886891427457,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,0,180,-168,0,0,90,0,12,None,present,inhibit,freq_bottom,,,,,0,577,577,312,,,,,,,,,,,1.0605876970999537,,,,,,,,,,,,,,,,,,,,,,,2831.3870585469595,2831.4683955591145,2831.468408067025,2832.5338401495565,2832.5338539403283,3573.804188995156,3573.804188995156,3575.2945792323158,3575.2945792323158,3575.2945792323158,3575.2945792323158,3576.7849903159918,3576.7849903159918,2835.5645518784795,None,1,2835.564931285073,2835.5649726573893,2835.564981958142,2835.5654235835673,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,-168,0,-168,180,270,0,180,0,f,present,resp,freq_bottom,,,,,0,578,578,727,,,,,,,,,,,1.029933643925435,,,,,,,,,,,,,,,,,,,,,,,2835.5659152406315,2835.566647755135,2835.56665769732,2836.5968710341513,2836.596885145639,3577.867393386908,3577.867393386908,,,,,,,2837.662991051713,f,1,2837.663511252468,2837.6635519833535,2837.6635609633913,2837.6641071421127,1.0265587725330079,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,168,180,180,168,0,180,180,180,f,abs,resp,freq_bottom,,,,,0,579,579,781,,,,,,,,,,,1.0643895303254196,,,,,,,,,,,,,,,,,,,,,,,2837.6645776319447,2837.729764367018,2837.7297768749277,2838.7943423838215,2838.794356174594,3580.0655173928894,3580.0655173928894,,,,,,,2839.628521818445,f,1,2839.6290458677877,2839.629085957242,2839.6290946165636,2839.6295410527237,0.7960777664352463,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
168,180,0,168,180,180,180,90,180,180,f,present,resp,freq_bottom,,,,,0,580,580,489,,,,,,,,,,,1.0676900608132422,,,,,,,,,,,,,,,,,,,,,,,2839.6300099389773,2839.7689474786457,2839.7689615901336,2840.8426530623374,2840.842666853109,3582.1138004898608,3582.1138004898608,,,,,,,2841.543704400251,f,1,2841.5442165831146,2841.544257955432,2841.544267256185,2841.544876936601,0.651503008101372,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
168,0,0,0,168,0,270,180,180,180,f,present,resp,freq_bottom,,,,,0,581,581,562,,,,,,,,,,,0.7718599590523556,,,,,,,,,,,,,,,,,,,,,,,2841.5453596136276,2841.7426433446535,2841.7426568147102,2842.5167700600414,2842.516783850813,3583.787359763081,3583.787359763081,,,,,,,2843.083803956797,f,1,2843.0843116496426,2843.589833571037,2843.5898457582316,2843.5908265066337,0.5295784705654114,None,3584.3368873970626,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,-12,180,180,180,180,-12,0,90,j,present,resp,freq_bottom,,,,,0,582,582,482,,,,,,,,,,,0.9992912841409605,,,,,,,,,,,,,,,,,,,,,,,2843.5913807032457,2843.699543012296,2843.6995558409217,2844.6978586137966,2844.6978727252845,3585.968874227195,3585.968874227195,,,,,,,2845.981851343815,j,1,2845.982337548713,2845.983071666795,2845.98308225041,2845.9835463259296,1.2438416889403925,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,12,0,180,0,-12,0,0,180,90,j,present,resp,freq_bottom,,,,,0,583,583,605,,,,,,,,,,,0.888938578989943,,,,,,,,,,,,,,,,,,,,,,,2845.9840421522968,2846.0139963508973,2846.0140085380917,2846.904599286664,2846.904613718868,3588.175327859573,3588.175327859573,,,,,,,2847.7884431404864,f,0,2847.78897520772,2848.29418026207,2848.2941921285483,2848.2948553684755,0.8460446204740038,None,3589.0412498031606,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,12,0,0,180,180,180,270,180,12,j,present,resp,freq_bottom,,,,,0,584,584,531,,,,,,,,,,,0.9450756975880176,,,,,,,,,,,,,,,,,,,,,,,2848.29539320859,2849.2775556465676,2849.277571040918,2850.227020484428,2850.227034595916,3591.497508199897,3591.497508199897,,,,,,,2851.1104419557623,j,1,2851.1109435550106,2851.1116747866517,2851.111685370268,2851.112253678368,0.8356707526404534,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,0,270,0,0,0,-168,0,0,-168,f,present,resp,freq_bottom,,,,,0,585,585,630,,,,,,,,,,,0.9724130655262878,,,,,,,,,,,,,,,,,,,,,,,2851.112739241835,2851.160276354246,2851.1602981629085,2852.133619433058,2852.1336332238307,3593.404196948904,3593.404196948904,,,,,,,2853.3500309650944,f,1,2853.350549241556,2853.350591576019,2853.3506008767727,2853.3510813087896,1.1686887156024568,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,12,180,180,90,180,168,0,0,None,present,inhibit,freq_bottom,,,,,0,586,586,34,,,,,,,,,,,0.8498826153074107,,,,,,,,,,,,,,,,,,,,,,,2853.351587398057,2853.5078259424954,2853.5078397332672,2854.3564157718965,2854.3564295626693,3595.6273220212656,3595.6273220212656,3597.11771482415,3597.11771482415,3597.11771482415,3597.11771482415,3598.6081140413476,3598.6081140413476,2857.3874860608967,None,1,2857.387865788205,2857.3879068398064,2857.3879161405594,2861.2430145729977,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
-12,0,12,0,0,0,0,180,90,180,j,present,resp,freq_bottom,,,,,0,587,587,656,,,,,,,,,,,0.9969624626320399,,,,,,,,,,,,,,,,,,,,,,,2861.2435722974815,2861.2443673515336,2861.244378576581,2862.2417291447446,2862.2417426148013,3603.5123005669934,3603.5123005669934,,,,,,,2863.141589216514,j,1,2863.142084080734,2863.1421257737666,2863.1421347538044,2863.1425962635985,0.8526221773713587,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,-168,0,-168,0,0,270,180,180,0,f,present,resp,freq_bottom,,,,,0,588,588,701,,,,,,,,,,,0.8026863440676368,,,,,,,,,,,,,,,,,,,,,,,2863.1430808649193,2863.348901404638,2863.348915516126,2864.156643287566,2864.156657078339,3605.4273189423952,3605.4273189423952,,,,,,,2864.941303907888,f,1,2864.941797809961,2864.9418401444245,2864.9418494451784,2864.9424139046905,0.7457138664426566,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
-12,180,0,180,0,0,180,-12,0,270,j,present,resp,freq_bottom,,,,,0,589,589,604,,,,,,,,,,,0.868083818396686,,,,,,,,,,,,,,,,,,,,,,,2864.9429103724888,2865.0230463046028,2865.0230594539435,2865.896522384187,2865.896536495675,3607.1675232446673,3607.1675232446673,,,,,,,2867.213073844454,j,1,2867.2135706329673,2867.2136120052846,2867.2136213060376,2867.214079929391,1.2766339001695997,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,168,0,0,0,168,180,90,0,f,present,resp,freq_bottom,,,,,0,590,590,641,,,,,,,,,,,1.0213397226401995,,,,,,,,,,,,,,,,,,,,,,,2867.214555871389,2867.395746412715,2867.395760203488,2868.4194726344576,2868.4194867459455,3609.6903721487975,3609.6903721487975,,,,,,,2869.2872354857736,f,1,2869.2877358021597,2869.287776533045,2869.287785513083,2869.2882688315403,0.8179954727279437,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
168,0,0,0,0,0,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,591,591,257,,,,,,,,,,,1.0619127511738968,,,,,,,,,,,,,,,,,,,,,,,2869.288742207813,2869.289620968645,2869.289631231545,2870.3595931016634,2870.3596068924353,3611.6303912698636,3611.6303912698636,3613.1208020328236,3613.1208020328236,3613.1208020328236,3613.1208020328236,3614.611176234202,3614.611176234202,2873.391385642267,None,1,2873.3917618417036,2873.3918048175983,2873.3918144390673,2873.392376974285,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,180,180,180,12,270,0,0,0,168,None,present,inhibit,freq_bottom,,,,,0,592,592,150,,,,,,,,,,,0.9640509910800781,,,,,,,,,,,,,,,,,,,,,,,2873.392873121368,2873.3936155780566,2873.393626161672,2874.356122958525,2874.3561370700127,3615.627004192074,3615.627004192074,3617.117397315674,3617.117397315674,3617.117397315674,3617.117397315674,3618.607781459237,3618.607781459237,2877.387350398185,None,1,2877.387712486133,2877.387752254872,2877.387761555625,2877.388293302143,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,180,-168,180,180,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,593,593,886,,,,,,,,,,,1.0400275972733237,,,,,,,,,,,,,,,,,,,,,,,2877.3888157479078,2877.3895646189085,2877.3895745610926,2878.427331129589,2878.427345241077,3619.698550076699,3619.698550076699,,,,,,,2879.1452896334768,f,1,2879.145855375851,2879.1458964274525,2879.1459054074903,2879.1462546668135,0.6812076899409476,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
168,0,180,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,594,594,958,,,,,,,,,,,0.888352292363979,,,,,,,,,,,,,,,,,,,,,,,2879.1467257980767,2879.186286392004,2879.1862988999137,2880.0763720134564,2880.0763858042283,3621.3554715850764,3621.3554715850764,,,,,,,2881.2182732862802,f,1,2881.218771357657,2881.2188130506893,2881.218822351442,2881.2192941241374,1.0884738874433424,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,180,12,0,0,168,180,270,180,180,None,present,inhibit,freq_bottom,,,,,0,595,595,223,,,,,,,,,,,0.7912970302350294,,,,,,,,,,,,,,,,,,,,,,,2881.2197742354383,2881.409112236681,2881.4091263481687,2882.1994209799977,2882.1994350914856,3623.4703195321913,3623.4703195321913,3624.9607370301796,3624.9607370301796,3624.9607370301796,3624.9607370301796,3626.45114041668,3626.45114041668,2885.2308315482833,None,1,2885.23120261627,2885.2312439885864,2885.23125328934,2885.2317154405655,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
-168,0,-168,0,0,0,270,180,180,180,f,present,resp,freq_bottom,,,,,0,596,596,683,,,,,,,,,,,0.7299076166066787,,,,,,,,,,,,,,,,,,,,,,,2885.232202607611,2885.23308008558,2885.233090027765,2885.962894484236,2885.962907954293,3627.233813241515,3627.233813241515,,,,,,,2886.7467327896775,f,1,2886.747215145988,2886.747255235442,2886.74726421548,2886.7477276495683,0.7452706374392619,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
0,-168,180,180,180,180,180,180,168,0,f,abs,resp,freq_bottom,,,,,0,597,597,774,,,,,,,,,,,0.7118192985731452,,,,,,,,,,,,,,,,,,,,,,,2886.748197497969,2886.838003327104,2886.838016476445,2887.553323944918,2887.5533380564057,3628.824131734587,3628.824131734587,,,,,,,2888.7197833758337,f,1,2888.7202833715037,2888.720325064536,2888.720334365289,2888.720922557759,1.1229963595064874,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,0,180,0,180,90,180,12,180,168,None,present,inhibit,freq_bottom,,,,,0,598,598,124,,,,,,,,,,,0.7279825440624226,,,,,,,,,,,,,,,,,,,,,,,2888.7214010654816,2889.1855974948257,2889.1856119270296,2889.918104942645,2889.918119054133,3631.188770013858,3631.188770013858,3632.679180456102,3632.679180456102,3632.679180456102,3632.679180456102,3634.1695886533375,3634.1695886533375,2892.9492627870122,None,1,2892.949649249349,2892.9496906216655,2892.9496996017033,2892.9501367371095,,,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
180,12,0,-12,0,0,0,180,180,270,j,present,resp,freq_bottom,,,,,0,599,599,711,,,,,,,,,,,0.8464627290544142,,,,,,,,,,,,,,,,,,,,,,,2892.9506271113114,2892.951335251427,2892.951345193611,2893.798209252197,2893.798223363685,3635.0771340337974,3635.0771340337974,,,,,,,2894.839870533514,j,1,2894.8403689256056,2894.840409977207,2894.8404189572448,2894.8408730905794,0.9980657543515008,None,,,,,TS,001,2,26,M,2024-02-09_10h36.30.013,eye_track_exp,2023.1.3,120.12740792155184,
