ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,12,180,0,270,180,0,180,-12,0,j,present,resp,freq_top,,,,,0,565,565,708,,,,,,,,,,,0.9776974462287469,,,,,,,,,,,,,,,,,,,,,,,2429.72772910562,2430.5497919036643,2430.5498060151513,2431.531711239193,2431.531725029963,2477.5389292652035,2477.5389292652035,2479.0293365002944,2479.0293365002944,2479.0293365002944,2479.0293365002944,2433.6076807545287,j,1,2.041102998118731,None,2433.608207369598,2433.6083176957763,2433.6083273172444,2433.60887381668,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,168,0,0,180,180,0,168,0,f,abs,resp,freq_top,,,,,0,566,566,943,,,,,,,,,,,0.7352274817581512,,,,,,,,,,,,,,,,,,,,,,,2433.609393696719,2433.8307452116387,2433.830758681692,2434.5710046769964,2434.571018788487,2480.5780030128008,2480.5780030128008,,,,,2435.571176259862,f,1,0.9541229944188672,None,2435.571679783403,2435.571719231426,2435.571727890747,2435.572532566268,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,90,0,180,180,180,180,-12,0,-12,j,present,resp,freq_top,,,,,0,567,567,745,,,,,,,,,,,1.0787277923833531,,,,,,,,,,,,,,,,,,,,,,,2435.5730053011102,2436.4528770918296,2436.4528912033165,2437.53495527781,2437.5349697100137,2483.542163682352,2483.542163682352,,,,,2438.3690205376697,j,1,0.7895949130397639,None,2438.369521816203,2438.369560622792,2438.36956960283,2438.370124440873,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,0,0,12,180,0,180,-168,0,0,None,present,inhibit,freq_top,,,,,0,568,568,287,,,,,,,,,,,0.907301124523614,,,,,,,,,,,,,,,,,,,,,,,2438.3705991000097,2439.2339867486735,2439.2340011808774,2440.1415888958,2440.141603328004,2486.1483001911147,2486.1483001911147,2487.6386622052996,2487.6386622052996,2487.6386622052996,2487.6386622052996,2443.172461944687,None,1,,,2443.1728365405434,2443.172875347136,2443.172884647891,2443.1734247330132,2489.129103436244,2489.129103436244,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,90,0,-12,0,0,-12,180,180,180,j,present,resp,freq_top,,,,,0,569,569,447,,,,,,,,,,,0.7907538503994893,,,,,,,,,,,,,,,,,,,,,,,2443.173909013618,2443.5804548838096,2443.5804686745832,2444.3715548325927,2444.3715686233663,2490.378023346173,2490.378023346173,,,,,2445.471512915061,j,1,1.0575120927169337,None,2445.472065508093,2445.4721078425573,2445.472117143312,2445.4726476069663,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,270,180,-12,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,570,570,544,,,,,,,,,,,0.7805949787976192,,,,,,,,,,,,,,,,,,,,,,,2445.473151130507,2445.8955150163893,2445.895529448593,2446.677710616361,2446.6777253692817,2492.6927021478623,2492.6927021478623,,,,,2447.5443349271845,j,1,0.8229782031776267,None,2447.5448387714423,2447.5448782194653,2447.544887199503,2447.545439151105,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,180,180,180,90,0,0,12,0,180,j,present,resp,freq_top,,,,,0,571,571,525,,,,,,,,,,,0.8595718001010647,,,,,,,,,,,,,,,,,,,,,,,2447.545925356004,2447.785057986992,2447.785072098479,2448.6508182899015,2448.6508327221054,2494.6660445852467,2494.6660445852467,,,,,2449.8264216442003,j,1,1.1209977520775283,None,2449.826938958515,2449.8269780858245,2449.8269870658623,2449.827454348535,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,180,90,180,168,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,572,572,43,,,,,,,,,,,0.7923964848559658,,,,,,,,,,,,,,,,,,,,,,,2449.827931252683,2450.9909022596694,2450.9909170125866,2451.789614073259,2451.789628184746,2497.7967143966343,2497.7967143966343,2499.2954397123576,2499.2954397123576,2499.2954397123576,2499.2954397123576,2454.8207449775146,None,1,,,2454.8211186112276,2454.8211574178167,2454.8211660771412,2454.821629190512,2500.7691909018104,2500.7691909018104,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-12,0,-12,180,270,180,0,0,0,j,present,resp,freq_top,,,,,0,573,573,657,,,,,,,,,,,1.058492047436149,,,,,,,,,,,,,,,,,,,,,,,2454.8221128296864,2454.82298325191,2454.822993194095,2455.8863377385787,2455.8863521707826,2501.893255895473,2501.893255895473,,,,,2456.820427789753,j,1,0.8854449489735998,None,2456.820935161886,2456.820973327045,2456.820981986366,2456.821447344748,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,0,-12,0,-12,0,0,0,0,0,j,present,resp,freq_top,,,,,0,574,574,670,,,,,,,,,,,1.0540301340350213,,,,,,,,,,,,,,,,,,,,,,,2456.821928097481,2458.8091863861373,2458.809200818341,2459.8664944209922,2459.866508211766,2505.87319160482,2505.87319160482,,,,,2460.6664162946654,j,1,0.7613328101142542,None,2460.6669393818593,2460.666977867735,2460.666986847773,2460.667551307288,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,180,0,180,0,168,180,180,180,f,abs,resp,freq_top,,,,,0,575,575,761,,,,,,,,,,,0.8449721126100305,,,,,,,,,,,,,,,,,,,,,,,2460.6680262871378,2460.691428586091,2460.6914404525705,2461.5396364431763,2461.5396505546632,2507.546764348095,2507.546764348095,,,,,2462.473924696613,f,1,0.896354411914217,None,2462.4744272580065,2462.474466385316,2462.474475365354,2462.4749336679924,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,180,168,180,0,180,180,168,180,f,abs,resp,freq_top,,,,,0,576,576,830,,,,,,,,,,,0.7715996138166865,,,,,,,,,,,,,,,,,,,,,,,2462.475408006412,2462.6640324153705,2462.664045885427,2463.4384221175787,2463.4384362290657,2509.4451308471653,2509.4451308471653,,,,,2464.1634421382514,f,1,0.6777748422027798,None,2464.16394085106,2464.163980299083,2464.163989279121,2464.1645598322284,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,180,0,0,180,180,180,-168,0,12,None,abs,inhibit,freq_top,,,,,0,577,577,363,,,,,,,,,,,0.9786983674091061,,,,,,,,,,,,,,,,,,,,,,,2464.165038660667,2464.438041748839,2464.438055218896,2465.420101878528,2465.4201159900185,2511.4351235573013,2511.4351235573013,2512.917187695937,2512.917187695937,2512.917187695937,2512.917187695937,2468.459782420101,None,1,,,2468.4601637509877,2468.460200633286,2468.460209613324,2468.4607622063595,2514.407586913134,2514.407586913134,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,0,180,180,-168,180,0,12,180,None,abs,inhibit,freq_top,,,,,0,578,578,350,,,,,,,,,,,0.9412251938143916,,,,,,,,,,,,,,,,,,,,,,,2468.461249052689,2468.462048276044,2468.462058218229,2469.3998339334466,2469.3998480449336,2515.4067325266915,2515.4067325266915,2516.9054725953283,2516.9054725953283,2516.9054725953283,2516.9054725953283,2472.431615249003,None,1,,,2472.4319920898706,2472.4320305757465,2472.4320395557843,2472.432395870852,2518.3875441104246,2518.3875441104246,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,180,168,180,0,0,180,0,0,168,f,abs,resp,freq_top,,,,,0,579,579,922,,,,,,,,,,,1.005716219479053,,,,,,,,,,,,,,,,,,,,,,,2472.4328705299886,2472.7390696103685,2472.7390834011385,2473.746170895891,2473.7461850073814,2519.7530563397922,2519.7530563397922,,,,,2474.830661504857,f,1,1.0411927984932845,None,2474.8311861956317,2474.8312256436548,2474.8312346236926,2474.8316592511874,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,12,0,270,180,-168,180,180,0,180,None,present,inhibit,freq_top,,,,,0,580,580,108,,,,,,,,,,,0.9774302688974026,,,,,,,,,,,,,,,,,,,,,,,2474.832138400343,2474.8329437172943,2474.8329536594792,2475.8193729560408,2475.819404065456,2521.826272190716,2521.826272190716,2523.3167041209053,2523.3167041209053,2523.3167041209053,2523.3167041209053,2478.8509631250818,None,1,,,2478.8513479838402,2478.851386469716,2478.851395129037,2478.852062538266,2524.8070776808527,2524.8070776808527,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,-168,180,0,180,0,180,180,12,180,None,abs,inhibit,freq_top,,,,,0,581,581,396,,,,,,,,,,,0.7049295555299906,,,,,,,,,,,,,,,,,,,,,,,2478.852553233184,2478.8532956898707,2478.8533059527726,2479.557861429683,2479.557875861883,2525.564784718026,2525.564784718026,2527.055160202268,2527.055160202268,2527.055160202268,2527.055160202268,2482.58933710324,None,1,,,2482.5897482606815,2482.589784822263,2482.589793481584,2482.590386805503,2528.5455943774687,2528.5455943774687,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,90,0,12,180,0,0,0,None,present,inhibit,freq_top,,,,,0,582,582,244,,,,,,,,,,,0.8520994127566002,,,,,,,,,,,,,,,,,,,,,,,2482.5908710861077,2482.855150388372,2482.8551641791455,2483.7128530317423,2483.712866822516,2529.7195819664157,2529.7195819664157,2531.2099757314463,2531.2099757314463,2531.2099757314463,2531.2099757314463,2486.7440060653753,None,1,,,2486.7443694361864,2486.7444242785605,2486.7444329378814,2486.7449823237584,2532.700364365028,2532.700364365028,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,0,168,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,583,583,1000,,,,,,,,,,,0.8399582238290936,,,,,,,,,,,,,,,,,,,,,,,2486.7454653215027,2487.917544011005,2487.9175584432087,2488.7580723322826,2488.7580870852,2534.765299979761,2534.765299979761,,,,,2489.742656493996,f,1,0.9415990489869728,None,2489.7432164634884,2489.743254949364,2489.743263929402,2489.7437430785576,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,0,180,180,0,168,180,0,180,f,abs,resp,freq_top,,,,,0,584,584,857,,,,,,,,,,,1.0365567373110487,,,,,,,,,,,,,,,,,,,,,,,2489.744220303419,2489.965713895359,2489.9657273654157,2491.0070246344912,2491.007038745978,2537.01338314261,2537.01338314261,,,,,2491.7905476764645,f,1,0.7404189437474997,None,2491.7910592178996,2491.791098665919,2491.7911079666737,2491.7915781357915,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,0,-168,180,0,0,0,-168,180,f,present,resp,freq_top,,,,,0,585,585,540,,,,,,,,,,,0.9103956464800562,,,,,,,,,,,,,,,,,,,,,,,2491.7920630578265,2492.7722963912784,2492.7723108234823,2493.6877246412587,2493.6877381113154,2539.702753055055,2539.702753055055,,,,,2494.9965362711773,f,1,1.250363533708878,None,2494.997049095473,2494.997087902062,2494.9970965613866,2494.997513812421,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
12,0,0,12,0,0,90,180,180,0,j,present,resp,freq_top,,,,,0,586,586,592,,,,,,,,,,,0.7151294095824181,,,,,,,,,,,,,,,,,,,,,,,2494.997970832199,2495.719771509357,2495.719786582991,2496.4356017443097,2496.4356155350833,2542.442100084445,2542.442100084445,,,,,2497.827274427069,j,1,1.3428389997643535,None,2497.8278020042817,2497.827841131588,2497.8278501116256,2499.4170544385925,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,180,12,180,168,0,180,90,0,180,None,present,inhibit,freq_top,,,,,0,587,587,102,,,,,,,,,,,1.036703008613854,,,,,,,,,,,,,,,,,,,,,,,2499.4175855436806,2499.608432832687,2499.608447585608,2500.6488362672935,2500.6488497373502,2546.6551906061104,2546.6551906061104,2548.1539143182526,2548.1539143182526,2548.1539143182526,2548.1539143182526,2503.679973906579,None,1,,,2503.680353633885,2503.680394364772,2503.6804033448097,2503.681104429179,2549.6276764120375,2549.6276764120375,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-168,0,0,-168,0,0,0,270,0,0,f,present,resp,freq_top,,,,,0,588,588,629,,,,,,,,,,,0.8443340309655294,,,,,,,,,,,,,,,,,,,,,,,2503.681586785493,2505.0281992426644,2505.0282139955816,2505.877795798435,2505.877809909922,2551.884067713334,2551.884067713334,,,,,2507.244366068673,f,1,1.3250049656162446,None,2507.2448471421194,2507.2448856279952,2507.244894608033,2507.2453532313884,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,270,0,168,0,0,-12,0,0,None,present,inhibit,freq_top,,,,,0,589,589,299,,,,,,,,,,,0.8464360940380625,,,,,,,,,,,,,,,,,,,,,,,2507.24583173911,2507.4930970770947,2507.4931111885817,2508.3415425844614,2508.341556695952,2554.3486573400405,2554.3486573400405,2555.839036993584,2555.839036993584,2555.839036993584,2555.839036993584,2511.372889330338,None,1,,,2511.3732616811867,2511.37330177064,2511.373310750678,2511.3737786747843,2557.32944807726,2557.32944807726,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,0,0,0,168,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,590,590,148,,,,,,,,,,,1.0647223184891519,,,,,,,,,,,,,,,,,,,,,,,2511.374263276106,2512.0976268005397,2512.0976409120267,2513.1626579885306,2513.1626727414514,2559.1695418288546,2559.1695418288546,2560.668281576778,2560.668281576778,2560.668281576778,2560.668281576778,2514.8286833308375,f,0,1.6229260548134334,None,2514.8291884579594,2515.335059959394,2515.3350724673037,2515.336088494423,,,2560.818176366014,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,168,180,0,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,591,591,848,,,,,,,,,,,0.816857916803472,,,,,,,,,,,,,,,,,,,,,,,2515.3366301831265,2515.5945333379095,2515.5945480908304,2516.410507028966,2516.410521140453,2562.41678150959,2562.41678150959,,,,,2517.876619413495,f,1,1.4169262350587815,None,2517.877139293534,2517.8778730909034,2517.8778833538017,2517.8784670562527,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,270,0,180,180,-12,180,180,0,12,j,present,resp,freq_top,,,,,0,592,592,577,,,,,,,,,,,0.7937266841489466,,,,,,,,,,,,,,,,,,,,,,,2517.8789567890235,2518.1338048066937,2518.1338192388976,2518.932477492981,2518.932491925185,2564.9396426009116,2564.9396426009116,,,,,2519.666277424796,j,1,0.6847468793312146,None,2519.6667803069067,2519.6668184720656,2519.6668274521035,2519.667287358323,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,90,0,180,180,180,180,-168,0,12,None,present,inhibit,freq_top,,,,,0,593,593,177,,,,,,,,,,,1.074096316164272,,,,,,,,,,,,,,,,,,,,,,,2519.6677671489088,2519.9491466879554,2519.9491607994423,2521.0228391223063,2521.0228532337933,2567.0295164217605,2567.0295164217605,2568.519949314101,2568.519949314101,2568.519949314101,2568.519949314101,2524.0541409679936,None,1,,,2524.0545129981256,2524.0545514840014,2524.0545601433223,2524.055097342007,2570.0103183840292,2570.0103183840292,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,180,270,180,180,12,0,0,0,0,None,present,inhibit,freq_top,,,,,0,594,594,264,,,,,,,,,,,0.7402535859867176,,,,,,,,,,,,,,,,,,,,,,,2524.0555758497285,2524.0562352410707,2524.056245824686,2524.794614671395,2524.794628782882,2570.801323080268,2570.801323080268,2572.3000615453275,2572.3000615453275,2572.3000615453275,2572.3000615453275,2527.8254338400548,None,1,,,2527.8258122845,2527.825850770376,2527.8258594297004,2527.826342427441,2573.773804075463,2573.773804075463,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,90,180,180,168,0,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,595,595,144,,,,,,,,,,,1.095204638467227,,,,,,,,,,,,,,,,,,,,,,,2527.8268254251816,2528.7250251521255,2528.7250402257596,2529.8234758711224,2529.8234906240396,2575.8303949901638,2575.8303949901638,2577.320768870828,2577.320768870828,2577.320768870828,2577.320768870828,2532.8550054249063,None,1,,,2532.8553886800873,2532.855425883099,2532.8554342217067,2532.855999643365,2578.811184444523,2578.811184444523,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,-12,180,-168,0,180,0,90,180,180,None,present,inhibit,freq_top,,,,,0,596,596,5,,,,,,,,,,,0.7049347918281971,,,,,,,,,,,,,,,,,,,,,,,2532.856490338283,2532.8572539622037,2532.8572639043887,2533.5616538920294,2533.561667682803,2579.568877690923,2579.568877690923,2581.05926440021,2581.05926440021,2581.05926440021,2581.05926440021,2536.593285433388,None,1,,,2536.5936847243465,2536.593722248079,2536.5937309073997,2536.5942738789636,2582.549705310441,2582.549705310441,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
270,180,-12,180,180,12,180,180,180,180,j,present,resp,freq_top,,,,,0,597,597,422,,,,,,,,,,,0.7209358297849613,,,,,,,,,,,,,,,,,,,,,,,2536.5947623288703,2536.595518255617,2536.595528197802,2537.317333685696,2537.3173474764662,2583.3323521573075,2583.3323521573075,,,,,2538.733530851401,j,1,1.3632743584057607,None,2538.73403694067,2538.7340779922706,2538.7340869723084,2538.7345478406714,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,-12,180,270,180,-12,180,180,0,180,j,present,resp,freq_top,,,,,0,598,598,506,,,,,,,,,,,0.7298154479597657,,,,,,,,,,,,,,,,,,,,,,,2538.735020896227,2538.90882663941,2538.908840430184,2539.640346283082,2539.640360715286,2585.6553657168442,2585.6553657168442,2587.145766216905,2587.145766216905,2587.145766216905,2587.145766216905,2541.290283887858,j,1,1.5999682677284,None,2541.2907947878593,2541.2908342358824,2541.29084321592,2541.2916376285393,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,0,-168,0,0,270,0,0,f,present,resp,freq_top,,,,,0,599,599,630,,,,,,,,,,,0.7530891367864385,,,,,,,,,,,,,,,,,,,,,,,2541.2921187019892,2541.3064729715297,2541.3064835551486,2542.0634022732993,2542.0634163847863,2588.0699923381035,2588.0699923381035,,,,,2542.763345538704,f,1,0.6575014449554146,None,2542.763834950758,2542.7638724744866,2542.7638811338074,2542.764349057914,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,-168,0,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,600,600,996,,,,,,,,,,,0.909418079190407,,,,,,,,,,,,,,,,,,,,,,,2542.7648096055636,2542.954402255018,2542.954415725075,2543.8700809839065,2543.8700954161104,2589.8767861856213,2589.8767861856213,,,,,2544.9782997389084,f,1,1.0586387667317467,None,2544.978851369793,2544.9788892142387,2544.9788978735596,2544.9795258347694,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,0,0,270,0,12,0,12,0,0,j,present,resp,freq_top,,,,,0,601,601,652,,,,,,,,,,,0.7135127874355918,,,,,,,,,,,,,,,,,,,,,,,2544.9800094739403,2545.910156326423,2545.910171400057,2546.6262261359516,2546.6262399267252,2592.6327578305136,2592.6327578305136,,,,,2547.4764079977504,j,1,0.8146723097379436,None,2547.4769086348533,2547.476947441446,2547.476956421484,2547.477520560278,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
-168,0,0,180,180,180,180,0,-168,180,f,abs,resp,freq_top,,,,,0,602,602,888,,,,,,,,,,,0.8601421610031568,,,,,,,,,,,,,,,,,,,,,,,2547.4780038787358,2548.266908529018,2548.266922961222,2549.1322839731693,2549.132298084656,2595.138969931948,2595.138969931948,,,,,2550.0661100753787,f,1,0.8847034544342023,None,2550.0666338040064,2550.066672610599,2550.066681590637,2550.0671677955324,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,270,0,0,168,0,0,168,0,0,f,present,resp,freq_top,,,,,0,603,603,645,,,,,,,,,,,1.0220545565295132,,,,,,,,,,,,,,,,,,,,,,,2550.0676892791525,2551.014437014179,2551.014452087813,2552.038161632343,2552.038175423113,2598.0448180852836,2598.0448180852836,,,,,2552.7394066824963,f,1,0.6661649363268225,None,2552.740007062159,2553.2445309165087,2553.244542462271,2553.2453048033276,,,2598.7275854250147,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,180,180,-168,180,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,604,604,772,,,,,,,,,,,0.7245713549107298,,,,,,,,,,,,,,,,,,,,,,,2553.245825324797,2553.3708877440768,2553.3709012141335,2554.094542157589,2554.0945559483625,2600.1014266393468,2600.1014266393468,,,,,2554.978894666405,f,1,0.8501864345380454,None,2554.9794036421117,2554.9801473816624,2554.9801573238474,2554.9807310841134,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,270,0,180,180,180,180,12,0,-168,None,present,inhibit,freq_top,,,,,0,605,605,321,,,,,,,,,,,0.7939837714308133,,,,,,,,,,,,,,,,,,,,,,,2554.9812134404237,2555.294054220827,2555.294068653031,2556.0925508342298,2556.0925652664337,2602.099705037832,2602.099705037832,2603.5984547279404,2603.5984547279404,2603.5984547279404,2603.5984547279404,2559.1241050831195,None,1,,,2559.1244687746475,2559.124505015512,2559.1245136748366,2559.1251111680576,2605.0722081624044,2605.0722081624044,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,-168,0,270,0,0,-168,0,180,0,f,present,resp,freq_top,,,,,0,606,606,608,,,,,,,,,,,1.0645516838329123,,,,,,,,,,,,,,,,,,,,,,,2559.12559769367,2559.1263257181563,2559.1263356603413,2560.189612213111,2560.189626324598,2606.1962478195346,2606.1962478195346,,,,,2560.9149244057226,f,1,0.6909145616482419,None,2560.9154282499803,2560.915467056573,2560.915476357328,2560.9159401121287,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
90,180,168,180,180,12,0,180,0,180,None,present,inhibit,freq_top,,,,,0,607,607,129,,,,,,,,,,,1.0683648515817508,,,,,,,,,,,,,,,,,,,,,,,2560.916422789156,2561.1307855897358,2561.1307997012227,2562.204106635385,2562.204120746872,2608.2111922058393,2608.2111922058393,2609.7015984787795,2609.7015984787795,2609.7015984787795,2609.7015984787795,2565.2355149586583,None,1,,,2565.2358930823902,2565.235931888983,2565.235940548304,2565.2364145660067,2611.1919851880702,2611.1919851880702,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
0,12,0,0,-12,180,180,180,270,0,j,present,resp,freq_top,,,,,0,608,608,590,,,,,,,,,,,1.0654199021796684,,,,,,,,,,,,,,,,,,,,,,,2565.2368783208112,2565.237736235129,2565.2377461773103,2566.3009184975017,2566.3009322882717,2612.307684955904,2612.307684955904,,,,,2567.2766714335703,j,1,0.9305629033733567,None,2567.277220178017,2567.2772609089043,2567.2772702096554,2567.2778956051407,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,12,180,-168,180,270,180,180,0,180,None,present,inhibit,freq_top,,,,,0,609,609,103,,,,,,,,,,,1.051652856310883,,,,,,,,,,,,,,,,,,,,,,,2567.2783805271756,2567.4674398265342,2567.4674558623155,2568.523647806771,2568.523662238975,2614.530810669694,2614.530810669694,2616.0212406755927,2616.0212406755927,2616.0212406755927,2616.0212406755927,2571.555413727976,None,1,,,2571.5558008317457,2571.5558383554744,2571.5558470147953,2571.5564082671517,2617.511632837046,2617.511632837046,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
168,0,0,90,0,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,610,610,90,,,,,,,,,,,1.0697234982088422,,,,,,,,,,,,,,,,,,,,,,,2571.5568928684734,2572.0208452332226,2572.0208673626003,2573.0947374734096,2573.0947519056135,2619.101936256484,2619.101936256484,2620.59233419082,2620.59233419082,2620.59233419082,2620.59233419082,2576.1266794674993,None,1,,,2576.1270518183483,2576.1270896627902,2576.127098642828,2576.1277573927364,2622.082733408017,2622.082733408017,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
180,0,180,0,180,-168,180,0,-168,180,f,abs,resp,freq_top,,,,,0,611,611,892,,,,,,,,,,,0.7397965651326197,,,,,,,,,,,,,,,,,,,,,,,2576.128240711194,2576.1291457707084,2576.1291563543236,2576.867003396699,2576.867017187473,2622.8737374628254,2622.8737374628254,,,,,2577.7172288758265,f,1,0.8119106274316437,None,2577.717735606526,2577.7177760166924,2577.71778499673,2577.7183407969205,,,,,,,di,001,1,23,f,2024-02-09_16h20.31.132,eye_track_exp,2023.1.3,120.10242128822651,
