ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,text_feedback_2.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.stopped,int14_3.stopped,per15_3.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,0,180,12,180,180,12,180,180,180,j,abs,resp,freq_top,0,49,49,1,,,,,,,,,,,,301.8593873875261,302.4240234941258,302.4240366433444,0.8998990656859649,303.3230570586288,303.3230695664222,427.0844619211457,427.0844619211457,305.6045180073738,j,1,305.60503692044017,,305.60507412310744,305.60508246163636,305.605540760012,2.235219103985287,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.6055946397371,306.1083344878989,306.10835052353127,308.6015292861963,space,2.4789844500855907,None,,,,,,,,,,,,,,,,,,,,,,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,0,180,180,168,0,0,90,12,None,present,inhibit,freq_bottom,,,,,0,0,0,44,,,,,,308.6015543017829,309.1024939898449,,,,0.7910681511603185,,,,,,,,,,,,,,,,,,,,,,309.26663376154886,309.2680381622396,309.2680516321708,310.05831453957205,310.05832897164134,433.82035729954816,433.82035729954816,435.31074169290093,435.31074169290093,435.31074169290093,435.31074169290093,311.86635134199,f,0,1.77157541060717,None,311.86779230392267,435.61048005552175,312.3725965794072,312.3726100493384,312.373875581452,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,180,180,180,180,180,180,180,168,f,abs,resp,freq_bottom,,,,,0,1,1,755,,,,,,,,,,,1.0547992437282014,,,,,,,,,,,,,,,,,,,,,,312.374431376473,312.3752158396129,312.375226743843,313.4304329364194,313.4304467270632,437.2007699669281,437.2007699669281,438.69116911306276,438.69116911306276,438.69116911306276,438.69116911306276,315.1141275204807,f,1,1.6382763293846665,None,315.1146692041451,,315.11552807261955,315.115538656137,315.1161399923542,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,180,180,180,180,270,180,180,168,f,present,resp,freq_bottom,,,,,0,2,2,427,,,,,,,,,,,0.8259461414913997,,,,,,,,,,,,,,,,,,,,,,315.11667205463914,315.3880170850042,315.38803087564816,316.22019456994997,316.22020868130653,439.9900710570946,439.9900710570946,441.4721220529715,441.4721220529715,441.4721220529715,441.4721220529715,318.54464031434975,f,1,2.2735314370543165,None,318.54515249245037,,318.5451906572556,318.54519931649713,318.5456479934934,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,180,180,168,0,168,0,270,f,present,resp,freq_bottom,,,,,0,3,3,473,,,,,,,,,,,0.8948731809335959,,,,,,,,,,,,,,,,,,,,,,318.5461617751573,318.7851712733832,318.78518538473975,319.683619858014,319.6836358936465,443.44542400777925,443.44542400777925,444.93582379533916,444.93582379533916,444.93582379533916,444.93582379533916,322.6410195968257,f,1,2.9132887088928783,None,322.6415555076625,,322.6415952760309,322.6416045766978,322.6421000777407,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,180,180,-168,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,4,4,748,,,,,,,,,,,0.8878303593956567,,,,,,,,,,,,,,,,,,,,,,322.64259654092166,322.85587333902913,322.8558871296731,323.74713026321524,323.7471440538592,447.5086111346301,447.5086111346301,448.9989910380058,448.9989910380058,448.9989910380058,448.9989910380058,325.35496123225494,f,1,1.571492410173505,None,325.35550259520676,,325.35554140143734,325.3555503813915,325.3560186218592,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,-168,180,180,180,180,180,180,-168,180,f,abs,resp,freq_bottom,,,,,0,5,5,768,,,,,,,,,,,0.8639132799462985,,,,,,,,,,,,,,,,,,,,,,325.3565433077533,325.3573290537437,325.3573386751232,326.2284109073089,326.22842501866546,449.99814211162345,449.99814211162345,,,,,327.66939176204664,f,1,1.3844476617789496,None,327.66989079092866,,327.66992831430866,327.6699369735502,327.6704982206862,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,180,168,180,270,180,0,0,0,None,present,inhibit,freq_bottom,,,,,0,6,6,68,,,,,,,,,,,0.8086294002716992,,,,,,,,,,,,,,,,,,,,,,327.6709715925564,327.89401537368155,327.8940371821417,328.7006474546961,328.70066124534003,452.4626947046494,452.4626947046494,453.95307749443884,453.95307749443884,453.95307749443884,453.95307749443884,330.8583906126124,j,0,2.1201361805227634,None,330.8589217127595,454.6025170811557,331.36463232219046,331.3646441885585,331.36577822848596,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,-168,180,180,-168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,7,7,815,,,,,,,,,,,1.0299527801494675,,,,,,,,,,,,,,,,,,,,,,331.3663134978974,331.6403316681932,331.64034577954976,332.6722319932676,332.6722454631988,456.4342808467841,456.4342808467841,,,,,333.6229567397122,f,1,0.9005156862147032,None,333.62346603139906,,333.6241860312964,333.6241959733885,333.6247565790993,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,180,180,180,90,0,168,0,12,None,present,inhibit,freq_bottom,,,,,0,8,8,20,,,,,,,,,,,0.8967590127481341,,,,,,,,,,,,,,,,,,,,,,333.6252729264644,333.93913226702784,333.9391463783844,334.8374759786226,334.8374897692664,458.5990934736259,458.5990934736259,460.09781607514424,460.09781607514424,460.09781607514424,460.09781607514424,337.18619614272484,f,0,2.303088635513859,None,337.1867121693773,460.93042139076397,337.6925363110861,337.69254849816684,337.6937017808532,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,180,168,0,0,180,180,-168,f,abs,resp,freq_bottom,,,,,0,9,9,900,,,,,,,,,,,1.0578666240977173,,,,,,,,,,,,,,,,,,,,,,337.6942412195291,338.1021508273103,338.10216461795426,339.15905230695023,339.15906577688145,462.92038276413257,462.92038276413257,464.41076715748534,464.41076715748534,464.41076715748534,464.41076715748534,341.4748949345361,f,1,2.2698082839102653,None,341.4754048676483,,341.4761562973853,341.4761662394774,341.4767303730273,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,180,180,-168,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,10,10,747,,,,,,,,,,,0.9566219138264507,,,,,,,,,,,,,,,,,,,,,,341.4772226669437,341.68225490497923,341.6822686956232,342.6391989111164,342.6392123810476,466.4007333415436,466.4007333415436,467.8911193384596,467.8911193384596,467.8911193384596,467.8911193384596,344.5801217168646,f,1,1.8932380747799016,None,344.5806447991954,,344.58068296400063,344.5806935475181,344.5811502423304,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,168,0,180,180,180,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,11,11,801,,,,,,,,,,,0.8877078866070737,,,,,,,,,,,,,,,,,,,,,,344.581665306845,344.58240134237485,344.5824116051796,345.4698485210015,345.4698619909328,469.23165170862876,469.23165170862876,470.72202744274,470.72202744274,470.72202744274,470.72202744274,347.51135996274604,f,1,1.990613490744181,None,347.51187823438704,,347.51191607847966,347.5119250584338,347.5123904124878,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,-12,180,180,180,90,180,180,0,168,None,present,inhibit,freq_bottom,,,,,0,12,12,28,,,,,,,,,,,0.738898307151457,,,,,,,,,,,,,,,,,,,,,,347.51297988233694,347.7350672983423,347.73508108898625,348.47526856477236,348.4752833175543,472.2374030485662,472.2374030485662,473.72777910339005,473.72777910339005,473.72777910339005,473.72777910339005,350.9672151494392,j,0,2.457393753831184,None,350.96778473510415,474.7102758898493,351.4723609838951,351.4723728502631,351.4733224804173,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,0,12,0,270,0,0,-12,j,present,resp,freq_bottom,,,,,0,13,13,573,,,,,,,,,,,0.9864413717918952,,,,,,,,,,,,,,,,,,,,,,351.4738734647485,351.47480545570704,351.47481571851176,352.46374568000056,352.4637591499319,476.2256303286407,476.2256303286407,477.7160269090741,477.7160269090741,477.7160269090741,477.7160269090741,354.8879959179694,f,0,2.3882153939813406,None,354.8885985370372,478.623577639401,355.38611493828205,355.38612488037415,355.38648632352977,479.1231542987041,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,0,12,0,-168,0,0,180,None,abs,inhibit,freq_bottom,,,,,0,14,14,397,,,,,,,,,,,1.0856505272346673,,,,,,,,,,,,,,,,,,,,,,355.3870395528496,355.5616339154909,355.56164738542213,356.6517907311478,356.6518054839297,480.4137167517197,480.4137167517197,481.9040934479689,481.9040934479689,481.9040934479689,481.9040934479689,359.68351722996636,None,1,,,359.68391266866274,,359.68470547033155,359.6847157331363,359.68530841011193,,483.394496763368,483.394496763368,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,12,0,0,180,180,12,180,180,270,j,present,resp,freq_bottom,,,,,0,15,15,530,,,,,,,,,,,0.8983210958139459,,,,,,,,,,,,,,,,,,,,,,359.68582892674146,359.68670158585985,359.6867121693773,360.5904156307648,360.5904297421214,484.35200265806645,484.35200265806645,485.8423803164536,485.8423803164536,485.8423803164536,485.8423803164536,362.6821038493215,j,1,2.052950087649492,None,362.6826301387788,,362.6826695864346,362.6826990919983,362.68326707409994,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,0,0,0,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,16,16,246,,,,,,,,,,,1.0311288461465145,,,,,,,,,,,,,,,,,,,,,,362.68378823215494,362.7227153713724,362.72272819987836,363.7543597677527,363.75437355839665,487.52427698540373,487.52427698540373,489.00631868061384,489.00631868061384,489.00631868061384,489.00631868061384,365.5962865965204,j,0,1.7929069710409067,None,365.59681737595474,489.339387105299,366.10149112139095,366.10150394989694,366.10254049317905,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,168,0,168,180,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,17,17,911,,,,,,,,,,,0.9850711837112506,,,,,,,,,,,,,,,,,,,,,,366.10366202531316,366.13654533465717,366.13657067095653,367.12641017351837,367.12642428487493,490.8880523633957,490.8880523633957,492.3867714370749,492.3867714370749,492.3867714370749,492.3867714370749,368.94250937122354,f,1,1.7724092634949784,None,368.9430231528876,,368.9437935046708,368.943803446763,368.94428451573674,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,180,12,0,270,0,168,0,180,None,present,inhibit,freq_bottom,,,,,0,18,18,207,,,,,,,,,,,0.8667605127876944,,,,,,,,,,,,,,,,,,,,,,368.944792524573,368.94555453782743,368.94556480063216,369.8154388503606,369.8154526410045,493.57741073284126,493.57741073284126,495.06780057830906,495.06780057830906,495.06780057830906,495.06780057830906,372.84691583473807,None,1,,,372.84730614203204,,372.84735200394096,372.8473609838951,372.8480325561824,,496.5581846509492,496.5581846509492,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,180,168,180,180,0,0,168,180,0,f,abs,resp,freq_bottom,,,,,0,19,19,777,,,,,,,,,,,1.097213213915838,,,,,,,,,,,,,,,,,,,,,,372.8485367164669,373.0545503352089,373.05456444656545,374.1535171273383,374.15353059726954,497.91535944190866,497.91535944190866,499.40574608024997,499.40574608024997,499.40574608024997,499.40574608024997,375.74587018321665,f,1,1.544669928473354,None,375.7464035283523,,375.74644233458287,375.7464516352496,375.7469185928668,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,-12,0,0,180,180,180,0,168,None,abs,inhibit,freq_bottom,,,,,0,20,20,409,,,,,,,,,,,0.7478574020157956,,,,,,,,,,,,,,,,,,,,,,375.7474105660706,375.9612665712226,375.961282606855,376.71013285200775,376.7101463219391,500.47149666330563,500.47149666330563,501.961882339509,501.961882339509,501.961882339509,501.961882339509,379.7408378810387,None,1,,,379.74131381861,,379.74136352907067,379.74137282973754,379.7419097027122,,503.45227956136773,503.45227956136773,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,180,180,0,270,0,12,0,0,j,present,resp,freq_bottom,,,,,0,21,21,594,,,,,,,,,,,0.8253215589581325,,,,,,,,,,,,,,,,,,,,,,379.7424215601003,381.86444727099195,381.8644610616358,382.6962668406212,382.69628063126515,506.45803410843166,506.45803410843166,507.9567413157429,507.9567413157429,507.9567413157429,507.9567413157429,385.0458291961402,j,1,2.3133350839420928,None,385.046405196058,,385.0464443230012,385.0464529822427,385.04717426499076,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
168,180,0,180,180,180,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,22,22,786,,,,,,,,,,,0.7408762884232906,,,,,,,,,,,,,,,,,,,,,,385.04768419810296,385.24439266004197,385.24440677139853,385.98507114689403,385.98508461682536,509.7468714481074,509.7468714481074,511.2372834227481,511.2372834227481,511.2372834227481,511.2372834227481,388.1762325628532,f,1,2.145195704790467,None,388.17682139127714,,388.17685891465703,388.1768678946113,388.1773540949873,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,0,180,-12,180,270,0,-12,j,present,resp,freq_bottom,,,,,0,23,23,511,,,,,,,,,,,0.8895366687379136,,,,,,,,,,,,,,,,,,,,,,388.1778255425817,388.3834494954549,388.3834645689493,389.2745133506262,389.2745268205574,513.0357174470247,513.0357174470247,514.5261056889293,514.5261056889293,514.5261056889293,514.5261056889293,390.93183990281113,j,1,1.6083605741833935,None,390.93233700741735,,390.9323742100846,390.932383190039,390.93284052627655,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,-168,180,0,180,180,180,-168,0,180,f,abs,resp,freq_bottom,,,,,0,24,24,871,,,,,,,,,,,0.7060016796310031,,,,,,,,,,,,,,,,,,,,,,390.93331229458363,391.1646705511382,391.16468402106943,391.87169569757566,391.8717094882195,515.6334911880994,515.6334911880994,517.1238762228774,517.1238762228774,517.1238762228774,517.1238762228774,393.84658004859443,f,1,1.9380589503510919,None,393.8471073001897,,393.8471457857074,393.8471550863744,393.8477079949814,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,0,168,0,180,180,0,12,180,None,abs,inhibit,freq_bottom,,,,,0,25,25,373,,,,,,,,,,,1.0379360009553913,,,,,,,,,,,,,,,,,,,,,,393.84821023099016,394.0617166593545,394.0617304499983,395.1022929030139,395.1023063729451,518.8640479837437,518.8640479837437,520.3544471298784,520.3544471298784,520.3544471298784,520.3544471298784,398.1337323640114,None,1,,,398.1341345376734,,398.13418136172027,398.1341903416744,398.13473683602865,,521.8448276746793,521.8448276746793,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,12,0,0,0,90,0,0,168,None,present,inhibit,freq_bottom,,,,,0,26,26,229,,,,,,,,,,,0.9387309364362852,,,,,,,,,,,,,,,,,,,,,,398.1352342613475,398.3580596371585,398.35807342780254,399.29905235826413,399.2990661489082,523.0687784311764,523.0687784311764,524.5591618623913,524.5591618623913,524.5591618623913,524.5591618623913,401.41475457785236,j,0,2.0706938356771616,None,401.4152766980451,525.1586475675871,401.9207371516097,401.9207499801157,401.92124740543454,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,0,180,0,180,90,180,168,180,180,None,present,inhibit,freq_bottom,,,,,0,27,27,129,,,,,,,,,,,0.9561983396966358,,,,,,,,,,,,,,,,,,,,,,401.9218157082489,402.19680692072234,402.19682167350425,403.1541005036472,403.15411429429105,526.9154720120486,526.9154720120486,528.4058634610795,528.4058634610795,528.4058634610795,528.4058634610795,406.0111152589948,f,0,2.816444713788428,None,406.0116126843136,529.7463823613174,406.50937924142477,406.509389183517,406.50982984269694,530.2459487578159,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,12,0,0,0,180,0,-12,0,90,j,present,resp,freq_bottom,,,,,0,28,28,662,,,,,,,,,,,0.9710385913556994,,,,,,,,,,,,,,,,,,,,,,406.51038082702803,406.5113035173197,406.51132243936604,407.48345796226886,407.4834714322001,531.2534229661045,531.2534229661045,532.7438102458713,532.7438102458713,532.7438102458713,532.7438102458713,410.0653920263137,j,1,2.5249448176990654,None,410.0658920173339,,410.066622280036,410.0666322221282,410.0670873133772,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,12,0,0,270,180,180,12,j,present,resp,freq_bottom,,,,,0,29,29,623,,,,,,,,,,,0.8645112673721635,,,,,,,,,,,,,,,,,,,,,,410.0675754380293,410.2649577172442,410.26497118717566,411.1301118389149,411.13012530884635,534.8919656991408,534.8919656991408,536.390678358567,536.390678358567,536.390678358567,536.390678358567,413.37958266304395,j,1,2.2148814320513566,None,413.3801147253289,,413.3801554558354,413.38017630215745,413.38066154039575,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,180,180,180,90,0,12,0,12,j,present,resp,freq_bottom,,,,,0,30,30,439,,,,,,,,,,,0.9651204867196013,,,,,,,,,,,,,,,,,,,,,,413.3811852641518,413.59547711779396,413.5954912291504,414.5608670915467,414.56088088219076,538.3306938682307,538.3306938682307,539.8127410155558,539.8127410155558,539.8127410155558,539.8127410155558,416.8687217291799,j,1,2.2637333449096104,None,416.8693182547074,,416.869357060938,416.86936604089215,416.8698253014056,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,31,31,935,,,,,,,,,,,1.0211987249419487,,,,,,,,,,,,,,,,,,,,,,416.8703156710462,417.0927379110574,417.0927513809886,418.11594980975315,418.1159636003972,541.8776407479533,541.8776407479533,543.368025141306,543.368025141306,543.368025141306,543.368025141306,419.6410641758839,f,1,1.4685211999066041,None,419.6415741089961,,419.6416113116634,419.6416202916175,419.64206512006194,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,-12,0,180,180,180,90,180,0,12,j,present,resp,freq_bottom,,,,,0,32,32,476,,,,,,,,,,,0.8132962310989356,,,,,,,,,,,,,,,,,,,,,,419.64254266119656,419.8816284890329,419.8816419589641,420.69739703199684,420.6974108226407,544.4670948821957,544.4670948821957,545.949149405912,545.949149405912,545.949149405912,545.949149405912,422.521296602755,j,1,1.775299846601797,None,422.5217953109245,,422.52183347572964,422.521842455684,422.522508896569,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
90,0,0,180,180,12,0,168,0,0,None,present,inhibit,freq_bottom,,,,,0,33,33,58,,,,,,,,,,,0.8604690214341628,,,,,,,,,,,,,,,,,,,,,,422.52298098558845,422.76216142365615,422.76217553501283,423.6281814694796,423.6281952601237,547.3895725413528,547.3895725413528,548.8882954635836,548.8882954635836,548.8882954635836,548.8882954635836,426.6592582044709,None,1,,,426.65966583024806,,426.6597039950534,426.65971265429494,426.6602646007641,,550.3620201176631,550.3620201176631,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
180,0,180,0,180,90,180,12,180,168,None,present,inhibit,freq_bottom,,,,,0,34,34,124,,,,,,,,,,,1.0855183074287629,,,,,,,,,,,,,,,,,,,,,,426.6607780617153,427.4336144058991,427.4336288379682,428.52367693203723,428.5236910433937,552.2937099269544,552.2937099269544,553.7840888681923,553.7840888681923,553.7840888681923,553.7840888681923,431.38949364604105,f,0,2.811404393794078,None,431.3899968441874,555.1329360345036,431.8950333156299,431.8950458234233,431.8957456184237,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
12,180,0,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,35,35,323,,,,,,,,,,,0.9117375596649105,,,,,,,,,,,,,,,,,,,,,,431.8962975648931,432.9953653815069,432.99537949286355,433.9109839592361,433.91099807059277,557.680744027689,557.680744027689,559.1711313074558,559.1711313074558,559.1711313074558,559.1711313074558,436.95035239905883,None,1,,,436.95073949922653,,436.9515268487801,436.9515374322975,436.9523751337372,,560.6448742421561,560.6448742421561,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
0,180,180,12,180,180,-168,180,0,180,None,abs,inhibit,freq_bottom,,,,,0,36,36,396,,,,,,,,,,,1.0499023637230067,,,,,,,,,,,,,,,,,,,,,,436.9528934053783,437.18412049045946,437.1841346018159,438.2320644658082,438.23207857716466,561.993708900674,561.993708900674,563.4841298552689,563.4841298552689,563.4841298552689,563.4841298552689,441.2867607252724,None,1,,,441.2872690548213,,441.28732838666133,441.2873405737421,441.2882501148151,,564.9807165105439,564.9807165105439,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
-168,180,180,0,-168,180,90,0,180,180,f,present,resp,freq_bottom,,,,,0,37,37,722,,,,,,,,,,,0.9196605463775901,,,,,,,,,,,,,,,,,,,,,,441.2889774911034,441.4970956262491,441.4971151897207,442.4202285013482,442.4202422919923,566.1901130063092,566.1901130063092,567.6804941925353,567.6804941925353,567.6804941925353,567.6804941925353,444.4782797358355,f,1,2.0030885713712223,None,444.47882687161496,,444.47886471570746,444.478873374949,444.47933359760054,,,,,,by,001,2,24,f,2024-02-12_12h17.15.003,eye_track_exp,2023.1.3,120.14704069045904,
