ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,search_displays_2.stopped,response.keys,response.corr,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,response.rt,response.duration,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
180,12,180,-168,180,270,180,180,0,180,None,present,inhibit,freq_top,,,,,0,155,155,106,,,,,,,,,,,0.9575224516541168,,,,,,,,,,,,,,,,,,,,,,,818.5506772315985,818.7474833129563,818.7474964624616,819.7037073266474,819.7037211175921,11189.011214924496,11189.011214924496,11190.501632142266,11190.501632142266,11190.501632142266,11190.501632142266,11191.992051284353,11191.992051284353,822.7354746073415,None,1,822.7358453592497,822.735883524887,822.7358921843188,822.7364345212354,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
-12,0,270,0,180,180,180,180,12,180,j,present,resp,freq_top,,,,,0,156,156,493,,,,,,,,,,,1.0115647273890034,,,,,,,,,,,,,,,,,,,,,,,822.7369425411507,822.9105868912884,822.9105993993562,823.9259246668043,823.9259387784678,11193.232683063565,11193.232683063565,11194.723096111979,11194.723096111979,11194.723096111979,11194.723096111979,,,826.1170501618344,j,1,826.117575179891,826.1176136662489,826.1176220049583,826.1181601725202,2.1494853718990043,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
270,0,168,180,180,180,180,0,0,168,f,present,resp,freq_top,,,,,0,157,157,558,,,,,,,,,,,0.9969055872111706,,,,,,,,,,,,,,,,,,,,,,,826.1186752482681,826.4158874248387,826.4159012157834,827.4140391175333,827.4140541913566,11196.72143125631,11196.72143125631,,,,,,,828.7978103187052,f,1,828.7983055098339,828.7983439961918,828.7983526556218,828.7988083982345,1.3482042252102246,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,180,168,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,158,158,792,,,,,,,,,,,1.0183386047892535,,,,,,,,,,,,,,,,,,,,,,,828.7992949299351,828.9965035144451,828.9965169846691,830.0206424784174,830.020656269362,11199.335906680846,11199.335906680846,,,,,,,831.1288789437276,f,1,831.1293920951575,831.1294389202267,831.1294479003755,831.1299068501867,1.0539436315187913,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,180,0,180,-168,180,0,12,180,None,present,inhibit,freq_top,,,,,0,159,159,92,,,,,,,,,,,1.0720678274943531,,,,,,,,,,,,,,,,,,,,,,,831.1303959476427,831.3616136431556,831.3616274341002,832.4356415098446,832.435655621508,11201.750554203543,11201.750554203543,11203.240976873547,11203.240976873547,11203.240976873547,11203.240976873547,11204.714735592312,11204.714735592312,835.4751262673235,None,1,835.4755820099363,835.4756211377335,835.4756301178822,835.4761900943813,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,12,0,90,180,180,168,0,0,0,None,present,inhibit,freq_top,,,,,0,160,160,248,,,,,,,,,,,0.9920898997317937,,,,,,,,,,,,,,,,,,,,,,,835.4766949071,835.6491202018733,835.6491333513786,836.6482507309192,836.6482642011433,11205.955374106636,11205.955374106636,11207.445792607283,11207.445792607283,11207.445792607283,11207.445792607283,11208.936207580016,11208.936207580016,839.6795334042326,None,1,839.6799410388994,839.6799820910146,839.6800029377919,839.6806463013963,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,0,0,0,-168,180,180,-168,180,f,abs,resp,freq_top,,,,,0,161,161,881,,,,,,,,,,,0.755482708395594,,,,,,,,,,,,,,,,,,,,,,,839.6811812617616,839.8795912620571,839.8796060151599,840.6368302251321,840.6368456196742,11209.952011040452,11209.952011040452,11211.434118732977,11211.434118732977,11211.434118732977,11211.434118732977,,,842.4114297425131,f,1,842.4119438561011,842.4119829838983,842.4119916433283,842.4124579696891,1.7174833885668477,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,90,0,0,168,0,0,12,0,0,None,present,inhibit,freq_top,,,,,0,162,162,229,,,,,,,,,,,0.7661685504857044,,,,,,,,,,,,,,,,,,,,,,,842.4129563680162,842.7267157538754,842.72672954482,843.4926086950927,843.4926221653186,11212.807975207088,11212.807975207088,11214.298391783419,11214.298391783419,11214.298391783419,11214.298391783419,11215.772167500323,11215.772167500323,846.5324372640298,None,1,846.5328134681713,846.5328692733892,846.5328779328192,846.5333952536057,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,0,180,0,168,0,0,0,180,168,f,abs,resp,freq_top,,,,,0,163,163,898,,,,,,,,,,,0.8607017303704376,,,,,,,,,,,,,,,,,,,,,,,846.5339103293518,846.7156810738197,846.715694223325,847.580704928947,847.5807193613309,11216.887892127872,11216.887892127872,,,,,,,848.4976176944874,f,1,848.4981276387207,848.4981670872367,848.4981757466667,848.4986234712887,0.8772540483654439,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,180,12,0,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,164,164,546,,,,,,,,,,,0.8040637857490364,,,,,,,,,,,,,,,,,,,,,,,848.4991205867373,848.7802605398083,848.780274330753,849.5878242635954,849.5878377338195,11218.89455251271,11218.89455251271,11220.384965881844,11220.384965881844,11220.384965881844,11220.384965881844,,,851.8617570048373,j,1,851.8622730427433,851.8623118498199,851.8623205092499,851.8629510440696,2.230477665646845,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,90,180,180,12,180,180,12,180,j,present,resp,freq_top,,,,,0,165,165,494,,,,,,,,,,,1.048179329678021,,,,,,,,,,,,,,,,,,,,,,,851.8634346892923,852.0530550470357,852.0530681965411,853.1012569644263,853.1012707553709,11222.408272578341,11222.408272578341,11223.89869172043,11223.89869172043,11223.89869172043,11223.89869172043,,,854.6755850247009,j,1,854.6760779707929,854.6761161364302,854.6761247958602,854.67667547149,1.5325253322820345,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
12,0,270,180,180,0,0,-168,180,0,None,present,inhibit,freq_top,,,,,0,166,166,188,,,,,,,,,,,0.967666847930724,,,,,,,,,,,,,,,,,,,,,,,854.6771552680766,854.9501184738347,854.9501319440606,855.9240651343098,855.9240786045357,11225.239233441565,11225.239233441565,11226.729658677326,11226.729658677326,11226.729658677326,11226.729658677326,11228.203423169043,11228.203423169043,858.9637166660032,None,1,858.9641076232492,858.9641631077466,858.9641720878972,866.9318441892647,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,168,0,168,180,0,180,0,0,0,f,abs,resp,freq_top,,,,,0,167,167,989,,,,,,,,,,,0.7119331450253465,,,,,,,,,,,,,,,,,,,,,,,866.9323971099311,867.1818457928621,867.181859263088,867.8973023629333,867.8973158331573,11237.21254956722,11237.21254956722,,,,,,,869.2394338913418,j,0,869.2399643616318,869.7448986333493,869.744910499976,869.7460480925511,1.2882527436771625,None,11238.52811909475,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,12,180,168,0,180,90,0,180,None,present,inhibit,freq_top,,,,,0,168,168,102,,,,,,,,,,,0.937828807324282,,,,,,,,,,,,,,,,,,,,,,,869.7465913916276,869.7474942174231,869.7475048011729,870.6862579329991,870.6862717239437,11239.99356572251,11239.99356572251,11241.483972356531,11241.483972356531,11241.483972356531,11241.483972356531,11242.974399195891,11242.974399195891,873.7178962843973,None,1,873.7182772993347,873.7190274625809,873.7190374048896,873.7195749310122,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
168,180,0,180,168,180,0,180,0,180,f,abs,resp,freq_top,,,,,0,169,169,864,,,,,,,,,,,1.041240692571074,,,,,,,,,,,,,,,,,,,,,,,873.7200678771042,873.967810010814,873.9678238017586,875.0076315239185,875.0076456355819,11244.314948293579,11244.314948293579,11245.81368594106,11245.81368594106,11245.81368594106,11245.81368594106,,,877.3745877148976,f,1,877.3750950933736,877.3751483328342,877.3751576337036,877.3756201114302,2.329228526777456,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,0,0,168,0,0,168,180,180,180,f,present,resp,freq_top,,,,,0,170,170,430,,,,,,,,,,,0.8973007244930593,,,,,,,,,,,,,,,,,,,,,,,877.3761124160828,877.5740262630898,877.5740394125951,878.4715024560701,878.4715162470147,11247.778714350408,11247.778714350408,11249.269141189767,11249.269141189767,11249.269141189767,11249.269141189767,,,880.6133343040437,f,1,880.6138323816504,880.6138753580817,880.6138840175136,880.6143420051649,2.0974171792034895,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,-12,180,-168,0,180,0,90,180,180,None,present,inhibit,freq_top,,,,,0,171,171,6,,,,,,,,,,,0.9219514438493205,,,,,,,,,,,,,,,,,,,,,,,880.6148237260677,880.828559314532,880.828572784756,881.7523999450914,881.7524134153173,11251.05929689274,11251.05929689274,11252.558050255484,11252.558050255484,11252.558050255484,11252.558050255484,11254.03180769137,11254.03180769137,884.7835091090783,None,1,884.7838997456038,884.7839375905223,884.7839462499524,884.7844930769443,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
12,0,270,0,180,180,180,180,12,0,j,present,resp,freq_top,,,,,0,172,172,619,,,,,,,,,,,1.037386748477617,,,,,,,,,,,,,,,,,,,,,,,884.7850075112528,885.008463149954,885.0084762994593,886.0490781234548,886.0490919143995,11255.36403154855,11255.36403154855,,,,,,,887.3906535240021,j,1,887.3911939366026,887.391233064398,887.3912420445486,887.3918488461131,1.296206590839006,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,173,173,333,,,,,,,,,,,0.7470513790705132,,,,,,,,,,,,,,,,,,,,,,,887.3923536588336,887.6641898557646,887.6642039674298,888.4135333426548,888.4135474543182,11257.720394048982,11257.720394048982,11259.210815436107,11259.210815436107,11259.210815436107,11259.210815436107,11260.701233295316,11260.701233295316,891.4448942715608,None,1,891.4452800972922,891.4453182629295,891.4453272430801,891.4457756091415,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,0,12,0,90,180,180,180,12,0,j,present,resp,freq_top,,,,,0,174,174,618,,,,,,,,,,,1.074211828392662,,,,,,,,,,,,,,,,,,,,,,,891.4462935713655,891.6530304157677,891.6530432445525,892.7266137650295,892.7266288388528,11262.033413213905,11262.033413213905,,,,,,,893.6851697312486,j,1,893.6856937871471,893.6857348392605,893.6857434986905,893.6861931476324,0.9149482280730581,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
270,180,180,180,180,0,-12,0,0,12,j,present,resp,freq_top,,,,,0,175,175,586,,,,,,,,,,,0.886245993475616,,,,,,,,,,,,,,,,,,,,,,,893.686712392735,893.6874545379887,893.6874644802992,894.5745121533491,894.5745259442938,11263.881912310117,11263.881912310117,,,,,,,895.7918959277577,j,1,895.7924847690228,895.7925232553807,895.7925319148108,895.7929828466295,1.1781615566682149,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
12,180,180,180,180,0,0,-168,180,180,None,abs,inhibit,freq_top,,,,,0,176,176,369,,,,,,,,,,,0.8582146542994549,,,,,,,,,,,,,,,,,,,,,,,895.7934748305634,895.9830884531948,895.9831019234189,896.8395423587244,896.8395580739871,11266.155000917257,11266.155000917257,11267.645427115178,11267.645427115178,11267.645427115178,11267.645427115178,11269.119191927613,11269.119191927613,899.8795534171386,None,1,899.8799331491973,899.8799725977133,899.879981577862,899.8805335363686,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,-168,180,-168,180,180,90,0,0,180,f,present,resp,freq_top,,,,,0,177,177,526,,,,,,,,,,,0.7292076742340085,,,,,,,,,,,,,,,,,,,,,,,899.8810874191931,900.0542157314267,900.054228880932,900.7862053991212,900.7862195107864,11270.101704047609,11270.101704047609,11271.59210170148,11271.59210170148,11271.59210170148,11271.59210170148,,,902.3449509747952,f,1,902.3454609190285,902.3455003675444,902.3455090269745,902.3459923514765,1.5036092492185844,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,12,0,270,180,168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,178,178,258,,,,,,,,,,,0.7021171651028878,,,,,,,,,,,,,,,,,,,,,,,902.346480807495,902.8766185116801,902.8766326233454,903.5836298920967,903.5836436830414,11272.891040953333,11272.891040953333,11274.381464264776,11274.381464264776,11274.381464264776,11274.381464264776,11275.871874105993,11275.871874105993,906.6152541318297,None,1,906.6156200729438,906.6156585593017,906.6156675394504,906.6161931989463,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,90,180,168,180,168,180,0,0,f,present,resp,freq_top,,,,,0,179,179,636,,,,,,,,,,,0.770360910395343,,,,,,,,,,,,,,,,,,,,,,,906.6166983323856,906.7987484236619,906.7987609317279,907.571993862708,907.5720079743714,11276.879367720465,11276.879367720465,,,,,,,908.972709324089,j,0,908.9732308142302,909.4782914494845,909.4783033161111,909.4791201890439,1.3640391161710568,None,11278.261548152206,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,180,168,0,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,180,180,788,,,,,,,,,,,0.8670986477869576,,,,,,,,,,,,,,,,,,,,,,,909.4796650917178,909.4804688151453,909.4804790781745,910.3532579342827,910.3532726873855,11279.660369122652,11279.660369122652,11281.15079692417,11281.15079692417,11281.15079692417,11281.15079692417,,,911.9621640622081,f,1,911.9626586118993,911.9633924184436,911.9634020400317,911.9638872888536,1.5589064472836753,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,-12,180,90,180,12,0,180,0,180,j,present,resp,freq_top,,,,,0,181,181,517,,,,,,,,,,,1.0980349041263329,,,,,,,,,,,,,,,,,,,,,,,911.9643690097582,912.1695410630182,912.1695545332423,913.2675626076816,913.267576719345,11282.574606124204,11282.574606124204,11284.065015965423,11284.065015965423,11284.065015965423,11284.065015965423,,,914.9095670028219,j,1,914.9100840028877,914.9101234514037,914.9101321108355,914.9105820804944,1.6049056621608315,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,180,0,0,180,168,180,0,0,168,f,abs,resp,freq_top,,,,,0,182,182,916,,,,,,,,,,,0.8527668284484936,,,,,,,,,,,,,,,,,,,,,,,914.9110756680257,915.1328132115959,915.1328270025406,915.9904079168991,915.9904217078438,11285.297323466286,11285.297323466286,,,,,,,917.0488109639919,f,1,917.0493042308044,917.0493446414803,917.0493645260976,917.0500226428067,1.0104764982255574,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
12,0,0,0,0,-168,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,183,183,355,,,,,,,,,,,1.046146295198342,,,,,,,,,,,,,,,,,,,,,,,917.050516230338,917.2142638137157,917.2142766425004,918.2633217318344,918.2633358434978,11287.570424260774,11287.570424260774,11289.060828970476,11289.060828970476,11289.060828970476,11289.060828970476,11290.551259337752,11290.551259337752,921.2949985695886,None,1,921.2955181354118,921.2955566217697,921.2955652811997,921.296029041805,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,180,0,168,0,-12,180,180,180,None,present,inhibit,freq_top,,,,,0,184,184,29,,,,,,,,,,,0.7022793987939395,,,,,,,,,,,,,,,,,,,,,,,921.2965332130843,921.4609902283137,921.4610040192583,922.168766845798,922.1687806367427,11291.475491887717,11291.475491887717,11292.96590589829,11292.96590589829,11292.96590589829,11292.96590589829,11294.456326964695,11294.456326964695,925.2002095582138,None,1,925.2006354739005,925.2006739602584,925.2006829404072,925.2010235446687,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,168,180,168,0,0,180,180,180,f,present,resp,freq_top,,,,,0,185,185,441,,,,,,,,,,,0.9216547713761242,,,,,,,,,,,,,,,,,,,,,,,925.2015001340606,925.4002472107004,925.400261001645,926.3233126618816,926.3233270942656,11295.630346556818,11295.630346556818,,,,,,,927.673573791817,f,1,927.6740696243851,927.6741087521823,927.6741174116123,927.6746812367455,1.3005561906442153,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,0,0,270,168,180,180,168,180,f,present,resp,freq_top,,,,,0,186,186,485,,,,,,,,,,,0.837487778180502,,,,,,,,,,,,,,,,,,,,,,,927.6751555810988,928.1061139427075,928.1061280543727,928.9464654770945,928.9464792680392,11298.261484649716,11298.261484649716,,,,,,,930.0793960720821,j,0,930.0798915839314,930.5856533123278,930.5856648582339,930.5868354849335,1.0851621609048152,None,11299.368891092588,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,12,0,270,180,168,0,0,0,0,None,present,inhibit,freq_top,,,,,0,187,187,255,,,,,,,,,,,1.0362594006501429,,,,,,,,,,,,,,,,,,,,,,,930.5873819912067,930.5880388250371,930.5880494087851,931.6273818244317,931.627395936097,11300.934245737955,11300.934245737955,11302.424657503492,11302.424657503492,11302.424657503492,11302.424657503492,11303.915082418533,11303.915082418533,934.6583152340536,None,1,934.6587145300109,934.6594566752647,934.6594666175752,934.6601273000397,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,270,0,180,180,12,180,0,0,-168,None,present,inhibit,freq_top,,,,,0,188,188,325,,,,,,,,,,,0.9305837796867825,,,,,,,,,,,,,,,,,,,,,,,934.6606215290103,934.849537265698,934.849567092624,935.7823830624093,935.7823968533539,11305.089092709786,11305.089092709786,11306.57951473835,11306.57951473835,11306.57951473835,11306.57951473835,11308.069934521876,11308.069934521876,938.8135813864574,None,1,938.8139624013947,938.8140085850227,938.8140175651733,938.8145592606506,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,0,-168,180,180,-12,0,180,0,None,abs,inhibit,freq_top,,,,,0,189,189,406,,,,,,,,,,,0.7973205154069886,,,,,,,,,,,,,,,,,,,,,,,938.8150566968179,939.0132341753706,939.0132473248759,939.8119630351357,939.8119774675197,11309.119060111841,11309.119060111841,11310.60947668817,11310.60947668817,11310.60947668817,11310.60947668817,11312.099899037456,11312.099899037456,942.8438040813489,None,1,942.8442011322677,942.8442402600649,942.8442492402137,942.8448088959922,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,-12,180,270,180,180,0,180,0,-12,j,present,resp,freq_top,,,,,0,190,190,738,,,,,,,,,,,0.7278208038076543,,,,,,,,,,,,,,,,,,,,,,,942.845319160946,943.0603603990767,943.0603741900213,943.7919517329756,943.7920024066789,11313.107385596095,11313.107385596095,11314.597804096744,11314.597804096744,11314.597804096744,11314.597804096744,,,945.5919945811202,f,0,945.5924868857728,946.0976642629794,946.0976754881667,946.0986713226594,1.7428802149837566,None,11314.880908457633,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,180,0,0,0,12,180,180,168,180,None,abs,inhibit,freq_top,,,,,0,191,191,371,,,,,,,,,,,0.9207911254688856,,,,,,,,,,,,,,,,,,,,,,,946.0992120559786,946.10003887122,946.1000488135287,947.0228548025189,947.0228682727447,11316.329677343208,11316.329677343208,11317.82011252128,11317.82011252128,11317.82011252128,11317.82011252128,11319.310537115602,11319.310537115602,950.0537227853329,None,1,950.0541076489062,950.0550111161429,950.0550213791703,950.05567885444,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,freq_top,,,,,0,192,192,344,,,,,,,,,,,0.9760957937453385,,,,,,,,,,,,,,,,,,,,,,,950.0562183048805,950.2539368336238,950.2539506245685,951.2359425373015,951.2359566489667,11320.551159273224,11320.551159273224,11322.04157873603,11322.04157873603,11322.04157873603,11322.04157873603,11323.52367359977,11323.52367359977,954.2756912470468,None,1,954.2760677719089,954.2761065789855,954.2761152384155,954.276739358842,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,90,180,180,180,180,12,0,168,0,None,present,inhibit,freq_top,,,,,0,193,193,195,,,,,,,,,,,0.909274332548808,,,,,,,,,,,,,,,,,,,,,,,954.2772425679632,954.3835101353816,954.3835226434476,955.2993077587198,955.299321870385,11324.614416412121,11324.614416412121,11326.104839402846,11326.104839402846,11326.104839402846,11326.104839402846,11327.58693843594,11327.58693843594,958.3385821241118,None,1,958.3389605732918,958.3390029082857,958.3390118884345,958.3396879654429,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,-168,0,90,0,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,194,194,149,,,,,,,,,,,0.8448693864084369,,,,,,,,,,,,,,,,,,,,,,,958.3401956646394,958.5473654805592,958.5473789507832,959.3957308366789,959.3957446276236,11328.71100241566,11328.71100241566,11330.201413860475,11330.201413860475,11330.201413860475,11330.201413860475,11331.675186049464,11331.675186049464,962.4349718472295,None,1,962.4353438820144,962.4353823683723,962.4353913485229,962.4359301575241,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,270,180,180,180,0,-12,0,-12,0,j,present,resp,freq_top,,,,,0,195,195,716,,,,,,,,,,,0.8991514474141706,,,,,,,,,,,,,,,,,,,,,,,962.4364320837667,962.718288524522,962.7183023154666,963.6173064168288,963.6173202077734,11332.932464461055,11332.932464461055,11334.4228861689,11334.4228861689,11334.4228861689,11334.4228861689,,,965.4330965994723,j,1,965.4336055815475,965.4336450300634,965.433654010214,965.4341209780141,1.757781491061337,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,270,180,0,0,180,168,0,12,180,None,present,inhibit,freq_top,,,,,0,196,196,96,,,,,,,,,,,1.0139739978272222,,,,,,,,,,,,,,,,,,,,,,,965.4346219420968,965.5325296312876,965.5325421393536,966.5475335376523,966.5475476493157,11335.86334681211,11335.86334681211,11337.353766916356,11337.353766916356,11337.353766916356,11337.353766916356,11338.827529163036,11338.827529163036,969.5883200961634,None,1,969.5887302965875,969.5887691036642,969.5887777630942,969.5893999592045,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
270,0,180,0,180,12,0,-168,0,0,None,present,inhibit,freq_top,,,,,0,197,197,292,,,,,,,,,,,0.8251097742552452,,,,,,,,,,,,,,,,,,,,,,,969.5898948296144,969.7880402362025,969.7880530649891,970.6114080618645,970.6114218528091,11339.918293142886,11339.918293142886,11341.408708115618,11341.408708115618,11341.408708115618,11341.408708115618,11342.899127899145,11342.899127899145,973.6429408964996,None,1,973.6433097240897,973.6433478897288,973.6433565491589,973.6437895206764,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
180,0,180,168,180,0,180,180,168,180,f,abs,resp,freq_top,,,,,0,198,198,831,,,,,,,,,,,0.9595472073135889,,,,,,,,,,,,,,,,,,,,,,,973.6442946541156,973.6449973508552,973.6450072931639,974.6075757828439,974.6075898945073,11343.914946433404,11343.914946433404,11345.397042259303,11345.397042259303,11345.397042259303,11345.397042259303,,,976.10842504846,f,1,976.1089417278054,976.1089824592,976.10899111863,976.1095459636144,1.462516403447239,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
12,0,180,0,0,180,180,180,168,0,None,abs,inhibit,freq_top,,,,,0,199,199,376,,,,,,,,,,,0.7983659195855746,,,,,,,,,,,,,,,,,,,,,,,976.110067133035,976.3154665765214,976.3154800467473,977.1138721508869,977.1138865832709,11346.421182185435,11346.421182185435,11347.911607741915,11347.911607741915,11347.911607741915,11347.911607741915,11349.402018545292,11349.402018545292,980.1457180078942,None,1,980.1461150588129,980.1461548280477,980.1461638081983,980.146822245626,,,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
90,180,180,180,-12,180,0,180,12,180,j,present,resp,freq_top,,,,,0,200,200,498,,,,,,,,,,,0.8428683491684386,,,,,,,,,,,,,,,,,,,,,,,980.1473482258425,980.3373412598121,980.3373547300362,981.1853948764383,981.1854089881035,11350.492769375634,11350.492769375634,11351.983188197004,11351.983188197004,11351.983188197004,11351.983188197004,,,982.9099624501432,j,1,982.9104736772551,982.9105134464917,982.9105224266405,982.9111087021502,1.684868445854022,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
0,270,180,180,168,0,0,0,0,168,f,present,resp,freq_top,,,,,0,201,201,563,,,,,,,,,,,0.8509026565009103,,,,,,,,,,,,,,,,,,,,,,,982.9121010087274,983.1094721980953,983.1094856683212,983.9668757544914,983.9668898661566,11353.28210435704,11353.28210435704,,,,,,,984.9097097230642,f,1,984.9102292888874,984.9102716238795,984.91028060403,984.9108287139006,0.8957707969869944,None,,,,,ES,001,1,24,F,2024-02-08_13h01.40.124,eye_track_exp,2023.1.3,120.07363106799905,
