ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,response_2.rt,response_2.duration,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,text_feedback_2.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
168,180,180,12,180,180,180,0,270,0,None,present,inhibit,freq_top,,,,,0,75,75,182,,,,,,,,,,,1.0301449200615547,,,,,,,,,,,,,,,,,,,,,,1339.604332162614,1339.8443352158274,1339.8443506101776,1340.8766700865644,1340.8766841980523,1521.6196302982626,1521.6196302982626,1343.9076108064492,None,1,,,1343.9080065695389,,1343.9080444139836,1343.9080530733054,1343.9085440889385,1523.1100266290186,1523.1100266290186,1523.1100266290186,1523.1100266290186,1524.6004335433918,1524.6004335433918,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,180,180,12,0,168,180,180,180,None,present,inhibit,freq_top,,,,,0,76,76,15,,,,,,,,,,,0.9230792736403888,,,,,,,,,,,,,,,,,,,,,,1343.909036387433,1344.340545158845,1344.340559591049,1345.2644014949192,1345.264415606407,1526.0158959495857,1526.0158959495857,1348.3040198176604,None,1,,,1348.3044040349878,,1348.3044428415787,1348.3044518216166,1348.3049040306578,1527.5062999775182,1527.5062999775182,1527.5062999775182,1527.5062999775182,1528.980046997669,1528.980046997669,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,270,180,0,180,168,180,0,0,None,present,inhibit,freq_top,,,,,0,77,77,217,,,,,,,,,,,0.8754604311503138,,,,,,,,,,,,,,,,,,,,,,1348.3054027434655,1348.306312292998,1348.306322555898,1349.1858970432259,1349.1859105132826,1529.9292475658485,1529.9292475658485,1352.217389714714,None,1,,,1352.217791571401,,1352.2178287744136,1352.2178374337363,1352.2183877817606,1531.4196422930272,1531.4196422930272,1531.4196422930272,1531.4196422930272,1532.910047283106,1532.910047283106,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,90,180,-168,0,-168,180,0,180,f,present,resp,freq_top,,,,,0,78,78,518,,,,,,,,,,,0.8114317651961561,,,,,,,,,,,,,,,,,,,,,,1352.218875269521,1352.219743767453,1352.2197537096372,1353.0329859234698,1353.0329997142426,1533.7759878282004,1533.7759878282004,1353.9338847931722,f,1,0.8663784559785199,None,1353.9344072389367,,1353.934457270575,1353.9344662506128,1353.9349418718948,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,79,79,935,,,,,,,,,,,0.9459175729422064,,,,,,,,,,,,,,,,,,,,,,1353.9354049852682,1354.4404708490338,1354.4404849605216,1355.3896326106214,1355.3896460806782,1536.1323118754262,1536.1323118754262,1356.1893537163087,f,1,0.7508255759039457,None,1356.1899002157452,,1356.189938701621,1356.1899476816589,1356.1904374144287,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,270,180,180,180,12,0,0,0,12,j,present,resp,freq_top,,,,,0,80,80,585,,,,,,,,,,,1.0683048111117301,,,,,,,,,,,,,,,,,,,,,,1356.1909005278012,1357.0468911911285,1357.0469056233314,1358.120076253348,1358.1200900441208,1538.863334409869,1538.863334409869,1359.1372258803403,j,1,0.9796674044064275,None,1359.1377258760103,,1359.137764041171,1359.137773021209,1359.1382476803437,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,0,180,0,180,180,12,0,180,-168,None,present,inhibit,freq_top,,,,,0,81,81,303,,,,,,,,,,,1.0123736106426633,,,,,,,,,,,,,,,,,,,,,,1359.1387191323229,1360.2188079192383,1360.2188223514422,1361.234356533795,1361.2343700038518,1541.977359400672,1541.977359400672,1362.3093562050617,f,0,1.0328000424497077,None,1362.3099597918808,1543.0347880246063,1362.8154445102618,1362.8154576596035,1362.8167190341837,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,168,0,0,90,0,0,180,180,None,present,inhibit,freq_top,,,,,0,82,82,55,,,,,,,,,,,0.729161154021706,,,,,,,,,,,,,,,,,,,,,,1362.8172491771238,1362.8578835269864,1362.8578957141808,1363.5902084876107,1363.5902222783825,1544.333684730761,1544.333684730761,1366.6218448397012,None,1,,,1366.6222287363125,,1366.6229840216265,1366.6229936430955,1383.6818776745677,1545.824090362271,1545.824090362271,1545.824090362271,1545.824090362271,1547.314496314496,1547.314496314496,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,180,90,180,168,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,83,83,45,,,,,,,,,,,0.8306424464679734,,,,,,,,,,,,,,,,,,,,,,1383.6824370026297,1384.3487715148067,1384.3487859470106,1385.180537885015,1385.1805596936783,1565.9320195110558,1565.9320195110558,1388.2200369015409,None,1,,,1388.2205413872298,,1388.2205785902433,1388.2205872495651,1388.221042665763,1567.4224222561252,1567.4224222561252,1567.4224222561252,1567.4224222561252,1568.8961676726985,1568.8961676726985,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,180,0,180,180,12,180,180,180,None,abs,inhibit,freq_top,,,,,0,84,84,402,,,,,,,,,,,1.0881428206918076,,,,,,,,,,,,,,,,,,,,,,1388.221513797026,1389.1108486231833,1389.1108630553872,1390.2015187809466,1390.2015325717193,1570.9527666052927,1570.9527666052927,1393.2410572454955,None,1,,,1393.2414488392815,,1393.241485400864,1393.2414937394706,1393.2420562746893,1572.4348493454354,1572.4348493454354,1572.4348493454354,1572.4348493454354,1573.9252376583008,1573.9252376583008,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,0,180,180,168,180,180,168,180,f,abs,resp,freq_top,,,,,0,85,85,826,,,,,,,,,,,0.7497579095898346,,,,,,,,,,,,,,,,,,,,,,1393.2425293302458,1394.048188165144,1394.0482022766319,1394.7971079147164,1394.7971220262043,1575.5405424648343,1575.5405424648343,1395.6817003188235,f,1,0.8441025103247739,None,1395.6822314239098,,1395.6822705512168,1395.6822798519706,1395.6827548318215,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,0,180,-168,180,0,180,-168,180,f,abs,resp,freq_top,,,,,0,86,86,882,,,,,,,,,,,1.0940130354040973,,,,,,,,,,,,,,,,,,,,,,1395.6832657318237,1396.1386110511548,1396.1386251626427,1397.2371916599823,1397.2372054507541,1577.980135194468,1577.980135194468,1397.9292915038895,f,1,0.6448912783498599,None,1397.9298033660389,,1397.9298418519147,1397.9298508319525,1397.9303229253628,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,270,180,180,-12,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,87,87,702,,,,,,,,,,,1.0496024576376584,,,,,,,,,,,,,,,,,,,,,,1397.930828373199,1399.1358195422936,1399.1358333330663,1400.1849310477428,1400.1849451592307,1580.9276398183856,1580.9276398183856,1401.134404865641,j,1,0.9130608612294964,None,1401.1349135206328,,1401.1349523272247,1401.1349616279776,1401.1355411611248,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,168,0,0,0,0,0,180,180,None,abs,inhibit,freq_top,,,,,0,88,88,390,,,,,,,,,,,0.9854868312188421,,,,,,,,,,,,,,,,,,,,,,1401.1360219138578,1401.9839562005072,1401.9839706327111,1402.9741070234477,1402.9741208142195,1583.716921630249,1583.716921630249,1406.0049643572684,None,1,,,1406.0053318973823,,1406.0053684589648,1406.0053771182866,1406.0058229130154,1585.20731250884,1585.20731250884,1585.20731250884,1585.20731250884,1586.6977251960934,1586.6977251960934,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,-168,180,270,0,180,180,180,12,0,None,present,inhibit,freq_top,,,,,0,89,89,214,,,,,,,,,,,0.7837620697285252,,,,,,,,,,,,,,,,,,,,,,1406.006311042207,1406.6629519244061,1406.662966035894,1407.4535021665943,1407.453515957366,1588.2047811003558,1588.2047811003558,1410.492921004212,None,1,,,1410.493313560145,,1410.4933639124993,1410.4933812311438,1410.4939418420681,1589.6951909011696,1589.6951909011696,1589.6951909011696,1589.6951909011696,1591.1689379213203,1591.1689379213203,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,270,180,180,180,-168,0,-168,0,0,f,present,resp,freq_top,,,,,0,90,90,683,,,,,,,,,,,0.7728205895925019,,,,,,,,,,,,,,,,,,,,,,1410.4944488934825,1411.7421776655556,1411.7422017192284,1412.515812403164,1412.515826193936,1593.2588322679694,1593.2588322679694,1413.5160481291532,f,1,0.9655090921141891,None,1413.5165603120176,,1413.5165991186095,1413.5166080986464,1413.5170907756728,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,270,0,0,0,12,0,-12,0,0,j,present,resp,freq_top,,,,,0,91,91,689,,,,,,,,,,,0.9220980618316905,,,,,,,,,,,,,,,,,,,,,,1413.5175750562776,1413.7489011480657,1413.7489149388375,1414.672268072085,1414.672282504289,1595.4236611806118,1595.4236611806118,1415.7311055997907,j,1,1.0083919792741654,None,1415.7316306112807,,1415.7316703800188,1415.7316796807727,1415.7320789717342,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,180,180,90,0,180,0,12,0,0,j,present,resp,freq_top,,,,,0,92,92,649,,,,,,,,,,,0.7551246765530164,,,,,,,,,,,,,,,,,,,,,,1415.73256389377,1415.9636972354629,1415.9637110262356,1416.7204013948567,1416.7204164684908,1597.4635883525061,1597.4635883525061,1417.7289766894255,j,1,0.9676594904267404,None,1417.7295757862266,,1417.729626780012,1417.729635760049,1417.7301193992225,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,0,-12,0,180,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,93,93,703,,,,,,,,,,,0.809493801576135,,,,,,,,,,,,,,,,,,,,,,1417.7305930962111,1418.4692351926396,1418.4692496248426,1419.2850568644853,1419.2850712966883,1600.036409562842,1600.036409562842,1420.4266371009617,j,1,1.0837120454561955,None,1420.4271810346736,,1420.4272188791183,1420.4272278591552,1420.4277403627357,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,12,180,270,180,180,0,0,0,12,j,present,resp,freq_top,,,,,0,94,94,583,,,,,,,,,,,0.7023719219370372,,,,,,,,,,,,,,,,,,,,,,1420.4282262469178,1420.7592673187246,1420.7592830337899,1421.466578705059,1421.4665921751157,1602.21788489965,1602.21788489965,1422.7255485600344,j,1,1.206541642506636,None,1422.726036689227,,1422.7260745336716,1422.7260831929934,1422.7266717061784,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,180,168,180,180,12,0,180,0,180,None,present,inhibit,freq_top,,,,,0,95,95,130,,,,,,,,,,,0.9431136886466415,,,,,,,,,,,,,,,,,,,,,,1422.727139630285,1423.1323032161044,1423.1323173275923,1424.0806782622467,1424.0806920530194,1604.8240089005003,1604.8240089005003,1427.1124573327943,None,1,,,1427.1128466815717,,1427.1128954303476,1427.1129127489912,1427.1135423137775,1606.3144414721237,1606.3144414721237,1606.3144414721237,1606.3144414721237,1607.796492782134,1607.796492782134,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,12,180,0,180,168,180,0,180,None,present,inhibit,freq_top,,,,,0,96,96,111,,,,,,,,,,,1.0049865109434613,,,,,,,,,,,,,,,,,,,,,,1427.1140230665096,1427.114760391748,1427.114770333932,1428.1193719618204,1428.1193857525932,1608.8622475045922,1608.8622475045922,1431.150185036884,None,1,,,1431.1505894592956,,1431.1506273037403,1431.150635642347,1431.1513065794488,1610.3526502496616,1610.3526502496616,1610.3526502496616,1610.3526502496616,1611.8430497875743,1611.8430497875743,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,180,0,180,-168,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,97,97,797,,,,,,,,,,,0.9099335720082572,,,,,,,,,,,,,,,,,,,,,,1431.1517956707876,1431.3672671853064,1431.3672809760783,1432.282524493855,1432.2825389260588,1613.025391056588,1613.025391056588,1433.5653818905348,f,1,1.2452937123243828,None,1433.5658950355455,,1433.565947312195,1433.5659578958102,1433.5666657152096,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,180,90,0,168,180,0,180,0,180,None,present,inhibit,freq_top,,,,,0,98,98,123,,,,,,,,,,,0.7361920205483348,,,,,,,,,,,,,,,,,,,,,,1433.5671554479804,1436.0382604127544,1436.0382745242414,1436.7786023020317,1436.7786160928054,1617.5215660416034,1617.5215660416034,1439.8097983115595,None,1,,,1439.810183170318,,1439.8102200526164,1439.810228711939,1439.8107649484746,1619.011970069534,1619.011970069534,1619.011970069534,1619.011970069534,1620.5023644759967,1620.5023644759967,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,-168,180,-168,0,180,0,180,0,180,f,abs,resp,freq_top,,,,,0,99,99,860,,,,,,,,,,,0.9352131135864965,,,,,,,,,,,,,,,,,,,,,,1439.811253398383,1439.893232803949,1439.8932449911435,1440.8333968884808,1440.8334106792527,1621.5847880727142,1621.5847880727142,1441.9255949355147,f,1,1.0381672185512798,None,1441.9261225127293,,1441.926160357175,1441.9261693372127,1441.926797939851,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
-168,0,0,180,-168,180,180,0,180,0,f,abs,resp,freq_top,,,,,0,100,100,939,,,,,,,,,,,1.0204231729380846,,,,,,,,,,,,,,,,,,,,,,1441.927273561133,1442.5575144153654,1442.5575285268542,1443.5812932344716,1443.5813067045283,1624.3241293292194,1624.3241293292194,1444.4814082751682,f,1,0.8580664689425248,None,1444.4820269356233,,1444.4820660629293,1444.4820750429672,1444.4825474570944,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,0,0,0,12,180,180,168,180,None,present,inhibit,freq_top,,,,,0,101,101,67,,,,,,,,,,,1.0460937079418495,,,,,,,,,,,,,,,,,,,,,,1444.483074713592,1445.6964856301756,1445.6964994209475,1446.7450499947563,1446.7450637855281,1627.4881134768875,1627.4881134768875,1449.7766898747186,None,1,,,1449.7770978250019,,1449.7771369523098,1449.7771452909155,1449.7775898027821,1628.9868317368637,1628.9868317368637,1628.9868317368637,1628.9868317368637,1630.4605890199164,1630.4605890199164,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,168,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,102,102,760,,,,,,,,,,,0.8610411543343415,,,,,,,,,,,,,,,,,,,,,,1449.7780910813153,1449.9588643716042,1449.958877841661,1450.8249011313883,1450.8249149221601,1631.5679800078706,1631.5679800078706,1451.6754720212493,f,1,0.8138968706689411,None,1451.6759983156016,,1451.6760374429077,1451.6760467436625,1451.6766804777499,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,168,180,0,180,0,180,0,0,168,f,abs,resp,freq_top,,,,,0,103,103,921,,,,,,,,,,,0.9682841580182553,,,,,,,,,,,,,,,,,,,,,,1451.677181756283,1451.7158093884364,1451.7158212549157,1452.689574208306,1452.6895886405082,1633.4330636007962,1633.4330636007962,1453.4909611109842,f,1,0.7569752981480633,None,1453.4914809910233,,1453.491519797616,1453.491528777654,1453.4919973431925,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,168,0,0,0,0,168,0,180,f,abs,resp,freq_top,,,,,0,104,104,873,,,,,,,,,,,0.8725031006269944,,,,,,,,,,,,,,,,,,,,,,1453.4924768130613,1454.3554943558856,1454.3555094295198,1455.2292911511022,1455.229305262591,1635.972574002726,1635.972574002726,1455.8964386774069,f,1,0.6174152494377267,None,1455.8969527845647,1636.622015460418,1456.4026825296887,1456.402694075453,1456.4040410811058,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,0,0,0,-168,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,105,105,355,,,,,,,,,,,0.977982769178724,,,,,,,,,,,,,,,,,,,,,,1456.4046026541791,1456.5205070385846,1456.5205201879262,1457.5025290031163,1457.5025431146032,1638.2456470069046,1638.2456470069046,1460.5341162857158,None,1,,,1460.5344976166025,,1460.5352532226307,1460.5352634855308,1460.5357172981503,1639.7360468655334,1639.7360468655334,1639.7360468655334,1639.7360468655334,1641.226441271996,1641.226441271996,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
12,0,180,0,90,0,0,0,-12,0,j,present,resp,freq_top,,,,,0,106,106,715,,,,,,,,,,,0.8830785419047513,,,,,,,,,,,,,,,,,,,,,,1460.5362137659495,1460.7419095472878,1460.7419230173446,1461.6239897858477,1461.6240035766214,1642.3754707704593,1642.3754707704593,1462.8991872103734,j,1,1.2219327856864766,None,1462.8996910546311,,1462.8997423691335,1462.8997513491695,1462.900205161789,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,0,180,0,180,12,0,-168,0,0,None,present,inhibit,freq_top,,,,,0,107,107,293,,,,,,,,,,,1.091272059584504,,,,,,,,,,,,,,,,,,,,,,1462.9006708408879,1463.3975879618747,1463.3976023940786,1464.4884797341392,1464.488493845628,1645.2313802927292,1645.2313802927292,1467.5192257796361,None,1,,,1467.5196189770004,,1467.519666122199,1467.5196747815198,1467.5202504660801,1646.7217785477806,1646.7217785477806,1646.7217785477806,1646.7217785477806,1648.2121793685565,1648.2121793685565,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,-168,180,180,0,180,0,180,0,168,f,abs,resp,freq_top,,,,,0,108,108,908,,,,,,,,,,,1.0836601788594171,,,,,,,,,,,,,,,,,,,,,,1467.520739557419,1468.4934630136295,1468.4934764836862,1469.5836091220508,1469.5836232335378,1650.3270526522065,1650.3270526522065,1471.1917815336428,j,0,1.558397158830303,None,1471.192292754361,1651.9173916710788,1471.6980359695417,1471.6980558539099,1471.6986408392231,1651.817456359422,1651.817456359422,1651.817456359422,1651.817456359422,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
90,180,12,0,180,180,180,-168,180,180,None,present,inhibit,freq_top,,,,,0,109,109,61,,,,,,,,,,,0.8317806644483452,,,,,,,,,,,,,,,,,,,,,,1471.6991706614472,1471.6999663569304,1471.6999855998683,1472.5318427325992,1472.531856844088,1653.2745155830908,1653.2745155830908,1475.5625233521068,None,1,,,1475.5628985893954,,1475.5636352732026,1475.5636452153876,1475.5643911999477,1654.7649799055616,1654.7649799055616,1654.7649799055616,1654.7649799055616,1656.2553499376372,1656.2553499376372,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,0,0,0,168,0,0,0,168,f,abs,resp,freq_top,,,,,0,110,110,928,,,,,,,,,,,0.7995795564933091,,,,,,,,,,,,,,,,,,,,,,1475.564878687709,1475.5656227479749,1475.5656326901599,1476.361684167584,1476.3616976376406,1657.1129566870331,1657.1129566870331,1477.504082228922,f,1,1.0922575134727595,None,1477.5045963360799,,1477.5046351426727,1477.5046444434256,1477.5052412952164,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,12,180,180,180,0,12,180,180,j,present,resp,freq_top,,,,,0,111,111,453,,,,,,,,,,,0.9280601154294963,,,,,,,,,,,,,,,,,,,,,,1477.5057281415457,1477.7855271939598,1477.7855490026222,1478.717818351156,1478.717832462643,1659.460973557958,1659.460973557958,1480.0517641444412,j,1,1.2879832079570406,None,1480.0522817794708,,1480.0523209067787,1480.0523302075317,1480.0529026849354,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,112,112,933,,,,,,,,,,,0.9854705763311045,,,,,,,,,,,,,,,,,,,,,,1480.0533876069703,1480.8334302429075,1480.8334449958265,1481.8237218600088,1481.8237439893883,1662.5666637909162,1662.5666637909162,1482.7659096601792,f,1,0.9020542214557281,None,1482.7664247294842,,1482.7664638567921,1482.7664741196922,1482.7667489729874,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,168,180,0,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,113,113,845,,,,,,,,,,,1.0428013867783656,,,,,,,,,,,,,,,,,,,,,,1482.7672268392807,1482.8149374588475,1482.8149490046117,1483.863245892354,1483.8632596831258,1664.6149289278128,1664.6149289278128,1485.1387483174449,f,1,1.2219635743867912,None,1485.1393313784638,,1485.1393692229094,1485.1393782029472,1485.1396549805368,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,12,0,12,180,90,180,180,0,0,j,present,resp,freq_top,,,,,0,114,114,631,,,,,,,,,,,0.7383478603455332,,,,,,,,,,,,,,,,,,,,,,1485.1401190560564,1485.7872462297464,1485.7872616240975,1486.5279553384235,1486.5279691291953,1667.2710095198017,1667.2710095198017,1487.7617291319157,j,1,1.1901796931060744,None,1487.7622823663814,,1487.7623214936875,1487.7623307944405,1487.7630312373813,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,180,0,180,180,180,180,-168,0,168,f,abs,resp,freq_top,,,,,0,115,115,937,,,,,,,,,,,1.0703471462064682,,,,,,,,,,,,,,,,,,,,,,1487.7635216115823,1488.3187900553776,1488.3188041668664,1489.3921932042276,1489.3922073157164,1670.1352419334398,1670.1352419334398,1491.5669925244392,f,1,2.133540029627511,None,1491.5675152909198,,1491.5675537767956,1491.5675627568335,1491.5678536459118,1671.6256488478139,1671.6256488478139,1671.6256488478139,1671.6256488478139,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,-168,0,90,0,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,116,116,149,,,,,,,,,,,1.0809662219235456,,,,,,,,,,,,,,,,,,,,,,1491.5683360022222,1491.9818327423081,1491.9818551924027,1493.0639846928834,1493.0639988043722,1673.8154473967024,1673.8154473967024,1496.1036475950978,None,1,,,1496.1040372645903,,1496.1040751090359,1496.1040837683568,1496.104722633897,1675.3058498210576,1675.3058498210576,1675.3058498210576,1675.3058498210576,1676.7796055005292,1676.7796055005292,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
0,180,180,180,180,180,168,0,0,12,None,abs,inhibit,freq_top,,,,,0,117,117,357,,,,,,,,,,,1.0596373796491918,,,,,,,,,,,,,,,,,,,,,,1496.1052043487753,1496.1059660484016,1496.1059759905866,1497.1690700561603,1497.1690838469322,1677.911979274073,1677.911979274073,1498.4693968333186,f,0,1.2526948669647027,None,1498.4699125440538,1679.1942164067204,1498.9748767409646,1498.974887966012,1498.9758324735476,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
168,0,-168,0,0,0,180,180,180,180,f,abs,resp,freq_top,,,,,0,118,118,750,,,,,,,,,,,1.082842161809228,,,,,,,,,,,,,,,,,,,,,,1498.9763622957717,1499.7249359931784,1499.7249507460974,1500.8074695953555,1500.8074840275594,1681.5505555275813,1681.5505555275813,1502.6152262312035,f,1,1.7734562330469998,None,1502.6157512426935,,1502.6165010758405,1502.6165113387406,1502.6170786846933,1683.040979760599,1683.040979760599,1683.040979760599,1683.040979760599,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
270,180,180,-168,180,180,12,180,180,180,None,present,inhibit,freq_top,,,,,0,119,119,16,,,,,,,,,,,0.7493516984698959,,,,,,,,,,,,,,,,,,,,,,1502.6175847739605,1503.247164953992,1503.247179065479,1503.9966398623228,1503.9966542945267,1684.7394753156404,1684.7394753156404,1505.0639513384585,f,0,1.032766367309705,None,1505.0644911028676,1685.7886429463251,1505.5692789061804,1505.5692904519428,1505.5699867255798,,,,,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
180,0,270,180,-12,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,120,120,544,,,,,,,,,,,1.0482181333852698,,,,,,,,,,,,,,,,,,,,,,1505.5705479779363,1505.9537252243163,1505.9537396565202,1507.002525956318,1507.002540067805,1687.7452905314804,1687.7452905314804,1508.8101180650456,j,1,1.7704966691935624,None,1508.8106167778542,,1508.81135121665,1508.811361158835,1508.8119358812482,1689.235689427962,1689.235689427962,1689.235689427962,1689.235689427962,,,,,,CAN,001,1,21,M,2024-02-09_11h54.07.842,eye_track_exp,2023.1.3,120.10380916094952,
