ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_2.started,fix_check_2.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,12,0,90,180,180,180,-12,0,0,j,present,resp,freq_top,,,,,0,398,398,686,,,,,,,,1634.8072359365196,1635.2709988467245,,0.9247012960686104,,,,,,,,,,,,,,,,,,,,,,,1635.27101263728,1636.1949150694209,1636.1949291806868,1716.2743634215462,1716.2743634215462,1637.0452891462555,j,1,0.8076699450472233,None,1637.045640965775,1637.0456804131777,1637.0456893930746,1637.0461678932775,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
270,180,0,0,0,12,180,180,168,180,None,present,inhibit,freq_top,,,,,0,399,399,67,,,,,,,,1637.0466508834293,1637.2784633857545,,0.7747259367092264,,,,,,,,,,,,,,,,,,,,,,,1637.2784758934677,1638.052283844268,1638.0522976348234,1718.1310959065786,1718.1310959065786,1641.0829719993994,None,1,,,1641.08319970392,1641.0832388306121,1641.083247489798,1641.0836111756093,1719.621491907189,1719.621491907189,1719.621491907189,1719.621491907189,1721.1118436497381,1721.1118436497381,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,180,168,0,0,180,180,12,180,180,None,present,inhibit,freq_top,,,,,0,400,400,35,,,,,,,,1641.0840903172339,1641.2741790129553,,0.9478854250718886,,,,,,,,,,,,,,,,,,,,,,,1641.2741915206684,1642.2234522186118,1642.2234669712989,1722.3107967862234,1722.3107967862234,1645.2630526003854,None,1,,,1645.2632835120116,1645.2633229594148,1645.2633319393112,1645.2638001767755,1723.8011969560716,1723.8011969560716,1723.8011969560716,1723.8011969560716,1725.2749211372657,1725.2749211372657,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,180,-168,180,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,401,401,768,,,,,,,,1645.264291826113,1645.2652292631738,,0.8459598575510264,,,,,,,,,,,,,,,,,,,,,,,1645.2652398466234,1646.1113054973644,1646.1113202500514,1726.1908042010523,1726.1908042010523,1646.9290030133966,f,1,0.778478546248266,None,1646.9293612471279,1646.929399732399,1646.9294087122958,1646.9297775294763,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,0,-168,180,0,180,0,-168,180,f,abs,resp,freq_top,,,,,0,402,402,891,,,,,,,,1646.9302601989175,1647.1366361820556,,0.750120038046246,,,,,,,,,,,,,,,,,,,,,,,1647.1366490104792,1647.8851208245082,1647.8851352564848,1727.9642670672556,1727.9642670672556,1648.5777373611163,f,1,0.6526977763124933,None,1648.578090463478,1648.5781315144336,1648.5781401736199,1648.5785987897666,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,0,168,0,0,168,0,180,180,180,f,abs,resp,freq_top,,,,,0,403,403,766,,,,,,,,1648.5790833834708,1648.8848148666034,,1.0199485271464783,,,,,,,,,,,,,,,,,,,,,,,1648.884827695027,1649.9087475738243,1649.9087697028554,1729.9874800999078,1729.9874800999078,1650.675782758342,f,1,0.7260856603789989,None,1650.6761502926802,1650.6761897400834,1650.6761983992692,1650.6767076876895,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,12,0,0,270,180,-12,0,180,180,j,present,resp,freq_top,,,,,0,404,404,475,,,,,,,,1650.6772035062645,1650.88299290973,,1.036575974326936,,,,,,,,,,,,,,,,,,,,,,,1650.8830057381538,1651.9230435691752,1651.9230580011517,1732.0024290620245,1732.0024290620245,1652.673351130633,j,1,0.7103621821830757,None,1652.6737436803978,1652.6737831278006,1652.673792107697,1652.6741554727978,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,-168,180,270,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,405,405,51,,,,,,,,1652.6746307658955,1652.8818919102678,,0.9737697829894452,,,,,,,,,,,,,,,,,,,,,,,1652.8819047386914,1653.855223541697,1653.855238294384,1733.934093331914,1733.934093331914,1656.885799448121,None,1,,,1656.8860271526414,1656.8860675621759,1656.8860762213621,1656.8864434349898,1735.424473296995,1735.424473296995,1735.424473296995,1735.424473296995,1736.914868976895,1736.914868976895,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
270,0,-168,0,0,0,-168,180,180,0,f,present,resp,freq_top,,,,,0,406,406,599,,,,,,,,1656.8869245008782,1656.8876916406143,,0.7113469813595065,,,,,,,,,,,,,,,,,,,,,,,1656.8877012619319,1657.601669106205,1657.6016832174714,1737.6808531928023,1737.6808531928023,1658.3353657832586,f,1,0.6963368665716416,None,1658.3357150370935,1658.335755446628,1658.3357644265243,1658.3363471576704,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,168,0,168,180,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,407,407,799,,,,,,,,1658.3368330342173,1658.451491881532,,1.0256570240137042,,,,,,,,,,,,,,,,,,,,,,,1658.4515040685346,1659.4834962329332,1659.4835100234886,1739.5625703157975,1739.5625703157975,1660.1008134503454,f,1,0.5742179701757095,None,1660.1011652698649,1660.1012050379786,1660.1012136971644,1660.1014683413746,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,270,180,168,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,408,408,80,,,,,,,,1660.101946841578,1660.3165121696838,,1.061941947912192,,,,,,,,,,,,,,,,,,,,,,,1660.3165249981075,1661.381686655489,1661.3817007667549,1741.4609278285716,1741.4609278285716,1664.4128084113408,None,1,,,1664.4130406058093,1664.4130806946332,1664.413089033109,1664.4134982598243,1742.9513161321279,1742.9513161321279,1742.9513161321279,1742.9513161321279,1744.4417066806582,1744.4417066806582,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
168,0,0,90,0,180,180,180,12,180,None,present,inhibit,freq_top,,,,,0,409,409,90,,,,,,,,1664.413980287844,1664.571581962723,,0.9353243235799434,,,,,,,,,,,,,,,,,,,,,,,1664.5715941497256,1665.5114952297504,1665.5115090203062,1745.5906825234538,1745.5906825234538,1668.5426782413256,None,1,,,1668.5429046630038,1668.542943789696,1668.5429527695924,1668.5433026648484,1747.081058319297,1747.081058319297,1747.081058319297,1747.081058319297,1748.571440850063,1748.571440850063,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,12,0,90,180,180,168,0,0,0,None,present,inhibit,freq_top,,,,,0,410,410,248,,,,,,,,1668.543787258553,1668.7344452155753,,1.0205945616530254,,,,,,,,,,,,,,,,,,,,,,,1668.7344586854201,1669.7579642061323,1669.7579783173983,1749.8370174428078,1749.8370174428078,1672.78888872497,None,1,,,1672.7891196365963,1672.7891587632885,1672.7891677431853,1672.7896093616705,1751.3273598847495,1751.3273598847495,1751.3273598847495,1751.3273598847495,1752.8094356904708,1752.8094356904708,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,180,180,12,180,-168,0,180,180,180,None,present,inhibit,freq_top,,,,,0,411,411,25,,,,,,,,1672.7900994074548,1672.9891134789527,,0.944365439791935,,,,,,,,,,,,,,,,,,,,,,,1672.9891263073769,1673.9377471876887,1673.9377612989547,1754.0167414136154,1754.0167414136154,1676.968820195531,None,1,,,1676.9690418065497,1676.9690790089785,1676.9690873474538,1676.9694442983428,1755.50710694672,1755.50710694672,1755.50710694672,1755.50710694672,1756.9974753662195,1756.9974753662195,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,0,168,180,180,0,0,-168,180,f,abs,resp,freq_top,,,,,0,412,412,894,,,,,,,,1676.9699144600709,1676.9708320130744,,0.9003346803740123,,,,,,,,,,,,,,,,,,,,,,,1676.9708416343924,1677.8761162332157,1677.8761309859028,1757.9550200187555,1757.9550200187555,1678.79259934652,f,1,0.8692046863426413,None,1678.7929790678609,1678.7930185152636,1678.79302717445,1678.7935297279473,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,0,180,-168,180,168,0,180,0,f,abs,resp,freq_top,,,,,0,413,413,941,,,,,,,,1678.794048316975,1679.017513684721,,0.9705997112766971,,,,,,,,,,,,,,,,,,,,,,,1679.0175261924342,1679.9906554554796,1679.9906705288772,1760.0781610198087,1760.0781610198087,1680.8081432267845,f,1,0.7612063566035658,None,1680.8084963291467,1680.80853609726,1680.8085450771564,1680.8090181252796,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,0,168,0,0,168,0,180,180,180,f,abs,resp,freq_top,,,,,0,414,414,765,,,,,,,,1680.8094959840619,1680.9899158968542,,0.748794293026352,,,,,,,,,,,,,,,,,,,,,,,1680.9899287252779,1681.7394816547126,1681.739496086689,1761.818316487475,1761.818316487475,1682.4232837814088,f,1,0.6366975248753306,None,1682.423631752401,1682.4236705583826,1682.4236795382794,1682.4240977448912,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,168,0,168,180,0,180,0,0,0,f,abs,resp,freq_top,,,,,0,415,415,990,,,,,,,,1682.425112793915,1682.622311002041,,0.7586063694055263,,,,,,,,,,,,,,,,,,,,,,,1682.6223238304647,1683.379181585054,1683.3791956963205,1763.45854366603,1763.45854366603,1683.9470131581143,f,1,0.5325679270077899,None,1683.9473672226077,1683.9474066700104,1683.9474153291967,1683.9477937676952,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,168,0,168,180,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,416,416,798,,,,,,,,1683.9482745128726,1684.2459340311138,,0.8282927421830036,,,,,,,,,,,,,,,,,,,,,,,1684.2459475009587,1685.077814652369,1685.077828763635,1765.157101045645,1765.157101045645,1685.5698510876578,f,1,0.45007346567956574,None,1685.5702102835207,1685.570249730924,1685.5702583901098,1685.5706217552106,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,417,417,39,,,,,,,,1685.5711069903364,1685.9276925899176,,0.897788103108344,,,,,,,,,,,,,,,,,,,,,,,1685.9277054183412,1686.8263008983745,1686.8263156510616,1766.9055882537823,1766.9055882537823,1689.8578809496626,None,1,,,1689.8581211618957,1689.8581599678773,1689.858168306353,1689.8588668140223,1768.3959634082044,1768.3959634082044,1768.3959634082044,1768.3959634082044,1769.886319319991,1769.886319319991,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,0,180,0,180,-168,180,-168,180,f,abs,resp,freq_top,,,,,0,418,418,887,,,,,,,,1689.8593453142257,1690.1161514344103,,0.7177636197149134,,,,,,,,,,,,,,,,,,,,,,,1690.1161645835446,1690.8395026291855,1690.8395160990303,1770.9187659312988,1770.9187659312988,1691.4813035346156,f,1,0.5921575585626897,None,1691.4816595233729,1691.4816992914862,1691.481707950672,1715.0854664863846,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,0,0,168,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,419,419,993,,,,,,,,1715.0860139393649,1715.0866951286625,,0.9479729770908654,,,,,,,,,,,,,,,,,,,,,,,1715.0867053914017,1716.034478312908,1716.0344917827533,1796.1136450811337,1796.1136450811337,1717.0510712375194,f,1,0.9799851804674518,None,1717.0514253020133,1717.0514650701266,1717.051474050023,1717.0520619125382,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
270,180,180,-168,180,180,12,180,180,180,None,present,inhibit,freq_top,,,,,0,420,420,17,,,,,,,,1717.0525445819794,1717.3096104777433,,0.886291306949058,,,,,,,,,,,,,,,,,,,,,,,1717.3096236268775,1718.199157749843,1718.1991712196877,1798.2784014886106,1798.2784014886106,1721.2303186323875,None,1,,,1721.2305479404608,1721.2305877085741,1721.2305966884705,1721.2309449801737,1799.7688205803838,1799.7688205803838,1799.7688205803838,1799.7688205803838,1801.2591947726742,1801.2591947726742,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,12,0,12,180,90,180,180,0,0,j,present,resp,freq_top,,,,,0,421,421,631,,,,,,,,1721.2314687005705,1721.5054097462667,,0.7991936008469678,,,,,,,,,,,,,,,,,,,,,,,1721.5054219332692,1722.3037270419322,1722.303740511777,1802.3832161243026,1802.3832161243026,1723.5204408102945,j,1,1.1738941807612946,None,1723.5207958369197,1723.5208362464546,1723.5208449056404,1723.5213012768131,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,270,0,-12,0,-12,0,0,0,0,j,present,resp,freq_top,,,,,0,422,422,673,,,,,,,,1723.5217884362023,1723.7290592018921,,0.9640633522937525,,,,,,,,,,,,,,,,,,,,,,,1723.729072992448,1724.6933022158537,1724.6933163271196,1804.7728105408592,1804.7728105408592,1725.3611108260347,j,1,0.6244454181270385,None,1725.3614536656578,1725.36149279235,1725.3615011308257,1725.3618872663783,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,-168,0,180,168,0,180,0,180,f,abs,resp,freq_top,,,,,0,423,423,868,,,,,,,,1725.3623814814005,1725.8098885338263,,0.7568173139428208,,,,,,,,,,,,,,,,,,,,,,,1725.8099020036716,1726.5672254300407,1726.5672398620172,1806.64617764288,1806.64617764288,1727.7675428693847,f,1,1.16627922846385,None,1727.7679447197565,1727.767985129291,1727.7679937884773,1727.7684059015878,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
12,0,90,180,180,180,0,0,168,0,None,present,inhibit,freq_top,,,,,0,424,424,201,,,,,,,,1727.7689302634058,1728.040979116609,,0.7092713580791743,,,,,,,,,,,,,,,,,,,,,,,1728.0409925864537,1728.7569430636072,1728.7569581370049,1808.8359347238493,1808.8359347238493,1731.7878271729105,None,1,,,1731.7880587259579,1731.78809785265,1731.7881068325469,1731.7884586520663,1810.3263140475087,1810.3263140475087,1810.3263140475087,1810.3263140475087,1811.816702030355,1811.816702030355,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,-168,180,90,0,180,-168,0,180,f,present,resp,freq_top,,,,,0,425,425,534,,,,,,,,1731.7889512635356,1731.9545809659544,,1.0680262523410082,,,,,,,,,,,,,,,,,,,,,,,1731.9545941150886,1733.0281215082632,1733.0281359402402,1813.1072709581167,1813.1072709581167,1733.895103583107,f,1,0.8176395545111745,None,1733.8954643825232,1733.8955041506365,1733.895513130533,1733.8958768163443,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,-12,0,90,0,0,-12,0,0,0,j,present,resp,freq_top,,,,,0,426,426,675,,,,,,,,1733.8963537129948,1734.2022218188395,,1.0235926868622343,,,,,,,,,,,,,,,,,,,,,,,1734.2022343265526,1735.226145866874,1735.226160298851,1815.313698896371,1815.313698896371,1736.0685265529128,j,1,0.7863718753397961,None,1736.0688886351709,1736.0689287239952,1736.0689377038916,1736.0693337814728,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,0,-168,180,0,180,0,12,180,None,abs,inhibit,freq_top,,,,,0,427,427,338,,,,,,,,1736.069820940862,1736.3174678872483,,0.7513118956382723,,,,,,,,,,,,,,,,,,,,,,,1736.317480715672,1737.0742012061282,1737.074214675973,1817.1537736732525,1817.1537736732525,1740.1054717716952,None,1,,,1740.1056997969258,1740.1057392443286,1740.1057482242254,1740.1061026094294,1818.6441529969125,1818.6441529969125,1818.6441529969125,1818.6441529969125,1820.1345060223039,1820.1345060223039,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,180,90,180,-12,0,12,0,0,180,j,present,resp,freq_top,,,,,0,428,428,532,,,,,,,,1740.1065862410023,1740.3148374189723,,0.8007076093455261,,,,,,,,,,,,,,,,,,,,,,,1740.3148505681065,1741.1211837043097,1741.1211978155761,1821.2085985075414,1821.2085985075414,1742.4461568608335,j,1,1.274958747500591,None,1742.4465231123295,1742.446561918311,1742.446570577497,1742.4469512609699,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,180,-12,180,-12,0,180,0,180,180,j,present,resp,freq_top,,,,,0,429,429,461,,,,,,,,1742.4474300818838,1742.6368436818088,,0.8893295352861135,,,,,,,,,,,,,,,,,,,,,,,1742.6368558688114,1743.527475597131,1743.5274897083968,1823.6065150432514,1823.6065150432514,1744.3113147338295,j,1,0.7491793886912319,None,1744.3116675154806,1744.3117066421728,1744.3117153013586,1744.3121017576223,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,-168,0,90,0,12,180,0,0,0,None,present,inhibit,freq_top,,,,,0,430,430,244,,,,,,,,1744.312586351327,1744.668416677464,,0.9999867456237983,,,,,,,,,,,,,,,,,,,,,,,1744.66843078873,1745.6672178612707,1745.6672326139578,1825.746332032959,1825.746332032959,1748.6983761781303,None,1,,,1748.698612221126,1748.69865230995,1748.6986609691362,1748.6990230513943,1827.236719695094,1827.236719695094,1827.236719695094,1827.236719695094,1828.7270877938831,1828.7270877938831,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,-168,0,0,0,0,0,12,0,0,None,abs,inhibit,freq_top,,,,,0,431,431,395,,,,,,,,1748.7000756235575,1748.7011118394803,,0.8230939099989494,,,,,,,,,,,,,,,,,,,,,,,1748.7011217815088,1749.5218577096903,1749.5218718209562,1829.6013333222154,1829.6013333222154,1752.5538046538954,None,1,,,1752.5540313962842,1752.5540695608443,1752.5540782200305,1752.5543386370314,1831.0916930825292,1831.0916930825292,1831.0916930825292,1831.0916930825292,1832.5820980630365,1832.5820980630365,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,-168,180,0,90,-168,180,180,0,0,f,present,resp,freq_top,,,,,0,432,432,633,,,,,,,,1752.5548213064721,1752.795478365505,,0.9407641678886105,,,,,,,,,,,,,,,,,,,,,,,1752.7954915146393,1753.7351921505442,1753.7352059410996,1833.8143579566377,1833.8143579566377,1754.5103041106117,f,1,0.7331605360396907,None,1754.5106543265783,1754.510696018955,1754.510704998852,1754.5111652185515,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
168,0,0,180,180,0,168,180,0,180,f,abs,resp,freq_top,,,,,0,433,433,857,,,,,,,,1754.5116523779407,1754.8510190258353,,1.084334578373797,,,,,,,,,,,,,,,,,,,,,,,1754.85103249568,1755.9420661972317,1755.9420803084977,1836.0207656901243,1836.0207656901243,1756.6753886050242,f,1,0.6868091963029883,None,1756.6757433109392,1756.6757840411842,1756.675793021081,1756.6761579897347,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,0,0,0,168,0,0,168,0,0,f,abs,resp,freq_top,,,,,0,434,434,980,,,,,,,,1756.6766300757263,1756.8918483705975,,0.8115797156822744,,,,,,,,,,,,,,,,,,,,,,,1756.8918621611533,1757.7065443561992,1757.7065693716254,1837.7859192655987,1837.7859192655987,1758.4744249338373,f,1,0.7288530720780955,None,1758.474775149804,1758.4748149179172,1758.474823577103,1758.4751843765193,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,270,180,180,-12,180,180,180,-12,0,j,present,resp,freq_top,,,,,0,435,435,702,,,,,,,,1758.4756657631178,1758.7064773276852,,1.0063067615955892,,,,,,,,,,,,,,,,,,,,,,,1758.7064911182406,1759.7132247578315,1759.713239189808,1839.792514678924,1839.792514678924,1760.380553584967,j,1,0.626442803694431,None,1760.3809134222515,1760.380951586812,1760.3809602459978,1760.3813457401293,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
168,0,0,0,90,168,0,0,0,0,f,present,resp,freq_top,,,,,0,436,436,666,,,,,,,,1760.3818348237824,1760.4298528964655,,0.7246246869801701,,,,,,,,,,,,,,,,,,,,,,,1760.429864442047,1761.1540931010018,1761.1541072122682,1841.2329199159994,1841.2329199159994,1762.0542684014117,f,1,0.8656332531896851,None,1762.0546182966673,1762.054658064781,1762.0546670446774,1762.0551096252943,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
168,0,0,90,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,437,437,52,,,,,,,,1762.0555922947356,1762.1452751632737,,0.856216689375185,,,,,,,,,,,,,,,,,,,,,,,1762.1452870295657,1763.0024309862874,1763.0024450975538,1843.0813565801477,1843.0813565801477,1766.0331258763417,None,1,,,1766.0333539015724,1766.0333936696861,1766.033402328872,1766.0337830123449,1844.5717121712237,1844.5717121712237,1844.5717121712237,1844.5717121712237,1846.0620975883849,1846.0620975883849,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,168,180,0,90,180,0,180,0,168,f,present,resp,freq_top,,,,,0,438,438,555,,,,,,,,1766.034266964628,1766.224418840336,,0.8722935233957732,,,,,,,,,,,,,,,,,,,,,,,1766.2244316687597,1767.0982249951571,1767.0982387857125,1847.177790727359,1847.177790727359,1767.7487357588461,f,1,0.6007676758273419,None,1767.749085012681,1767.749123497952,1767.7491324778484,1767.7496273342917,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,90,0,-168,0,0,180,180,180,-168,f,present,resp,freq_top,,,,,0,439,439,717,,,,,,,,1767.7501125694175,1768.1152120730858,,1.0118686138798987,,,,,,,,,,,,,,,,,,,,,,,1768.1152252222205,1769.1298454559796,1769.129859567246,1849.2093739857528,1849.2093739857528,1769.7642915054025,f,1,0.5852626015440592,None,1769.7646407592374,1769.7646798859296,1769.7646891865365,1769.7650685871672,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
90,0,180,0,180,180,12,0,180,-168,None,present,inhibit,freq_top,,,,,0,440,440,303,,,,,,,,1769.7655445216856,1770.0557225032358,,0.912594490222448,,,,,,,,,,,,,,,,,,,,,,,1770.0557350109489,1770.9698714848514,1770.9698852754068,1851.0494657602958,1851.0494657602958,1774.001449611876,None,1,,,1774.0017093874553,1774.0017475520158,1774.001756211202,1774.0022071302942,1852.539803391579,1852.539803391579,1852.539803391579,1852.539803391579,1854.0301971472154,1854.0301971472154,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
-12,0,270,180,180,180,-12,180,0,180,j,present,resp,freq_top,,,,,0,441,441,519,,,,,,,,1774.0026968553684,1774.2592053561234,,0.7049782484704707,,,,,,,,,,,,,,,,,,,,,,,1774.259218184547,1774.967026140479,1774.9670399310344,1855.0459748255016,1855.0459748255016,1775.7343416260537,j,1,0.7321262443803107,None,1775.7346924834414,1775.7347319308446,1775.7347405900305,1775.735247954187,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,180,0,180,180,180,168,180,168,180,f,abs,resp,freq_top,,,,,0,442,442,835,,,,,,,,1775.735727416522,1776.0913932181256,,0.9043938891549029,,,,,,,,,,,,,,,,,,,,,,,1776.0914060465493,1776.9987120262622,1776.9987264582387,1857.077558404606,1857.077558404606,1777.5989905313404,f,1,0.5566741386584226,None,1777.5993551792835,1777.5993949473968,1777.599403606583,1777.599774027317,,,,,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
0,90,168,0,0,168,0,0,180,180,f,present,resp,freq_top,,,,,0,443,443,469,,,,,,,,1777.6002499618353,1777.7819216080684,,0.7292652050248781,,,,,,,,,,,,,,,,,,,,,,,1777.7819373228876,1778.5140009416064,1778.514023070637,1858.592918838412,1858.592918838412,1780.0382636600261,f,1,1.4885035745029427,None,1780.0386145174139,1780.0386542855272,1780.0386629447135,1780.0391315028883,1860.0833023313098,1860.0833023313098,1860.0833023313098,1860.0833023313098,,,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
180,-168,180,90,12,0,0,0,0,180,None,present,inhibit,freq_top,,,,,0,444,444,136,,,,,,,,1780.0396035888798,1780.4125447872343,,0.7812867442347007,,,,,,,,,,,,,,,,,,,,,,,1780.412557294947,1781.194558759953,1781.1945728712194,1861.2739298208257,1861.2739298208257,1784.2256170151081,None,1,,,1784.2258543409462,1784.2258953919018,1784.2259043717986,1784.2262863381134,1862.7643011267205,1862.7643011267205,1862.7643011267205,1862.7643011267205,1864.254671470484,1864.254671470484,,,,,s1,001,1,m,27,2024-01-19_13h07.43.352,eye_track_exp,2023.1.3,120.12975855194534,
