ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,feedback_4.started,text_feedback.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,response_2.rt,response_2.duration,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,90,0,12,0,0,168,180,180,0,None,present,inhibit,freq_top,,,,,0,700,700,185,,,,,,,,,,,0.9716585887878815,,,,,,,,,,,,,,,,,,,,,,,2448.231712245204,2448.232565359456,2448.2325756224855,2449.204002709441,2449.204017141823,2603.8593387787223,2603.8593387787223,2452.2355358647947,None,1,,,2452.235917200451,2452.2359556868105,2452.235964987678,2452.2365179083463,2605.349757600092,2605.349757600092,2605.349757600092,2605.349757600092,2606.840174817862,2606.840174817862,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,168,180,180,180,180,168,180,f,abs,resp,freq_top,,,,,0,701,701,817,,,,,,,,,,,0.8872768392056307,,,,,,,,,,,,,,,,,,,,,,,2452.237009250839,2452.518452604694,2452.5184670370763,2453.408875531273,2453.4088896429384,2608.0641416836734,2608.0641416836734,2454.059287271153,f,1,0.6117549046539352,None,2454.0598033090573,2454.0598414746964,2454.0598501341265,2454.060345325255,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,702,702,39,,,,,,,,,,,0.8242367972746372,,,,,,,,,,,,,,,,,,,,,,,2454.060817103851,2455.2413777731053,2455.2413922054875,2456.0652593916348,2456.0652735033,2610.7202769863106,2610.7202769863106,2459.0960298756763,None,1,,,2459.096395816792,2459.09643334099,2459.096442321141,2459.09700903275,2612.210673998743,2612.210673998743,2612.210673998743,2612.210673998743,2613.7010969894654,2613.7010969894654,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-168,0,90,0,180,180,180,-168,180,180,f,present,resp,freq_top,,,,,0,703,703,477,,,,,,,,,,,0.9268319735880908,,,,,,,,,,,,,,,,,,,,,,,2459.097488508618,2459.379494404726,2459.3795081956705,2460.3113838154604,2460.3113982478462,2614.9667057730803,2614.9667057730803,2461.4619950429587,f,1,1.1005268306544167,None,2461.4624995349586,2461.462536738436,2461.4625457185866,2461.46300274408,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,-12,180,180,270,180,180,180,0,12,j,present,resp,freq_top,,,,,0,704,704,574,,,,,,,,,,,1.0174448200682344,,,,,,,,,,,,,,,,,,,,,,,2461.463478371308,2461.776770789369,2461.7767849010343,2462.8007147557983,2462.800728546743,2617.456276290992,2617.456276290992,2464.0350941055585,j,1,1.1867208762996597,None,2464.035627783047,2464.035668193723,2464.0356771738698,2464.036248375556,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-168,0,90,0,180,180,180,180,12,None,present,inhibit,freq_top,,,,,0,705,705,153,,,,,,,,,,,0.7498601134251983,,,,,,,,,,,,,,,,,,,,,,,2464.0367259271043,2464.037496616409,2464.0375068794383,2464.7909132427703,2464.790927675156,2619.446302872235,2619.446302872235,2467.822519201487,None,1,,,2467.822909196573,2467.8229470414917,2467.8229560216423,2467.8235124702223,2620.9367155999316,2620.9367155999316,2620.9367155999316,2620.9367155999316,2622.427153343757,2622.427153343757,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,270,0,0,-168,0,0,-168,0,0,f,present,resp,freq_top,,,,,0,706,706,682,,,,,,,,,,,0.9231430319872299,,,,,,,,,,,,,,,,,,,,,,,2467.8240118307076,2468.113371507523,2468.1133852984676,2469.0373571033633,2469.037371535749,2623.692751543622,2623.692751543622,2469.7217901415934,f,1,0.6463310479884967,None,2469.7223032930233,2469.7223421001,2469.7223510802505,2469.722718624962,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,270,180,12,0,12,0,0,180,j,present,resp,freq_top,,,,,0,707,707,531,,,,,,,,,,,1.0359344086207776,,,,,,,,,,,,,,,,,,,,,,,2469.7232080431386,2469.886866787172,2469.8868808988373,2470.927050713475,2470.9270648251368,2625.5828194335554,2625.5828194335554,2471.6110780413546,j,1,0.6439506667957176,None,2471.611587023428,2471.611625509784,2471.6116344899347,2471.6120873460713,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,12,180,-168,180,270,180,180,0,180,None,present,inhibit,freq_top,,,,,0,708,708,103,,,,,,,,,,,0.8574047581899379,,,,,,,,,,,,,,,,,,,,,,,2471.6125600868254,2471.8526402282514,2471.8526536984755,2472.708800996028,2472.708815428414,2627.3646585554525,2627.3646585554525,2475.7404454411007,None,1,,,2475.740825493878,2475.740863018076,2475.740871677506,2475.741336079551,2628.85507833898,2628.85507833898,2628.85507833898,2628.85507833898,2630.345513517048,2630.345513517048,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,180,168,180,180,168,180,0,180,f,abs,resp,freq_top,,,,,0,709,709,855,,,,,,,,,,,0.8621337262733106,,,,,,,,,,,,,,,,,,,,,,,2475.741822290529,2475.7427209469715,2475.74273088928,2476.6061229228617,2476.6061370345233,2631.2613926031772,2631.2613926031772,2477.240591047819,f,1,0.5969755020378216,None,2477.241103557808,2477.241141082006,2477.241149741436,2477.2416064462086,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,12,180,180,12,0,270,0,180,180,j,present,resp,freq_top,,,,,0,710,710,454,,,,,,,,,,,1.037923368223087,,,,,,,,,,,,,,,,,,,,,,,2477.242103561657,2477.3143475856887,2477.3143600937547,2478.3541937942027,2478.3542082265885,2633.009923065769,2633.009923065769,2479.0888367755106,j,1,0.688641986966104,None,2479.0893364567164,2479.089373660194,2479.0893826403444,2479.0897418463464,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-168,0,90,180,180,0,-168,180,180,180,f,present,resp,freq_top,,,,,0,711,711,443,,,,,,,,,,,0.9961136034207527,,,,,,,,,,,,,,,,,,,,,,,2479.0902412068317,2479.370499822322,2479.3705136132667,2480.370176857643,2480.3701916107457,2635.0249154262274,2635.0249154262274,2481.1362388181115,f,1,0.7218611654861888,None,2481.1367298398836,2481.1367683262433,2481.136777306394,2481.1373032866068,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,168,180,90,0,180,0,168,0,0,f,present,resp,freq_top,,,,,0,712,712,641,,,,,,,,,,,0.8510767565080406,,,,,,,,,,,,,,,,,,,,,,,2481.137778593118,2481.345162329042,2481.345175799266,2482.2013253418554,2482.2013391328,2636.856722668592,2636.856722668592,2483.0191315681805,f,1,0.7778075001115212,None,2483.0196447196104,2483.019683847404,2483.019693148275,2484.0090747623144,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,0,90,12,0,180,0,180,180,None,present,inhibit,freq_top,,,,,0,713,713,42,,,,,,,,,,,0.8830497712830672,,,,,,,,,,,,,,,,,,,,,,,2484.009603629009,2484.2675058403074,2484.267519951969,2485.149166706222,2485.1491821007658,2639.8042423511542,2639.8042423511542,2488.1799426424986,None,1,,,2488.1804195526092,2488.180459001127,2488.1804683019946,2488.1809108951056,2641.2946557202886,2641.2946557202886,2641.2946557202886,2641.2946557202886,2642.785081597489,2642.785081597489,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,180,12,180,-168,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,714,714,352,,,,,,,,,,,0.7818521997483425,,,,,,,,,,,,,,,,,,,,,,,2488.1813829944185,2488.5714524879513,2488.571466920337,2489.3531909038793,2489.3532053362615,2644.0090664236013,2644.0090664236013,2492.385385383139,None,1,,,2492.3858170717795,2492.3858561995767,2492.3858648590067,2492.386372878922,2645.499494866559,2645.499494866559,2645.499494866559,2645.499494866559,2646.989881295245,2646.989881295245,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,180,90,180,168,180,0,0,180,180,f,present,resp,freq_top,,,,,0,715,715,466,,,,,,,,,,,0.9458083344392378,,,,,,,,,,,,,,,,,,,,,,,2492.386897255539,2492.5848707564,2492.5848839059036,2493.533448493068,2493.5334635668914,2648.1889019457412,2648.1889019457412,2494.2013789020384,f,1,0.6292392567411298,None,2494.2018891669904,2494.2019282947876,2494.2019372749346,2494.202411298571,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,180,0,180,168,180,12,180,0,180,None,abs,inhibit,freq_top,,,,,0,716,716,342,,,,,,,,,,,0.9651911919051022,,,,,,,,,,,,,,,,,,,,,,,2494.202883397884,2494.4163345080233,2494.4163479782474,2495.382044446611,2495.3820582375556,2650.0373445952937,2650.0373445952937,2498.413503836451,None,1,,,2498.413874909078,2498.4139121125554,2498.413921092706,2498.414163236037,2651.5277688688984,2651.5277688688984,2651.5277688688984,2651.5277688688984,2653.0181892938635,2653.0181892938635,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,12,180,180,12,180,0,0,180,j,present,resp,freq_top,,,,,0,717,717,527,,,,,,,,,,,1.0673310892272734,,,,,,,,,,,,,,,,,,,,,,,2498.414643674063,2498.4155509899356,2498.415561252965,2499.4870551137465,2499.4870692254117,2654.1422321060854,2654.1422321060854,2500.3705482509904,j,1,0.8360479423427023,None,2500.3710488943507,2500.37108705999,2500.3710960401404,2500.371558517865,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,0,168,0,0,168,0,0,f,abs,resp,freq_top,,,,,0,718,718,980,,,,,,,,,,,0.7782791305033531,,,,,,,,,,,,,,,,,,,,,,,2500.3720296550237,2500.627774385277,2500.6277881762217,2501.4098694414497,2501.409884515273,2656.0656298228205,2656.0656298228205,2502.22708394003,f,1,0.7683696831591078,None,2502.227585545552,2502.22762306975,2502.22763172918,2502.2280852267577,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,180,-168,0,-12,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,719,719,405,,,,,,,,,,,1.026121636088953,,,,,,,,,,,,,,,,,,,,,,,2502.2285582882323,2502.410472715099,2502.4104874682016,2503.4419263319833,2503.441940443645,2658.097264004864,2658.097264004864,2506.47359290671,None,1,,,2506.4739617343002,2506.473999579219,2506.474008238649,2506.474482583002,2659.5960372522277,2659.5960372522277,2659.5960372522277,2659.5960372522277,2661.069773520616,2661.069773520616,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,168,0,90,0,0,0,168,0,f,present,resp,freq_top,,,,,0,720,720,617,,,,,,,,,,,1.0669163131851827,,,,,,,,,,,,,,,,,,,,,,,2506.474959172392,2506.475718636506,2506.475728899535,2507.546410056744,2507.546424168406,2662.202176211067,2662.202176211067,2508.2476417484613,f,1,0.6639350285040564,None,2508.248160993564,2508.2481988384825,2508.2482074979125,2508.248668051321,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
12,0,90,180,180,180,0,0,168,0,None,present,inhibit,freq_top,,,,,0,721,721,202,,,,,,,,,,,0.9436065707813162,,,,,,,,,,,,,,,,,,,,,,,2508.249142716395,2508.455224651283,2508.4552378007866,2509.403195265666,2509.403209698052,2664.058939290335,2664.058939290335,2512.4350379154785,None,1,,,2512.435417006098,2512.435457096053,2512.4354663969207,2512.436195392671,2665.5493494522743,2665.5493494522743,2665.5493494522743,2665.5493494522743,2667.0398025906434,2667.0398025906434,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,12,0,90,180,180,180,-12,0,0,j,present,resp,freq_top,,,,,0,722,722,686,,,,,,,,,,,0.9442757650176468,,,,,,,,,,,,,,,,,,,,,,,2512.436686093726,2512.43732047718,2512.4373307402093,2513.383159909532,2513.383174021197,2668.038948514233,2668.038948514233,2514.3001082749543,j,1,0.8743203795711452,None,2514.3006037868035,2514.300641952439,2514.3006509325896,2514.3011095616785,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-12,0,270,0,180,180,180,180,12,180,j,present,resp,freq_top,,,,,0,723,723,493,,,,,,,,,,,1.0737789304136682,,,,,,,,,,,,,,,,,,,,,,,2514.301584547473,2514.58315201983,2514.5831658107745,2515.65689155956,2515.6569053505045,2670.3120582888696,2670.3120582888696,2517.006448068434,j,1,1.3054759837614256,None,2517.00696699282,2517.007004517018,2517.0070144593265,2517.0074852757607,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,168,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,724,724,993,,,,,,,,,,,1.033947036744502,,,,,,,,,,,,,,,,,,,,,,,2517.007958657956,2517.2811053153528,2517.281119427018,2518.321244982344,2518.3212590940057,2672.976472969105,2672.976472969105,2519.862839112917,f,1,1.5053795754356543,None,2519.8633365490823,2519.8633737525633,2519.8633824119934,2519.8637387315175,2674.466882168883,2674.466882168883,2674.466882168883,2674.466882168883,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,-12,180,90,180,0,180,0,-12,j,present,resp,freq_top,,,,,0,725,725,739,,,,,,,,,,,1.0996265860001087,,,,,,,,,,,,,,,,,,,,,,,2519.8642287911316,2520.9110589906086,2520.9110734229907,2522.00948367986,2522.009497791525,2676.665051308726,2676.665051308726,2523.0685304112776,j,1,1.0161288150120527,None,2523.0690615230087,2523.0691009715265,2523.0691099516735,2523.0696179715924,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,168,0,0,168,0,180,180,180,f,abs,resp,freq_top,,,,,0,726,726,764,,,,,,,,,,,0.9378643528941272,,,,,,,,,,,,,,,,,,,,,,,2523.0700894294678,2523.509238329334,2523.5092530824368,2524.4494084005455,2524.4494228329313,2679.113014225837,2679.113014225837,2525.4339532416416,f,1,0.9358799493929837,None,2525.434439773344,2525.434479221858,2525.4344882020087,2525.4349628670825,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,270,0,12,0,12,0,0,j,present,resp,freq_top,,,,,0,727,727,652,,,,,,,,,,,0.717373230461861,,,,,,,,,,,,,,,,,,,,,,,2525.4354465123033,2525.7901778326304,2525.7901922650126,2526.514364391398,2526.51437882378,2681.169619318611,2681.169619318611,2527.6474931911216,j,1,1.0875373643721105,None,2527.6480073047132,2527.648044828911,2527.648053809062,2527.6485570181794,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,0,0,270,180,180,12,0,-12,j,present,resp,freq_top,,,,,0,728,728,741,,,,,,,,,,,0.8352776892899975,,,,,,,,,,,,,,,,,,,,,,,2527.649030079654,2527.847234819379,2527.8472498932024,2528.6870603735515,2528.6870738437756,2683.3428034360586,2683.3428034360586,2529.654347290627,j,1,0.9305361186961818,None,2529.654882571711,2529.654921058067,2529.654929717497,2529.655404382571,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,270,0,180,180,180,180,12,0,-168,None,present,inhibit,freq_top,,,,,0,729,729,321,,,,,,,,,,,1.0252300945655874,,,,,,,,,,,,,,,,,,,,,,,2529.6558812926814,2529.6566314559277,2529.6566413982364,2530.685469604119,2530.685484357222,2685.3411238272856,2685.3411238272856,2533.717161194978,None,1,,,2533.717549586465,2533.717587110663,2533.717595770093,2533.7183658179565,2686.831538800019,2686.831538800019,2686.831538800019,2686.831538800019,2688.3219560177895,2688.3219560177895,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,730,730,36,,,,,,,,,,,0.9911126641070894,,,,,,,,,,,,,,,,,,,,,,,2533.718858764052,2533.7197923789317,2533.7198029626816,2534.7069520472833,2534.706967441827,2689.362768233874,2689.362768233874,2537.7386442795832,None,1,,,2537.739016314368,2537.7390535178456,2537.7390621772756,2537.739610287146,2690.8531697363796,2690.8531697363796,2690.8531697363796,2690.8531697363796,2692.3435904820653,2692.3435904820653,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,-168,0,12,180,270,180,0,180,180,None,present,inhibit,freq_top,,,,,0,731,731,38,,,,,,,,,,,1.0250918746087332,,,,,,,,,,,,,,,,,,,,,,,2537.7400807828635,2537.9967745225476,2537.996788634209,2539.02038205407,2539.0203961657353,2693.6757947753467,2693.6757947753467,2542.052158314913,None,1,,,2542.052527142503,2542.052564345984,2542.0525733261347,2542.05318044842,2695.166244706521,2695.166244706521,2695.166244706521,2695.166244706521,2696.6566519819826,2696.6566519819826,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,168,180,0,180,0,180,180,-168,180,f,abs,resp,freq_top,,,,,0,732,732,880,,,,,,,,,,,0.9737065807522183,,,,,,,,,,,,,,,,,,,,,,,2542.053709635831,2542.309775406451,2542.3097898388332,2543.2837740235045,2543.2837894180484,2697.9388775710468,2697.9388775710468,2544.1510329738303,f,1,0.8300399012623529,None,2544.1515326550325,2544.151572744988,2544.1515817251384,2544.152040354231,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
90,180,180,0,180,-168,180,0,12,180,None,present,inhibit,freq_top,,,,,0,733,733,93,,,,,,,,,,,0.7180352794695641,,,,,,,,,,,,,,,,,,,,,,,2544.1525201508157,2544.3663628596405,2544.3663772920227,2545.0900590380734,2545.090072829018,2699.745736994497,2699.745736994497,2548.121900405007,None,1,,,2548.122276288428,2548.122313812626,2548.1223227927767,2548.1229610248665,2701.236154212267,2701.236154212267,2701.236154212267,2701.236154212267,2702.726548979659,2702.726548979659,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,168,180,0,180,0,180,0,0,168,f,abs,resp,freq_top,,,,,0,734,734,918,,,,,,,,,,,0.7019179186493678,,,,,,,,,,,,,,,,,,,,,,,2548.1234347277823,2548.1240659040377,2548.12407584635,2548.8284794553438,2548.8284932462884,2703.4842517033394,2703.4842517033394,2549.462781768245,f,1,0.59666023463069,None,2549.4632913917594,2549.463330198836,2549.4633394997036,2549.463814806215,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,0,0,168,0,0,0,0,168,f,abs,resp,freq_top,,,,,0,735,735,933,,,,,,,,,,,0.8631775397778784,,,,,,,,,,,,,,,,,,,,,,,2549.4642971685607,2549.7210216973253,2549.72103548827,2550.5857540182988,2550.5857678092434,2705.2411356297707,2705.2411356297707,2551.3524295154457,f,1,0.7274631755026348,None,2551.352928875931,2551.3529670415664,2551.3529763424376,2551.3534388201624,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,180,90,180,-168,0,-168,180,0,180,f,present,resp,freq_top,,,,,0,736,736,518,,,,,,,,,,,1.0534900742806066,,,,,,,,,,,,,,,,,,,,,,,2551.353917654593,2551.577022105281,2551.5770358962254,2552.6339597843253,2552.633974537428,2707.289413878436,2707.289413878436,2553.418683137974,f,1,0.7429080713773146,None,2553.4191850642164,2553.4192235505725,2553.419232530723,2553.4197059129183,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,0,12,180,180,180,0,0,-12,0,j,present,resp,freq_top,,,,,0,737,737,712,,,,,,,,,,,1.0715159903422715,,,,,,,,,,,,,,,,,,,,,,,2553.4201786536723,2553.7256519268194,2553.7256660384846,2554.7988959547,2554.798910387086,2709.4625928643727,2709.4625928643727,2555.8569699434374,j,1,1.0014773795337533,None,2555.8574689832058,2555.8575065074037,2555.8575154875543,2555.8579750788012,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
270,180,12,180,0,180,168,180,0,180,None,present,inhibit,freq_top,,,,,0,738,738,113,,,,,,,,,,,0.8160936054990122,,,,,,,,,,,,,,,,,,,,,,,2555.8584548753897,2556.0653989046805,2556.0654130163457,2556.8804408483957,2556.8804629780498,2711.535845230963,2711.535845230963,2559.9117376333743,None,1,,,2559.91210806456,2559.9121459094786,2559.912154889629,2559.9126138394386,2713.0262720703213,2713.0262720703213,2713.0262720703213,2713.0262720703213,2714.5166992304003,2714.5166992304003,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,168,180,0,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,739,739,848,,,,,,,,,,,0.9093382975212227,,,,,,,,,,,,,,,,,,,,,,,2559.9131010125784,2560.169438112014,2560.169451902959,2561.0849047526826,2561.084918864344,2715.740659681818,2715.740659681818,2561.952184870501,f,1,0.8191331883426756,None,2561.95274292268,2561.9527807675986,2561.952789747749,2561.9532470939594,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
-12,180,270,0,0,-12,180,180,180,0,j,present,resp,freq_top,,,,,0,740,740,597,,,,,,,,,,,0.9185445598232146,,,,,,,,,,,,,,,,,,,,,,,2561.953723041912,2561.993590097205,2561.9936019638335,2562.91733515331,2562.917350547854,2717.5808008241183,2717.5808008241183,2563.742865912249,j,1,0.7716054236443597,None,2563.74337104569,2563.743410494204,2563.7434194743546,2563.7439919589197,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,270,0,-168,180,180,0,180,-168,f,present,resp,freq_top,,,,,0,741,741,718,,,,,,,,,,,1.0694348257561634,,,,,,,,,,,,,,,,,,,,,,,2563.7444608510377,2563.7451972233393,2563.745207165648,2564.8237969485454,2564.823811380931,2719.479220253572,2719.479220253572,2565.62466693265,f,1,0.7608760686889582,None,2565.6251678967346,2565.625205741653,2565.625214401083,2565.625483805583,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,0,0,168,0,0,12,0,0,None,present,inhibit,freq_top,,,,,0,742,742,227,,,,,,,,,,,1.0351007984491667,,,,,,,,,,,,,,,,,,,,,,,2565.625965205767,2565.626717293333,2565.6267272356417,2566.6718685254746,2566.671882316419,2721.327649753621,2721.327649753621,2569.7037971281497,None,1,,,2569.7041579377474,2569.7041961033865,2569.704205404254,2569.7047361952646,2722.8181109099824,2722.8181109099824,2722.8181109099824,2722.8181109099824,2724.3084954143487,2724.3084954143487,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,180,168,180,168,180,0,180,180,f,abs,resp,freq_top,,,,,0,743,743,790,,,,,,,,,,,0.7582272291834177,,,,,,,,,,,,,,,,,,,,,,,2569.7052320278344,2570.086750173512,2570.0867642851736,2570.8435843883963,2570.8435988207784,2725.499158431652,2725.499158431652,2571.610769188337,f,1,0.7250690033615683,None,2571.6112743217745,2571.611312166693,2571.611320826123,2571.611793566877,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,90,180,12,0,0,12,180,180,180,j,present,resp,freq_top,,,,,0,744,744,432,,,,,,,,,,,1.0074222430924227,,,,,,,,,,,,,,,,,,,,,,,2571.612268231951,2571.7682059712897,2571.768219120793,2572.7753609058163,2572.775374696761,2727.4308756159407,2727.4308756159407,2573.70884333102,j,1,0.8886129297679872,None,2573.709344615825,2573.7093827814606,2573.7093914408906,2573.709874444674,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
0,0,90,0,12,0,0,0,180,-168,None,present,inhibit,freq_top,,,,,0,745,745,314,,,,,,,,,,,0.7491462835858028,,,,,,,,,,,,,,,,,,,,,,,2573.7103446196743,2573.717502440679,2573.717513024425,2574.4659703629404,2574.465984153885,2729.12111977339,2729.12111977339,2577.496937448126,None,1,,,2577.4973149351463,2577.4973543836604,2577.497363363811,2577.498000633743,2730.611570987443,2730.611570987443,2730.611570987443,2730.611570987443,2732.1019782629046,2732.1019782629046,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
168,0,180,0,180,0,168,180,180,180,f,abs,resp,freq_top,,,,,0,746,746,761,,,,,,,,,,,1.0081904825815438,,,,,,,,,,,,,,,,,,,,,,,2577.4985128230146,2577.4992584961838,2577.499268759213,2578.5042835315617,2578.5042976432233,2733.1594146609896,2733.1594146609896,2579.2045017492055,f,1,0.6645918623362377,None,2579.2050540284326,2579.7105402586567,2579.710552446002,2579.7113224938657,,,,,,,2733.842170656204,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
180,0,-168,180,-168,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,747,747,849,,,,,,,,,,,0.7231931266345885,,,,,,,,,,,,,,,,,,,,,,,2579.7118417389684,2579.7126153147474,2579.712625898497,2580.4354747356338,2580.4354885265784,2735.0911363353516,2735.0911363353516,2581.1530660156495,f,1,0.6681018181152467,None,2581.153566017576,2581.1542918061277,2581.1543023898776,2581.154610601454,,,,,,,,,,,cml,001,1,26,m,2024-02-08_14h57.30.496,eye_track_exp,2023.1.3,120.09860603181868,
