ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,text_feedback.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
168,0,0,0,0,0,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,438,438,258,,,,,,,,,,,0.8728402603499162,,,,,,,,,,,,,,,,,,,,,,,2511.019910161973,2512.0589999025037,2512.05901401386,2512.932242397186,2512.9322568292555,2549.7502379687858,2549.7502379687858,2515.9639708202803,None,1,,,2515.964347978356,2515.9643867845866,2515.964395443828,2515.9649618223666,2551.24062621069,2551.24062621069,2551.24062621069,2551.24062621069,2552.7310138111698,2552.7310138111698,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-12,180,180,180,12,0,180,180,90,j,present,resp,freq_bottom,,,,,0,439,439,446,,,,,,,,,,,0.888071346720208,,,,,,,,,,,,,,,,,,,,,,,2515.965439363501,2515.966184378985,2515.966194321077,2516.8541956911617,2516.854218141047,2553.6718599665946,2553.6718599665946,2518.336837760451,j,1,1.4397183991359839,None,2518.337339355034,2518.337377199127,2518.337385858368,2518.3378409496177,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,180,12,0,270,0,168,0,180,None,present,inhibit,freq_bottom,,,,,0,440,440,211,,,,,,,,,,,0.9538149360484816,,,,,,,,,,,,,,,,,,,,,,,2518.3383168871887,2518.569659108111,2518.569672578042,2519.5270527533826,2519.527066544026,2556.344578801664,2556.344578801664,2521.151384708934,f,0,1.5832010691070195,None,2521.1519016977245,2521.6576511133862,2521.657662017616,2521.6590487791113,2557.834958063614,2557.834958063614,2557.834958063614,2557.834958063614,,,2557.951583935632,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,0,180,-168,90,0,180,0,180,None,present,inhibit,freq_bottom,,,,,0,441,441,303,,,,,,,,,,,0.8986282113820119,,,,,,,,,,,,,,,,,,,,,,,2521.6595721821545,2521.660456066216,2521.6604663290204,2522.5577715730574,2522.5577850429886,2559.3753098084194,2559.3753098084194,2525.5891116131334,None,1,,,2525.589483960519,2525.5902280138653,2525.5902379559575,2525.590606454791,2560.8656855425306,2560.8656855425306,2560.8656855425306,2560.8656855425306,2562.356073784435,2562.356073784435,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,270,0,180,180,180,12,180,180,12,j,present,resp,freq_bottom,,,,,0,442,442,454,,,,,,,,,,,0.9046464910992046,,,,,,,,,,,,,,,,,,,,,,,2525.5910907308917,2528.4277819256617,2528.4277963577306,2529.335315337505,2529.3353300902872,2566.1528211808895,2566.1528211808895,2531.177120616179,j,1,1.7909895116500252,None,2531.17761707936,2531.1776558855904,2531.1776648655446,2531.1781414445413,2567.6432052535297,2567.6432052535297,2567.6432052535297,2567.6432052535297,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,12,180,90,180,180,180,-12,j,present,resp,freq_bottom,,,,,0,443,443,498,,,,,,,,,,,1.0169145583731471,,,,,,,,,,,,,,,,,,,,,,,2531.1786112885725,2531.4343042588075,2531.4343180494516,2532.457446242146,2532.4574603535025,2569.2751320053267,2569.2751320053267,2533.274898526518,j,1,0.7801054864754065,None,2533.2753904997217,2533.2754280231015,2533.2754366823433,2533.2759001121212,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,-168,180,90,180,0,-168,180,f,present,resp,freq_bottom,,,,,0,444,444,540,,,,,,,,,,,0.9751604091186212,,,,,,,,,,,,,,,,,,,,,,,2533.276376691118,2534.689166903994,2534.689181656776,2535.6631542217333,2535.6631683330897,2572.480721000521,2572.480721000521,2537.6044785597182,f,1,1.8939334613410779,None,2537.604958345841,2537.604996189934,2537.605005169888,2537.6054782210454,2573.971099300333,2573.971099300333,2573.971099300333,2573.971099300333,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,-168,0,0,0,90,0,-168,180,f,present,resp,freq_bottom,,,,,0,445,445,679,,,,,,,,,,,0.7752744171047081,,,,,,,,,,,,,,,,,,,,,,,2537.605949347927,2537.6067023812275,2537.606712644032,2538.3858721588067,2538.385886590876,2575.203382492168,2575.203382492168,2539.102953891784,f,1,0.6753806194424783,None,2539.103459334919,2539.103498782575,2539.1035077625293,2539.1040282791587,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-12,0,180,0,90,180,12,180,180,j,present,resp,freq_bottom,,,,,0,446,446,610,,,,,,,,,,,0.8396325640763708,,,,,,,,,,,,,,,,,,,,,,,2539.104510951696,2539.7680558014354,2539.768069912792,2540.6084691872115,2540.6084832985684,2577.426461230972,2577.426461230972,2541.9757358431025,j,1,1.3161090091826395,None,2541.9762961281003,2541.976333330768,2541.976341990009,2541.976827869673,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,12,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,447,447,319,,,,,,,,,,,1.0137830366881577,,,,,,,,,,,,,,,,,,,,,,,2541.977290978738,2542.574289236627,2542.574303989409,2543.589825198778,2543.5898399515595,2580.407241563333,2580.407241563333,2544.623142753049,j,0,0.9919708282132547,None,2544.6236661560924,2545.1291561152207,2545.129167660876,2545.129663161919,,,,,,,2581.4230427548446,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
168,180,180,168,180,0,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,448,448,824,,,,,,,,,,,0.7679863147931907,,,,,,,,,,,,,,,,,,,,,,,2545.1301872063877,2545.4385504942825,2545.438564605639,2546.2122768160675,2546.212291248137,2583.0299940090877,2583.0299940090877,2547.2788570827465,f,1,1.0249644627088514,None,2547.2793474523874,2547.280073225112,2547.280083487917,2547.2805501248217,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,168,0,0,0,270,0,168,0,0,f,present,resp,freq_bottom,,,,,0,449,449,660,,,,,,,,,,,0.7832279127068242,,,,,,,,,,,,,,,,,,,,,,,2547.2810302316575,2547.645018883561,2547.6450323534923,2548.427237676296,2548.4272524290777,2585.2530409973397,2585.2530409973397,2549.9687003697177,f,1,1.48962673946113,None,2549.969181759404,2549.969218320646,2549.9692269798875,2549.9696009308364,2586.735116046665,2586.735116046665,2586.735116046665,2586.735116046665,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,180,12,180,180,180,270,180,168,None,present,inhibit,freq_bottom,,,,,0,450,450,83,,,,,,,,,,,0.7837549814163471,,,,,,,,,,,,,,,,,,,,,,,2549.970065643465,2551.216397652897,2551.216412084966,2552.007479339691,2552.0074937717604,2588.825013085076,2588.825013085076,2553.2243045025493,f,0,1.1813910952005813,None,2553.224795513615,2553.7301094014992,2553.7301209471543,2553.731095913608,,,,,,,2590.0239546691914,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,0,180,180,12,0,12,0,270,j,present,resp,freq_bottom,,,,,0,451,451,456,,,,,,,,,,,0.9076619799657841,,,,,,,,,,,,,,,,,,,,,,,2553.7316135438236,2553.8394753012776,2553.839488771209,2554.7469801696957,2554.7469939603398,2591.564319883928,2591.564319883928,2556.1467795960048,j,1,1.353857529414256,None,2556.1472680413694,2556.147996059083,2556.148006321888,2556.148587773921,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,12,0,0,12,180,180,90,0,j,present,resp,freq_bottom,,,,,0,452,452,649,,,,,,,,,,,1.0865950856830981,,,,,,,,,,,,,,,,,,,,,,,2556.149064994343,2556.845562427359,2556.8455771801405,2557.9357166773143,2557.935730788671,2594.7532523469754,2594.7532523469754,2558.619605933954,j,1,0.6456845524058394,None,2558.620171029642,2558.620209835872,2558.6202188158263,2558.6206761520643,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,168,180,180,180,270,180,180,180,12,None,present,inhibit,freq_bottom,,,,,0,453,453,12,,,,,,,,,,,0.7276463699473601,,,,,,,,,,,,,,,,,,,,,,,2558.621146316808,2559.2515455142566,2559.251560587751,2559.983770336389,2559.9837844477456,2596.8014933022373,2596.8014933022373,2563.0149359087845,None,1,,,2563.0153393652968,2563.0153772093895,2563.0153858686313,2563.015941984365,2598.291883147705,2598.291883147705,2598.291883147705,2598.291883147705,2599.7822630510805,2599.7822630510805,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,12,0,0,0,270,0,0,12,j,present,resp,freq_bottom,,,,,0,454,454,654,,,,,,,,,,,1.060086095409305,,,,,,,,,,,,,,,,,,,,,,,2563.016424336189,2563.672947823901,2563.6729628973953,2564.738118558487,2564.7381329905556,2601.5557427448384,2601.5557427448384,2565.6224237152896,j,1,0.8335134432277869,None,2565.6229172920566,2565.622956098287,2565.6229647575287,2565.6234236973296,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,-168,0,12,180,90,0,180,180,None,present,inhibit,freq_bottom,,,,,0,455,455,178,,,,,,,,,,,0.8273394775721248,,,,,,,,,,,,,,,,,,,,,,,2565.6238993141883,2566.145411115131,2566.1454258679128,2566.9777707648614,2566.977784876218,2603.7954805814907,2603.7954805814907,2570.0094061812874,None,1,,,2570.0097775665354,2570.0098147692024,2570.009823428444,2570.010383072017,2605.2858665784065,2605.2858665784065,2605.2858665784065,2605.2858665784065,2606.7762544995985,2606.7762544995985,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,168,0,0,0,180,0,168,f,abs,resp,freq_bottom,,,,,0,456,456,954,,,,,,,,,,,1.0681833500110711,,,,,,,,,,,,,,,,,,,,,,,2570.010864461703,2570.3595345946324,2570.359549026701,2571.4324851766614,2571.4324996087307,2608.249992944322,2608.249992944322,2572.29977460315,f,1,0.8270129185412429,None,2572.300368242264,2572.300405444931,2572.30041378346,2572.3008833067784,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,90,180,0,180,180,-12,0,12,180,j,present,resp,freq_bottom,,,,,0,457,457,501,,,,,,,,,,,0.7186337045758513,,,,,,,,,,,,,,,,,,,,,,,2572.3013813735224,2573.1641914064408,2573.1642061592224,2573.8887309913616,2573.8887447820052,2610.7145044861286,2610.7145044861286,2575.3638263713033,j,1,1.4187489232827488,None,2575.3643456050822,2575.3643840906,2575.3643927498415,2575.3646489992484,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,180,12,180,270,180,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,458,458,79,,,,,,,,,,,0.8260816155416566,,,,,,,,,,,,,,,,,,,,,,,2575.3651149947277,2576.195734136911,2576.1957485689804,2577.0278423479244,2577.0278567799937,2613.8451820621567,2613.8451820621567,2580.059246851243,None,1,,,2580.059626254307,2580.0596628155495,2580.0596711540784,2580.0602150827312,2615.335535987808,2615.335535987808,2615.335535987808,2615.335535987808,2616.8259514902875,2616.8259514902875,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,168,0,0,0,0,180,168,180,f,abs,resp,freq_bottom,,,,,0,459,459,971,,,,,,,,,,,0.9876455590549753,,,,,,,,,,,,,,,,,,,,,,,2580.0607067352225,2584.62170467753,2584.6217194303117,2585.611968162214,2585.6119822735704,2622.429465346357,2622.429465346357,2586.529185813212,f,1,0.8712138565616101,None,2586.529682276393,2586.5297210826234,2586.529729741865,2586.5300886193195,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,0,180,-12,180,90,180,180,12,0,j,present,resp,freq_bottom,,,,,0,460,460,546,,,,,,,,,,,0.8501632173840113,,,,,,,,,,,,,,,,,,,,,,,2586.530559104776,2588.684856846702,2588.684871599484,2589.5335029261823,2589.533517037539,2626.3511014555224,2626.3511014555224,2590.8176524090654,j,1,1.2369305082193591,None,2590.8181604179017,2590.818198261994,2590.818207241948,2592.581278206678,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
-168,0,168,0,0,0,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,461,461,988,,,,,,,,,,,0.939188521457741,,,,,,,,,,,,,,,,,,,,,,,2592.5818003268705,2596.0952150955595,2596.095230489767,2597.035413090721,2597.0354272020772,2633.852985000911,2633.852985000911,2600.066785522775,None,0,,,2600.067154342321,2600.5656668770544,2600.565677460572,2600.566181941569,2635.343381581344,2635.343381581344,2635.343381581344,2635.343381581344,2636.833773671801,2636.833773671801,2636.858727681607,2637.358288946703,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,0,180,180,180,-168,180,270,0,None,present,inhibit,freq_bottom,,,,,0,462,462,47,,,,,,,,,,,0.8796229386358111,,,,,,,,,,,,,,,,,,,,,,,2600.5666979682214,2605.037428449008,2605.03744320179,2605.9194972765085,2605.919511067152,2642.7370512267903,2642.7370512267903,2608.9504835705325,None,1,,,2608.9508491829524,2608.9515829734937,2608.951592915586,2608.9520521760996,2644.2274170188093,2644.2274170188093,2644.2274170188093,2644.2274170188093,2645.717794035771,2645.717794035771,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,-168,0,168,180,180,0,180,180,f,abs,resp,freq_bottom,,,,,0,463,463,937,,,,,,,,,,,0.909799930969128,,,,,,,,,,,,,,,,,,,,,,,2608.9525457528666,2609.475226872128,2609.47524162491,2610.390534037875,2610.390547828519,2647.2081870883653,2647.2081870883653,2611.915516270394,f,1,1.483120441947051,None,2611.9159902836896,2611.916028448495,2611.9160380698745,2611.9165146488713,2648.6985718024307,2648.6985718024307,2648.6985718024307,2648.6985718024307,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,12,0,180,12,0,0,90,0,0,j,present,resp,freq_bottom,,,,,0,464,464,567,,,,,,,,,,,1.0492652848154118,,,,,,,,,,,,,,,,,,,,,,,2611.9169851343277,2616.027313492766,2616.0273279248354,2617.076940247385,2617.076963338696,2653.9024456263774,2653.9024456263774,2617.9522898241726,j,1,0.820324456243327,None,2617.952804247262,2617.95284273278,2617.9528513920213,2617.953109565704,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,0,180,90,168,0,12,180,180,None,present,inhibit,freq_bottom,,,,,0,465,465,1,,,,,,,,,,,0.7514870924699588,,,,,,,,,,,,,,,,,,,,,,,2617.95357876831,2620.6985913659023,2620.6986057979716,2621.4562131020098,2621.456235551895,2658.273688798405,2658.273688798405,2622.8054329364195,j,0,1.3129907200946604,None,2622.805911439692,2623.3119921515204,2623.3120036971754,2623.3130059242044,,,,,,,2659.605882960409,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,168,0,0,168,180,0,180,0,f,abs,resp,freq_bottom,,,,,0,466,466,967,,,,,,,,,,,0.9910575279955152,,,,,,,,,,,,,,,,,,,,,,,2623.3135254786957,2623.554776116914,2623.5547899075577,2624.5449751383558,2624.5449895704246,2661.3627099705714,2661.3627099705714,2626.5696093976503,f,1,1.9842624996904874,None,2626.570124462165,2627.0754380293365,2627.075449254279,2627.0764627062504,2662.8530850632574,2662.8530850632574,2662.8530850632574,2662.8530850632574,,,2663.369308633328,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,180,0,180,180,0,168,180,168,f,abs,resp,freq_bottom,,,,,0,467,467,847,,,,,,,,,,,0.7685780097826966,,,,,,,,,,,,,,,,,,,,,,,2627.0769835435926,2629.857415966872,2629.857432002504,2630.63178916607,2630.6318035981394,2667.449139143107,2667.449139143107,2632.4564632578763,f,1,1.7848289423719166,None,2632.456964531747,2632.457692870173,2632.4577031329777,2632.458262776551,2668.9395254607357,2668.9395254607357,2668.9395254607357,2668.9395254607357,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,-168,180,180,180,168,0,180,180,0,f,abs,resp,freq_bottom,,,,,0,468,468,771,,,,,,,,,,,0.8383236972936651,,,,,,,,,,,,,,,,,,,,,,,2632.458744166237,2633.7296995307333,2633.7297139628026,2634.5699047740004,2634.569919847495,2671.387415107362,2671.387415107362,2635.3698403749004,f,1,0.7582947813430678,None,2635.370337158794,2635.37037660645,2635.3703852656913,2635.3708403569403,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
-168,180,180,0,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,469,469,107,,,,,,,,,,,0.8010903186019087,,,,,,,,,,,,,,,,,,,,,,,2635.371324312328,2637.7093653866386,2637.7093801394203,2638.516496817248,2638.516511249317,2675.334033769759,2675.334033769759,2641.5475414809744,None,1,,,2641.5478984341526,2641.5479359575324,2641.547944616774,2641.5483878416553,2676.8244184838245,2676.8244184838245,2676.8244184838245,2676.8244184838245,2678.3148019150394,2678.3148019150394,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
270,0,180,180,180,-12,180,180,-12,0,j,present,resp,freq_bottom,,,,,0,470,470,434,,,,,,,,,,,0.7232714485980112,,,,,,,,,,,,,,,,,,,,,,,2641.548860892813,2644.661292484805,2644.6613072375867,2645.3853176466364,2645.385331757993,2682.203127525612,2682.203127525612,2646.5694192150495,j,1,1.1419482500428444,None,2646.569945183794,2646.569983027887,2646.569992007841,2646.570477246079,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,-168,0,0,270,0,180,-168,180,f,present,resp,freq_bottom,,,,,0,471,471,680,,,,,,,,,,,1.087628739795951,,,,,,,,,,,,,,,,,,,,,,,2646.5709486936735,2673.970222151238,2673.9702369040197,2675.0600483121534,2675.0600624235103,2711.8776349751256,2711.8776349751256,2676.818195054868,f,1,1.7220022965385056,None,2676.8186969701637,2676.818735134969,2676.8187437942106,2676.819225504609,2713.3680283484327,2713.3680283484327,2713.3680283484327,2713.3680283484327,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
-168,180,0,12,180,90,180,180,0,180,None,present,inhibit,freq_bottom,,,,,0,472,472,94,,,,,,,,,,,0.7276112223873654,,,,,,,,,,,,,,,,,,,,,,,2676.8197008007555,2677.333651159569,2677.3336655916382,2678.066215616397,2678.0662297277536,2714.883389201477,2714.883389201477,2681.097299086354,None,1,,,2681.0976643780614,2681.097701580729,2681.097710560683,2681.0982859191754,2716.373778084807,2716.373778084807,2716.373778084807,2716.373778084807,2717.864174344528,2717.864174344528,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,0,0,168,180,90,0,168,180,f,present,resp,freq_bottom,,,,,0,473,473,559,,,,,,,,,,,0.8542210073999743,,,,,,,,,,,,,,,,,,,,,,,2681.098757046057,2681.2969250712626,2681.296939182619,2682.153557857845,2682.1535719692015,2718.971508529674,2718.971508529674,2683.087854098836,f,1,0.8841510841162403,None,2683.088360824822,2683.0883986689146,2683.0884076488687,2683.0889589539124,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,0,168,0,180,180,0,12,180,None,abs,inhibit,freq_bottom,,,,,0,474,474,373,,,,,,,,,,,0.8805224464035243,,,,,,,,,,,,,,,,,,,,,,,2683.0894271943803,2684.818670992439,2684.818685424508,2685.700686902352,2685.7007010137086,2722.5185019127302,2722.5185019127302,2688.7318046885625,None,1,,,2688.7321776773733,2688.7322142386156,2688.732222897857,2688.732705570394,2724.0088805332553,2724.0088805332553,2724.0088805332553,2724.0088805332553,2725.499270699436,2725.499270699436,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,168,180,168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,475,475,842,,,,,,,,,,,1.0967763017451364,,,,,,,,,,,,,,,,,,,,,,,2688.7336584076747,2688.734446077941,2688.7344566614584,2689.83074582368,2689.8307602557493,2726.648288549019,2726.648288549019,2690.6473244867957,f,1,0.7749926854222053,None,2690.6478174221375,2691.153731363388,2691.1537429090436,2691.154740646095,,,,,,,2727.447589780299,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,180,12,0,0,168,180,0,180,0,None,abs,inhibit,freq_bottom,,,,,0,476,476,403,,,,,,,,,,,0.9292532078904223,,,,,,,,,,,,,,,,,,,,,,,2691.1552550691845,2704.934720543826,2704.934736900171,2705.8666130435117,2705.866626834156,2742.684488347868,2742.684488347868,2708.8981573775454,None,1,,,2708.8985322906324,2708.89931162237,2708.8993215644623,2708.899905902909,2744.174918923842,2744.174918923842,2744.174918923842,2744.174918923842,2745.6652837537235,2745.6652837537235,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
-168,180,180,0,180,180,-168,180,180,0,f,abs,resp,freq_bottom,,,,,0,477,477,852,,,,,,,,,,,0.9356341411189029,,,,,,,,,,,,,,,,,,,,,,,2708.900405252504,2753.068051054888,2753.06806580767,2754.0092076601577,2754.009221771514,2790.8264918911013,2790.8264918911013,2754.942935919047,f,1,0.8970511090038258,None,2754.9434513042743,2755.4484951521076,2755.4485063770503,2755.449292123041,,,,,,,2791.742376339617,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,0,0,168,0,0,0,168,0,90,f,present,resp,freq_bottom,,,,,0,478,478,617,,,,,,,,,,,1.0140502443405248,,,,,,,,,,,,,,,,,,,,,,,2755.4498136018083,2758.7547013267244,2758.7547157587933,2759.7704791062124,2759.770493217569,2796.5882001477844,2796.5882001477844,2760.6878099687756,j,0,0.8790135881895935,None,2760.6883551802794,2761.193556818736,2761.1935690058167,2761.1940654689975,,,,,,,2797.4874402512337,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,12,180,0,180,12,0,0,90,0,j,present,resp,freq_bottom,,,,,0,479,479,509,,,,,,,,,,,0.8766475627208163,,,,,,,,,,,,,,,,,,,,,,,2761.1945994555585,2761.3115970335366,2761.31161082418,2762.1936347519095,2762.1936488632664,2799.01109890265,2799.01109890265,2763.14357086595,j,1,0.9046542437773155,None,2763.144068932694,2763.144774500522,2763.144783801189,2763.145350821153,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,-168,0,12,180,90,0,180,180,None,present,inhibit,freq_bottom,,,,,0,480,480,175,,,,,,,,,,,0.7636001376402484,,,,,,,,,,,,,,,,,,,,,,,2763.1458155337814,2763.6923406763703,2763.692355429152,2764.4580956852606,2764.45811011733,2801.2841639149524,2801.2841639149524,2767.4977774613412,None,1,,,2767.4981584679686,2767.498195029211,2767.498204009165,2767.498746013542,2802.7745579296843,2802.7745579296843,2802.7745579296843,2802.7745579296843,2804.248291563718,2804.248291563718,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,168,0,0,0,180,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,481,481,995,,,,,,,,,,,0.8499601222253068,,,,,,,,,,,,,,,,,,,,,,,2767.4992136125843,2767.84776347827,2767.8477775896267,2768.696296346185,2768.696310136829,2805.5138660113867,2805.5138660113867,2769.463191488543,f,1,0.7214288623222842,None,2769.4636837824596,2769.4637219472647,2769.463730606506,2769.464204619802,,,,,,,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
0,-12,180,180,180,90,180,180,0,168,None,present,inhibit,freq_bottom,,,,,0,482,482,28,,,,,,,,,,,0.7002979927856241,,,,,,,,,,,,,,,,,,,,,,,2769.464677670959,2770.111750398325,2770.1117648303943,2770.8113404634173,2770.811355216199,2807.6287209081556,2807.6287209081556,2773.842066659483,None,1,,,2773.84260385317,2773.8426420179753,2773.842650677217,2773.843246561319,2809.119104660083,2809.119104660083,2809.119104660083,2809.119104660083,2810.6094691692515,2810.6094691692515,,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
180,180,168,0,0,0,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,483,483,966,,,,,,,,,,,0.7247973435250231,,,,,,,,,,,,,,,,,,,,,,,2773.843735648109,2774.067511936925,2774.067525406856,2774.791231780315,2774.791245891671,2811.6086179978806,2811.6086179978806,2775.6244406771402,f,1,0.7866630980120703,None,2775.6249474031256,2776.1307211929484,2776.130732738604,2776.131721174989,,,,,,,2812.4245985319058,,,,MSR,001,2,33,F,2024-02-16_10h38.39.135,eye_track_exp,2023.1.3,120.10122525700554,
