ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,int14_3.stopped,per15_3.stopped,text_feedback_2.started,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
0,0,180,180,180,90,0,168,0,12,None,present,inhibit,freq_bottom,,,,,0,261,261,21,,,,,,,,,,,1.0629969211399135,,,,,,,,,,,,,,,,,,,,,1058.2544705111104,1058.4770313420086,1058.4770451329532,1059.542192272711,1059.5422140816445,1106.6278452643164,1106.6278452643164,1108.1182663307227,1108.1182663307227,1108.1182663307227,1108.1182663307227,1062.573366863504,None,1,,,1062.5737324838956,1062.5737709702553,1062.5737796296853,1062.574320683725,1109.6086877178495,1109.6086877178495,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,0,0,0,0,180,90,180,-168,180,None,present,inhibit,freq_bottom,,,,,0,262,262,259,,,,,,,,,,,0.9948893050562975,,,,,,,,,,,,,,,,,,,,,1062.574787972244,1062.8481812630453,1062.8481953747105,1063.8471613745787,1063.847175486244,1110.9409138200645,1110.9409138200645,1112.4230025901306,1112.4230025901306,1112.4230025901306,1112.4230025901306,1066.886666978833,None,1,,,1066.887032919949,1066.8870912909224,1066.8870999503524,1066.887773782324,1113.9134162799855,1113.9134162799855,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,0,0,168,180,180,-168,180,0,f,abs,resp,freq_bottom,,,,,0,263,263,926,,,,,,,,,,,0.7566210543508529,,,,,,,,,,,,,,,,,,,,,1066.8882660869785,1066.8889168271344,1066.8889270901636,1067.6432734827722,1067.6432869529963,1114.7294021016132,1114.7294021016132,,,,,1069.0267547533876,f,1,1.3382174472644692,None,1069.0272470580385,1069.0273249929123,1069.0273346145004,1069.027802865181,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,270,0,0,0,-12,0,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,264,264,241,,,,,,,,,,,1.0662926944876274,,,,,,,,,,,,,,,,,,,,,1069.0282579663544,1069.2340169365634,1069.2340310482286,1070.2995896712891,1070.2996031415132,1117.3855162367545,1117.3855162367545,1118.8759292851682,1118.8759292851682,1118.8759292851682,1118.8759292851682,1073.3312960152507,None,1,,,1073.3316754265907,1073.3317180823033,1073.3317270624539,1073.3322706822473,1120.3663525966113,1120.3663525966113,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,180,12,90,0,180,0,12,j,present,resp,freq_bottom,,,,,0,265,265,568,,,,,,,,,,,0.8686637025364796,,,,,,,,,,,,,,,,,,,,,1073.3327543274718,1073.3334826817809,1073.3334929448101,1074.2044494719048,1074.2044635835664,1121.2905742421062,1121.2905742421062,,,,,1075.5050324119293,j,1,1.2572771101004037,None,1075.5055567885465,1075.5055971992188,1075.5056058586488,1075.5061860404858,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,0,180,0,180,180,12,180,90,180,j,present,resp,freq_bottom,,,,,0,266,266,516,,,,,,,,,,,0.7240236403796692,,,,,,,,,,,,,,,,,,,,,1075.5067011162319,1075.7293286568129,1075.7293424477575,1076.453134842086,1076.4531489537476,1123.547019744783,1123.547019744783,,,,,1077.8611463546367,j,1,1.353040147030697,None,1077.8617223671172,1077.8617624570725,1077.8617711165025,1077.8622198032826,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,168,0,0,12,90,0,180,180,180,None,present,inhibit,freq_bottom,,,,,0,267,267,165,,,,,,,,,,,1.0813941958146862,,,,,,,,,,,,,,,,,,,,,1077.8626995998711,1078.060198435658,1078.0602125473233,1079.1418911811088,1079.141905292774,1126.2281121672058,1126.2281121672058,1127.7185303471342,1127.7185303471342,1127.7185303471342,1127.7185303471342,1082.173841913438,None,1,,,1082.1742303049286,1082.1742694327259,1082.1742784128728,1082.1747197231052,1129.208955903614,1129.208955903614,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,180,180,12,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,268,268,149,,,,,,,,,,,0.7053231194224421,,,,,,,,,,,,,,,,,,,,,1082.1752248565426,1082.3487845366944,1082.348797365481,1083.055710284967,1083.0557250380698,1130.1415034310594,1130.1415034310594,1131.6319261010613,1131.6319261010613,1131.6319261010613,1131.6319261010613,1086.0871831450277,None,1,,,1086.0875686500403,1086.0876305489328,1086.0876398498003,1086.088197260542,1133.122338828758,1133.122338828758,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,180,0,-12,0,270,0,-168,0,None,present,inhibit,freq_bottom,,,,,0,269,269,332,,,,,,,,,,,0.79281405852421,,,,,,,,,,,,,,,,,,,,,1086.0887088083728,1086.089432993329,1086.0894432563582,1086.885830221283,1086.8858446536688,1133.971632988967,1133.971632988967,1135.462051489616,1135.462051489616,1135.462051489616,1135.462051489616,1089.9171497773568,None,1,,,1089.9175420174797,1089.917581145277,1089.917589804707,1089.918120916438,1136.952466141629,1136.952466141629,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
168,180,180,0,0,0,168,0,270,0,f,present,resp,freq_bottom,,,,,0,270,270,632,,,,,,,,,,,1.0949578766299313,,,,,,,,,,,,,,,,,,,,,1089.9186029580633,1089.9193242565416,1089.9193341988503,1091.0154166725479,1091.0154304634925,1138.1015151437387,1138.1015151437387,,,,,1092.1993631790756,f,1,1.1340518122451613,None,1092.1998551630095,1092.1998942908067,1092.1999026295161,1092.2005652363005,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,12,0,0,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,271,271,234,,,,,,,,,,,0.784818908349677,,,,,,,,,,,,,,,,,,,,,1092.2010431085691,1092.3989232800122,1092.3989367502363,1093.1886716690387,1093.1886854599834,1140.2746864324035,1140.2746864324035,1141.7651164789604,1141.7651164789604,1141.7651164789604,1141.7651164789604,1096.2201313795958,None,1,,,1096.2204937927927,1096.22053292059,1096.22054158002,1096.2211214411363,1143.25552471658,1143.25552471658,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,168,180,0,180,270,180,12,180,0,None,present,inhibit,freq_bottom,,,,,0,272,272,112,,,,,,,,,,,0.8068731749575627,,,,,,,,,,,,,,,,,,,,,1096.2215874467765,1096.4701095706587,1096.4701249652026,1097.2772727156116,1097.2772865065563,1144.3629404603234,1144.3629404603234,1145.8533522258585,1145.8533522258585,1145.8533522258585,1145.8533522258585,1100.3086336445158,None,1,,,1100.308999264911,1100.3090428827818,1100.3090515422118,1100.3097523146353,1147.3437707265075,1147.3437707265075,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,12,0,0,0,90,0,-168,180,None,present,inhibit,freq_bottom,,,,,0,273,273,221,,,,,,,,,,,1.0250445605490524,,,,,,,,,,,,,,,,,,,,,1100.310227300426,1100.5501060299139,1100.550119500138,1101.573830944828,1101.57384537721,1148.6593434612332,1148.6593434612332,1150.1497545853272,1150.1497545853272,1150.1497545853272,1150.1497545853272,1104.6046867402947,None,1,,,1104.6050825083366,1104.6051209946927,1104.6051293334021,1104.6056707081625,1151.6401762931746,1151.6401762931746,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,-12,0,180,90,0,-12,180,j,present,resp,freq_bottom,,,,,0,274,274,710,,,,,,,,,,,0.9070194845010668,,,,,,,,,,,,,,,,,,,,,1104.6061691064897,1104.895921023428,1104.8959348143726,1105.8031310575934,1105.803144848538,1152.889139085848,1152.889139085848,,,,,1106.953966147401,j,1,1.1134365949947096,None,1106.9544722429964,1106.9545120122348,1106.9545209923854,1106.9549799421948,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,180,180,180,168,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,275,275,750,,,,,,,,,,,0.7911535303338166,,,,,,,,,,,,,,,,,,,,,1106.9554597387796,1107.1948054322202,1107.1948192231648,1107.9848889732748,1107.9849027642194,1155.0789631005646,1155.0789631005646,,,,,1109.2431561635276,f,1,1.2123612861760193,None,1109.243657448329,1109.243695934685,1109.2437045941151,1109.2441462250645,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,0,180,12,0,180,180,90,0,0,j,present,resp,freq_bottom,,,,,0,276,276,620,,,,,,,,,,,0.7252598098892565,,,,,,,,,,,,,,,,,,,,,1109.244617362223,1109.4760682209162,1109.4760820118609,1110.1998147523336,1110.1998288639988,1157.2854513872408,1157.2854513872408,1158.775880150919,1158.775880150919,1158.775880150919,1158.775880150919,1111.9904143312924,j,1,1.7411805119045312,None,1111.9909223512077,1111.9909608375674,1111.9909694969974,1111.991546471636,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,168,0,0,168,0,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,277,277,924,,,,,,,,,,,0.8397769693887251,,,,,,,,,,,,,,,,,,,,,1111.9920297961398,1112.2568146509875,1112.2568284419322,1113.0973210929624,1113.097334883907,1160.1913644311644,1160.1913644311644,,,,,1114.0141610551436,f,1,0.8674561742882361,None,1114.014652718357,1114.0146905632755,1114.0146992227055,1114.0151617004303,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,-168,180,180,180,168,0,180,180,0,f,abs,resp,freq_bottom,,,,,0,278,278,771,,,,,,,,,,,0.759735669990668,,,,,,,,,,,,,,,,,,,,,1114.0156235367176,1114.213314162851,1114.2133273123582,1114.979366822452,1114.9793809341172,1162.064785688719,1162.064785688719,,,,,1116.3459779190925,f,1,1.3303036900579173,None,1116.3464715066257,1116.3465109551435,1116.3465196145735,1116.346985299493,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,-168,0,180,180,0,180,0,180,-168,f,abs,resp,freq_bottom,,,,,0,279,279,811,,,,,,,,,,,0.8042574371203475,,,,,,,,,,,,,,,,,,,,,1116.3474471357804,1116.570404696875,1116.5704184878196,1117.376784003016,1117.3767974732436,1164.4627868997559,1164.4627868997559,1165.9532041175262,1165.9532041175262,1165.9532041175262,1165.9532041175262,1119.0848765293522,f,1,1.6680541881360114,None,1119.085381021352,1119.0854198284287,1119.0854284878587,1119.085898983576,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
-168,0,0,0,0,-168,0,0,270,0,f,present,resp,freq_bottom,,,,,0,280,280,672,,,,,,,,,,,0.7144967852622225,,,,,,,,,,,,,,,,,,,,,1119.0863839116755,1119.283986981347,1119.2840004515747,1120.0001241185018,1120.0001379094465,1167.0855846783234,1167.0855846783234,,,,,1121.1830776770148,f,1,1.1404536970512709,None,1121.1835943563601,1121.1836328427198,1121.1836415021498,1121.1840924339667,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,180,-168,0,0,90,0,12,None,present,inhibit,freq_bottom,,,,,0,281,281,314,,,,,,,,,,,0.7310499706119015,,,,,,,,,,,,,,,,,,,,,1121.1845933980512,1121.3824793424465,1121.3824928126742,1122.1144885740432,1122.1145020442673,1169.2004988473345,1169.2004988473345,1170.6908987462411,1170.6908987462411,1170.6908987462411,1170.6908987462411,1125.1463616922192,None,1,,,1125.1468241699476,1125.1468639391824,1125.146872919333,1125.1474412345415,1172.181320133368,1172.181320133368,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,180,180,12,180,90,180,168,None,present,inhibit,freq_bottom,,,,,0,282,282,43,,,,,,,,,,,0.8821396296587115,,,,,,,,,,,,,,,,,,,,,1125.1479563102876,1125.1486942861884,1125.1487045492177,1126.028149883834,1126.0281636747786,1173.1222009193116,1173.1222009193116,1174.6126261550708,1174.6126261550708,1174.6126261550708,1174.6126261550708,1129.0676522808935,None,1,,,1129.0680310507923,1129.0680708200307,1129.0680791587401,1129.068520468969,1176.0863839116755,1176.0863839116755,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,-168,0,0,0,0,180,12,0,None,abs,inhibit,freq_bottom,,,,,0,283,283,366,,,,,,,,,,,1.0278362135041406,,,,,,,,,,,,,,,,,,,,,1129.0690025105941,1129.2671588216508,1129.2671719711543,1130.299167283516,1130.2991897338943,1177.385304561787,1177.385304561787,1178.8757140822854,1178.8757140822854,1178.8757140822854,1178.8757140822854,1133.3310420052949,None,1,,,1133.331424303109,1133.3314627894651,1133.3314736939355,1133.3320859477317,1180.3661380351696,1180.3661380351696,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,0,0,168,0,12,0,90,180,180,None,present,inhibit,freq_bottom,,,,,0,284,284,199,,,,,,,,,,,1.019177398923779,,,,,,,,,,,,,,,,,,,,,1133.332560292085,1133.333278704089,1133.3332886463977,1134.3545982216747,1134.3546203513288,1181.4402428745707,1181.4402428745707,1182.9306527157896,1182.9306527157896,1182.9306527157896,1182.9306527157896,1137.385992505424,None,1,,,1137.3863635780508,1137.3864110445575,1137.3864283634175,1137.3869646066632,1184.4210705749974,1184.4210705749974,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
-12,180,180,0,0,0,-12,0,270,0,j,present,resp,freq_bottom,,,,,0,285,285,634,,,,,,,,,,,0.9913012438041902,,,,,,,,,,,,,,,,,,,,,1137.387448251884,1137.3881714746822,1137.3881817377114,1138.376361935967,1138.3763750854705,1185.4618702830157,1185.4618702830157,1186.952291349422,1186.952291349422,1186.952291349422,1186.952291349422,1140.1680019294508,j,1,1.7561674201278947,None,1140.168522778149,1140.1685644717036,1140.1685734518542,1140.169035929579,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,-168,0,0,0,270,0,0,-168,f,present,resp,freq_bottom,,,,,0,286,286,682,,,,,,,,,,,0.8966812050325023,,,,,,,,,,,,,,,,,,,,,1140.169533365748,1140.424957376359,1140.4249711673037,1141.3232809106375,1141.3232947015822,1188.4094111330778,1188.4094111330778,,,,,1142.6404902777067,f,1,1.271944581556454,None,1142.64098194092,1142.6410207479967,1142.641029086706,1142.6415021481807,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,168,180,180,0,0,168,180,0,f,abs,resp,freq_bottom,,,,,0,287,287,777,,,,,,,,,,,1.0662833163710006,,,,,,,,,,,,,,,,,,,,,1142.6419604565526,1142.973179178367,1142.9732096467342,1144.0377419669348,1144.037755437159,1191.1237875193874,1191.1237875193874,,,,,1145.4710255459613,f,1,1.3903231641561433,None,1145.4715156055754,1145.4715560162513,1145.4715646756813,1145.4719149015327,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,180,180,0,270,0,-168,0,-168,f,present,resp,freq_bottom,,,,,0,288,288,596,,,,,,,,,,,0.8876015717630392,,,,,,,,,,,,,,,,,,,,,1145.4724075269041,1145.7038189370833,1145.7038330487485,1146.594421787384,1146.594436219766,1193.67995867848,1193.67995867848,,,,,1147.660637244273,f,1,1.0258114983007545,None,1147.6611446227507,1147.661184712706,1147.6611936928566,1147.6617661774217,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
-168,180,0,12,180,90,180,180,0,180,None,present,inhibit,freq_bottom,,,,,0,289,289,94,,,,,,,,,,,1.0469574077112653,,,,,,,,,,,,,,,,,,,,,1147.662245332569,1147.8688086676411,1147.8688224585858,1148.9173345118725,1148.9173479820965,1196.003058382521,1196.003058382521,1197.5017937849661,1197.5017937849661,1197.5017937849661,1197.5017937849661,1151.948485369412,None,1,,,1151.948851631245,1151.9488923626377,1151.9489016635089,1151.949374404263,1198.975552503729,1198.975552503729,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,0,180,0,180,180,90,0,12,180,j,present,resp,freq_bottom,,,,,0,290,290,515,,,,,,,,,,,0.9539165635329535,,,,,,,,,,,,,,,,,,,,,1151.9498692746747,1151.950610778491,1151.9506213622371,1152.9056266412845,1152.9056404322291,1199.9913835460575,1199.9913835460575,,,,,1154.2473312918446,j,1,1.3056797979879775,None,1154.247827445135,1154.2478662522117,1154.2478749116417,1154.2483620847815,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,168,0,168,0,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,291,291,912,,,,,,,,,,,0.880406328756142,,,,,,,,,,,,,,,,,,,,,1154.2488223174696,1154.4631695182907,1154.4631852335551,1155.3453448185173,1155.345358609462,1202.4310023002,1202.4310023002,,,,,1156.2285101802845,f,1,0.8346625907324778,None,1156.2290156344425,1156.229054441519,1156.2290631009491,1156.2295079390933,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,168,0,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,292,292,998,,,,,,,,,,,0.8799919703091222,,,,,,,,,,,,,,,,,,,,,1156.2299851699245,1156.4612602742527,1156.4612740651974,1157.3438108164628,1157.3438242866869,1204.4293281436621,1204.4293281436621,1205.9197694154063,1205.9197694154063,1205.9197694154063,1205.9197694154063,1158.9520315665104,f,1,1.571683066758851,None,1158.9525476044182,1158.9525867322118,1158.9525957123624,1160.3413637255835,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,12,0,-12,0,0,0,180,180,270,j,present,resp,freq_bottom,,,,,0,293,293,711,,,,,,,,,,,0.8326859233889549,,,,,,,,,,,,,,,,,,,,,1160.3418829706861,1160.4411030446572,1160.4411165148813,1161.2732364588956,1161.2732502498402,1208.359373416446,1208.359373416446,1209.8497896720583,1209.8497896720583,1209.8497896720583,1209.8497896720583,1162.9994833206547,j,1,1.6895715897408081,None,1163.000004810794,1163.0000449007493,1163.0000538809,1163.0005080199153,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,180,12,0,270,0,168,0,180,None,present,inhibit,freq_bottom,,,,,0,294,294,209,,,,,,,,,,,0.7434364944046248,,,,,,,,,,,,,,,,,,,,,1163.0010048146432,1163.2565616031898,1163.2565750734138,1164.0044900750108,1164.004503545235,1211.0904179233548,1211.0904179233548,1212.5808405933567,1212.5808405933567,1212.5808405933567,1212.5808405933567,1167.036164026289,None,1,,,1167.036544399787,1167.0365835275843,1167.0365921870143,1167.0371495977524,1214.0712558868108,1214.0712558868108,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
-168,180,180,0,180,180,-168,180,180,0,f,abs,resp,freq_bottom,,,,,0,295,295,851,,,,,,,,,,,0.8115561010489769,,,,,,,,,,,,,,,,,,,,,1167.0376290736203,1167.0383622387271,1167.0383721810358,1167.851709499846,1167.8517232907907,1214.945531862213,1214.945531862213,,,,,1168.9769354468335,f,1,1.0710339302022476,None,1168.9774482775429,1168.9774870846195,1168.9774957440495,1168.9777754115785,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,0,180,180,12,180,90,180,168,None,present,inhibit,freq_bottom,,,,,0,296,296,41,,,,,,,,,,,1.0713511436219219,,,,,,,,,,,,,,,,,,,,,1168.9782468694575,1169.1763088889384,1169.1763223591624,1170.2495683113593,1170.2495910824546,1217.3351924382005,1217.3351924382005,1218.825611580287,1218.825611580287,1218.825611580287,1218.825611580287,1173.2811989654874,None,1,,,1173.2815806218641,1173.2816207118194,1173.2816293712494,1173.2821931963808,1220.3160326466932,1220.3160326466932,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,180,0,0,0,-168,0,-168,180,f,abs,resp,freq_bottom,,,,,0,297,297,957,,,,,,,,,,,0.9424802128046914,,,,,,,,,,,,,,,,,,,,,1173.2826887082301,1173.5387259348026,1173.5387397257473,1174.4874730114425,1174.4874868023871,1221.5733251699494,1221.5733251699494,1223.0637369354845,1223.0637369354845,1223.0637369354845,1223.0637369354845,1176.3792766360857,f,1,1.8519548317563022,None,1176.3798035784603,1176.3798433476986,1176.3798523278492,1176.3803318037135,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,-12,0,0,0,270,0,12,0,j,present,resp,freq_bottom,,,,,0,298,298,693,,,,,,,,,,,0.9042497171765219,,,,,,,,,,,,,,,,,,,,,1176.3808083931035,1176.586074737941,1176.5860885288857,1177.493501899302,1177.4935156902466,1224.5791301954996,1224.5791301954996,1226.0695499790236,1226.0695499790236,1226.0695499790236,1226.0695499790236,1179.318183071904,j,1,1.7900116812379565,None,1179.318688526062,1179.3187417655245,1179.318751066392,1179.3192036018118,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,0,168,0,0,90,180,180,12,None,present,inhibit,freq_bottom,,,,,0,299,299,203,,,,,,,,,,,0.8637294587838312,,,,,,,,,,,,,,,,,,,,,1179.3196737768085,1179.734167995517,1179.7341821071786,1180.5987508611324,1180.598764652077,1227.6848740277383,1227.6848740277383,1229.1752893211924,1229.1752893211924,1229.1752893211924,1229.1752893211924,1182.1737386417153,j,0,1.5315453240873467,None,1182.1742306256492,1182.6799137777307,1182.6799253236386,1182.6809083293447,,,1229.2418999046822,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,180,168,0,168,0,180,0,0,180,f,abs,resp,freq_bottom,,,,,0,300,300,913,,,,,,,,,,,0.9480774712973836,,,,,,,,,,,,,,,,,,,,,1182.6814278951679,1182.8974431588576,1182.8974566290817,1183.8461825382255,1183.8461966498908,1230.9321546458814,1230.9321546458814,,,,,1184.6797572665455,j,0,0.7965280629578047,None,1184.680270738696,1185.1791382776319,1185.1791491821023,1185.1794660531086,,,1231.7398107369227,1232.2393880284326,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
12,180,180,0,12,180,270,0,180,180,j,present,resp,freq_bottom,,,,,0,301,301,575,,,,,,,,,,,1.0871210176960482,,,,,,,,,,,,,,,,,,,,,1185.1799878639686,1185.1807803622069,1185.180790625236,1186.2694516463816,1186.2694654373263,1233.3551254847662,1233.3551254847662,,,,,1187.2695356749282,j,1,0.9659581569758302,None,1187.2700398462075,1187.2707592203697,1187.270769483399,1187.2713333085303,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,168,0,0,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,302,302,980,,,,,,,,,,,0.823463884937597,,,,,,,,,,,,,,,,,,,,,1187.2718076528836,1187.4601541122029,1187.460168223868,1188.2842589516076,1188.2842727425523,1235.370102129964,1235.370102129964,1236.8605209513298,1236.8605209513298,1236.8605209513298,1236.8605209513298,1190.5249635341752,f,1,2.198714023903449,None,1190.5255158134023,1190.5255562240782,1190.5255652042288,1190.5260446800967,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
-168,0,0,0,0,12,0,90,0,0,None,present,inhibit,freq_bottom,,,,,0,303,303,274,,,,,,,,,,,1.0516315495631097,,,,,,,,,,,,,,,,,,,,,1190.5265305703542,1190.7239068912386,1190.7239203614627,1191.7814943482772,1191.7815081392218,1238.8671726767388,1238.8671726767388,1240.3575898945091,1240.3575898945091,1240.3575898945091,1240.3575898945091,1194.8129870929588,None,1,,,1194.8134572679555,1194.8134960750322,1194.8135047344622,1194.8139354609448,1241.8480099987573,1241.8480099987573,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
0,0,-12,0,0,180,180,180,0,168,None,abs,inhibit,freq_bottom,,,,,0,304,304,409,,,,,,,,,,,1.089637605745586,,,,,,,,,,,,,,,,,,,,,1194.8144158989708,1194.9874435052334,1194.98745633402,1196.0780387865525,1196.078052898214,1243.1719012388749,1243.1719012388749,1244.662341548461,1244.662341548461,1244.662341548461,1244.662341548461,1198.3516379793655,j,0,2.2207125049717433,None,1198.3521424713617,1198.8580677667778,1198.8580796334063,1198.859481178246,,,1245.420025670399,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
-168,180,180,0,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,305,305,109,,,,,,,,,,,0.703624616184771,,,,,,,,,,,,,,,,,,,,,1198.8600315331569,1198.8607104966395,1198.8607210803893,1199.566473636205,1199.5664874271497,1246.6523293226273,1246.6523293226273,1248.1427564827063,1248.1427564827063,1248.1427564827063,1248.1427564827063,1202.598020261783,None,1,,,1202.5983836371415,1202.5991296310312,1202.599140214781,1202.599845797995,1249.6331624752893,1249.6331624752893,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
180,180,-168,0,0,270,0,180,-168,180,f,present,resp,freq_bottom,,,,,0,306,306,680,,,,,,,,,,,0.7803905513241163,,,,,,,,,,,,,,,,,,,,,1202.6003422720023,1202.6010728713518,1202.6010828136605,1203.3885220212542,1203.3885361329158,1250.4740929086329,1250.4740929086329,,,,,1204.6635929965087,f,1,1.2376830641951528,None,1204.664101016424,1204.6641414270998,1204.6641504072504,1204.6646247516037,,,,,,,AK,001,2,24,m,2024-02-08_16h06.12.429,eye_track_exp,2023.1.3,120.12405418108136,
