ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,responses,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,intro_2.started,intro_2.stopped,key_resp.keys,key_resp.rt,key_resp.duration,start_et_record_2.started,start_et_record_2.stopped,fix_check_3.started,fix_check_3.stopped,fix_practice_2.started,fixdur,fix_practice_2.stopped,practice_search_2.started,int14_2.started,per15_2.started,practice_search_2.stopped,response_2.keys,response_2.corr,response_2.rt,response_2.duration,feedback_4.started,feedback_4.stopped,pause_pract_2.started,pause_pract_2.stopped,text_feedback.started,stop_et_record_2.started,stop_et_record_2.stopped,break_3.started,break_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,fix_check_2.started,fix_check_2.stopped,fixation_2.started,fixation_2.stopped,search_displays_2.started,int14.started,per15.started,search_displays_2.stopped,response.keys,response.corr,response.rt,response.duration,feedback_6.started,feedback_6.stopped,pause_4.started,pause_4.stopped,text_feedback_2.started,int14.stopped,int14_3.started,per15.stopped,per15_3.started,int14_3.stopped,per15_3.stopped,text_feedback_2.stopped,end_2.started,end_2.stopped,participant,session,group,age,gender,date,expName,psychopyVersion,frameRate,
168,0,180,0,180,0,180,-168,0,180,f,abs,resp,freq_bottom,,,,,0,396,396,868,,,,,,,,,,,0.8175135959774658,,,,,,,,,,,,,,,,,,,,,,1600.254049756466,1600.6846669384213,1600.6846813706252,1601.508618110107,1601.5086328630277,2024.714484832879,2024.714484832879,1602.3424951098896,f,1,0.776941146923491,None,1602.3430140277815,1602.343056041529,1602.3430653422838,1602.3436330089535,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,0,270,0,168,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,397,397,180,,,,,,,,,,,0.740756970599056,,,,,,,,,,,,,,,,,,,,,,1602.3441111959582,1602.549740589162,1602.5497543799356,1603.2904529049956,1603.2904673371995,2026.4963218727753,2026.4963218727753,1606.3298355017469,None,1,,,1606.330218756928,1606.3302588463812,1606.330267505702,1606.3310689740683,,2027.98671692067,2027.98671692067,2027.98671692067,2027.98671692067,2029.4604684308397,2029.4604684308397,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,180,180,0,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,398,398,110,,,,,,,,,,,0.9862233437532495,,,,,,,,,,,,,,,,,,,,,,1606.331557103258,1606.3322844863142,1606.3322944284955,1607.3198564348568,1607.319872470638,2030.517886791873,2030.517886791873,1610.3515431392989,None,1,,,1610.3519129244232,1610.3519533345934,1610.3519626353482,1610.3525193976857,,2032.008307817734,2032.008307817734,2032.008307817734,2032.008307817734,2033.4987006206175,2033.4987006206175,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,0,180,90,180,12,180,168,None,present,inhibit,freq_bottom,,,,,0,399,399,122,,,,,,,,,,,0.7839148516975709,,,,,,,,,,,,,,,,,,,,,,1610.3529921325244,1610.3537127805503,1610.3537227227353,1611.1418759362896,1611.1418906892104,2034.3480008351435,2034.3480008351435,1614.1814483966955,None,1,,,1614.1818204268275,1614.1818611577146,1614.1818701377524,1614.1826414588468,,2035.830053428017,2035.830053428017,2035.830053428017,2035.830053428017,2037.3121098694792,2037.3121098694792,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,12,180,180,270,180,12,180,180,j,present,resp,freq_bottom,,,,,0,400,400,451,,,,,,,,,,,1.0863092231859868,,,,,,,,,,,,,,,,,,,,,,1614.1831289466063,1614.1838851940665,1614.1838954569685,1615.271413300783,1615.271427732987,2038.4694911237166,2038.4694911237166,1616.4060128408128,j,1,1.085719101698487,None,1616.406525344395,1616.4065673581426,1616.4065769796107,1616.4071555506089,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,180,12,0,-168,0,90,0,None,present,inhibit,freq_bottom,,,,,0,401,401,147,,,,,,,,,,,1.0238308118386172,,,,,,,,,,,,,,,,,,,,,,1616.4076510562627,1616.6462173034452,1616.6462323770793,1617.6693623884603,1617.6693768206642,2040.8674402113902,2040.8674402113902,1620.7013354919654,None,1,,,1620.701758195166,1620.7017998882002,1620.701808868238,1620.7022270814232,,2042.3578468050473,2042.3578468050473,2042.3578468050473,2042.3578468050473,2043.84823768364,2043.84823768364,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,0,0,-168,0,0,0,0,270,f,present,resp,freq_bottom,,,,,0,402,402,725,,,,,,,,,,,0.8934742675524276,,,,,,,,,,,,,,,,,,,,,,1620.7027075134392,1620.7034361793558,1620.703446442254,1621.5996679951786,1621.5996817859523,2044.8057492767075,2044.8057492767075,1622.4008983886306,f,1,0.7486440859938739,None,1622.4013996671638,1622.4014400773303,1622.401449698802,1622.401992349649,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,168,180,168,0,0,0,0,f,abs,resp,freq_bottom,,,,,0,403,403,842,,,,,,,,,,,0.854780754793504,,,,,,,,,,,,,,,,,,,,,,1622.4024698952271,1622.6323623881399,1622.6323781032042,1623.4900692008123,1623.4900836330162,2046.687495008864,2046.687495008864,1624.223543926979,f,1,0.6914479808910983,None,1624.2240336597497,1624.224073428486,1624.2240824085238,1624.2245532190718,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,12,0,168,0,0,90,180,180,180,None,present,inhibit,freq_bottom,,,,,0,404,404,195,,,,,,,,,,,0.9015449605438776,,,,,,,,,,,,,,,,,,,,,,1624.2250288403557,1624.431215637327,1624.4312294280971,1625.3384483200462,1625.3384624315331,2048.5442550689913,2048.5442550689913,1628.3781843454235,None,1,,,1628.3785576584196,1628.378598389303,1628.378607369341,1628.379172149569,,2050.0346481925917,2050.0346481925917,2050.0346481925917,2050.0346481925917,2051.516728367009,2051.516728367009,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,12,0,-168,180,270,0,180,180,None,present,inhibit,freq_bottom,,,,,0,405,405,319,,,,,,,,,,,0.9320881336268573,,,,,,,,,,,,,,,,,,,,,,1628.3796638066342,1628.3803995282942,1628.3804097911925,1629.3101297711692,1629.3101442033694,2052.515862114087,2052.515862114087,1632.3495553438115,None,1,,,1632.3499341089737,1632.349975481291,1632.3499844613289,1632.3505627116137,,2054.0062738391935,2054.0062738391935,2054.0062738391935,2054.0062738391935,2055.4800221422083,2055.4800221422083,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,0,0,0,0,0,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,406,406,256,,,,,,,,,,,0.8971434496921876,,,,,,,,,,,,,,,,,,,,,,1632.3510566136865,1632.3518102954222,1632.3518205583205,1633.247836532526,1633.2478509647299,2056.445865285965,2056.445865285965,1636.2791245874396,None,1,,,1636.279508484051,1636.2795482527908,1636.2795569121117,1636.2800213083465,,2057.9362779732182,2057.9362779732182,2057.9362779732182,2057.9362779732182,2059.4266659653695,2059.4266659653695,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
270,180,0,180,180,0,-168,0,12,180,None,present,inhibit,freq_bottom,,,,,0,407,407,38,,,,,,,,,,,0.7080251992862404,,,,,,,,,,,,,,,,,,,,,,1636.2804985332077,1636.2813670311407,1636.2813769733257,1636.9869058221775,1636.9869202543814,2060.192685951726,2060.192685951726,1640.026078991621,None,1,,,1640.0264811690213,1640.0265228620556,1640.0265321628067,1640.0269824475545,,2061.67475971183,2061.67475971183,2061.67475971183,2061.67475971183,2063.165161494755,2063.165161494755,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,0,180,180,168,0,168,0,270,f,present,resp,freq_bottom,,,,,0,408,408,473,,,,,,,,,,,1.0862880793710505,,,,,,,,,,,,,,,,,,,,,,1640.0274680110233,1640.028187696902,1640.0281979598003,1641.1166025823404,1641.1166170145443,2064.31417816459,2064.31417816459,1642.6419431262148,f,1,1.4799430773091444,None,1642.6424707034312,1642.6425117550316,1642.6425207350694,1642.64300373281,,2065.8045918139906,2065.8045918139906,2065.8045918139906,2065.8045918139906,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,168,180,180,168,0,180,180,180,f,abs,resp,freq_bottom,,,,,0,409,409,781,,,,,,,,,,,0.906199209723475,,,,,,,,,,,,,,,,,,,,,,1642.6434793540939,1642.8820885771675,1642.8821023679411,1643.7893411442565,1643.7893555764604,2066.9869141607815,2066.9869141607815,1644.540109498732,f,1,0.7108884796434722,None,1644.5406117394123,1644.5406524702958,1644.5406614503336,1644.5411386751948,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,180,180,168,180,180,180,0,0,0,f,abs,resp,freq_bottom,,,,,0,410,410,829,,,,,,,,,,,0.7439332734845178,,,,,,,,,,,,,,,,,,,,,,1644.541620710792,1644.8971468175223,1644.8971622118734,1645.646550206271,1645.6465649591883,2068.8436334900252,2068.8436334900252,1646.2631272917133,f,1,0.5823206385066442,None,1646.2636891855036,1646.2637305578173,1646.263739858572,1646.2642311949203,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,12,180,180,180,270,180,168,None,present,inhibit,freq_bottom,,,,,0,411,411,86,,,,,,,,,,,1.0086807320047737,,,,,,,,,,,,,,,,,,,,,,1646.264710985506,1646.5202321852885,1646.5202479003565,1647.535873807381,1647.535888239585,2070.733747013739,2070.733747013739,1650.5677901442177,None,1,,,1650.5681679472327,1650.5682089988331,1650.568218299588,1650.5687016180418,,2072.224127308713,2072.224127308713,2072.224127308713,2072.224127308713,2073.714522677321,2073.714522677321,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,0,180,180,168,0,270,180,168,f,present,resp,freq_bottom,,,,,0,412,412,468,,,,,,,,,,,0.8870930506931859,,,,,,,,,,,,,,,,,,,,,,1650.5691884643747,1650.5699498432841,1650.5699604268993,1651.4576217588874,1651.4576445296989,2074.6553769418933,2074.6553769418933,1652.1672673135945,f,1,0.6741296574764419,None,1652.1677964943883,1652.1678375459887,1652.1678465260266,1652.1683269580426,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,12,0,0,0,180,0,12,0,90,j,present,resp,freq_bottom,,,,,0,413,413,661,,,,,,,,,,,1.0483308560385107,,,,,,,,,,,,,,,,,,,,,,1652.1688144458021,1652.40752501502,1652.4075384850767,1653.4559511511616,1653.4559652626485,2076.662029546249,2076.662029546249,1654.4979129430249,j,1,0.9867603691418481,None,1654.4984369923695,1654.4984790061171,1654.498487986155,1654.499061746421,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,0,-168,180,-168,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,414,414,888,,,,,,,,,,,0.8601156808211272,,,,,,,,,,,,,,,,,,,,,,1654.4995450648785,1654.7058168514923,1654.7058306422623,1655.5706579834005,1655.5706724156007,2078.7768912841384,2078.7768912841384,1656.2801483117364,f,1,0.6644844555630698,None,1656.280647665979,1656.2806883968624,1656.2806973769002,1656.2809847381068,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,0,0,12,0,270,0,0,0,None,present,inhibit,freq_bottom,,,,,0,415,415,172,,,,,,,,,,,0.951660163315818,,,,,,,,,,,,,,,,,,,,,,1656.281465811553,1656.48713529421,1656.4871494057006,1657.4446193057338,1657.444635341515,2080.6419764806415,2080.6419764806415,1660.4759028706321,None,1,,,1660.4763018408776,1660.4763448167723,1660.4763541175234,1660.4772174840073,,2082.132384357159,2082.132384357159,2082.132384357159,2082.132384357159,2083.6227723493103,2083.6227723493103,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-12,0,0,0,0,0,0,180,-168,0,None,abs,inhibit,freq_bottom,,,,,0,416,416,405,,,,,,,,,,,0.8467373068739555,,,,,,,,,,,,,,,,,,,,,,1660.4777319118803,1660.7090102170405,1660.7090246492407,1661.5572838208282,1661.5572976115982,2084.7634699763694,2084.7634699763694,1664.5970913657911,None,1,,,1664.5974765452665,1664.59751727615,1664.597525935471,1664.5980018774717,,2086.253874325015,2086.253874325015,2086.253874325015,2086.253874325015,2087.7276133272753,2087.7276133272753,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,270,0,180,180,180,12,180,0,-12,j,present,resp,freq_bottom,,,,,0,417,417,455,,,,,,,,,,,1.0199261283189558,,,,,,,,,,,,,,,,,,,,,,1664.5984839130651,1664.5995740254984,1664.5995852505475,1665.6205584493036,1665.6205738436547,2088.818359494642,2088.818359494642,1666.55487973645,j,1,0.8944619381145458,None,1666.5553848635718,1666.5554265566025,1666.5554358573572,1666.5561571468133,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,0,0,12,0,270,0,0,0,None,present,inhibit,freq_bottom,,,,,0,418,418,173,,,,,,,,,,,0.7679539769626545,,,,,,,,,,,,,,,,,,,,,,1666.5566481624446,1666.7783755560813,1666.7783896675683,1667.5525539066875,1667.552569301035,2090.7583741256894,2090.7583741256894,1670.591844137336,None,1,,,1670.5922536911967,1670.5922944220838,1670.5923034021216,1674.5217472459371,,2092.24877398432,2092.24877398432,2092.24877398432,2092.24877398432,2093.7225200423236,2093.7225200423236,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,168,180,180,180,270,180,180,180,12,None,present,inhibit,freq_bottom,,,,,0,419,419,14,,,,,,,,,,,0.7531284814856509,,,,,,,,,,,,,,,,,,,,,,1674.5223014425464,1674.5231227952827,1674.5231336996148,1675.2791348503415,1675.2791496032587,2098.476814665173,2098.476814665173,1678.3105604922603,None,1,,,1678.3109382952753,1678.3109793468757,1678.3109886476304,1678.311653491135,,2099.9672164480944,2099.9672164480944,2099.9672164480944,2099.9672164480944,2101.4576198345967,2101.4576198345967,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,0,0,0,0,0,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,420,420,257,,,,,,,,,,,0.9780892979574933,,,,,,,,,,,,,,,,,,,,,,1678.3121390546003,1678.5268722817345,1678.5268867139384,1679.5084032306331,1679.508417662837,2102.7065535352995,2102.7065535352995,1682.5403282267944,None,1,,,1682.5407454778324,1682.5407855672856,1682.5407945473235,1682.5413885126727,,2104.196950507485,2104.196950507485,2104.196950507485,2104.196950507485,2105.687353893987,2105.687353893987,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,168,0,0,0,168,0,180,0,f,abs,resp,freq_bottom,,,,,0,421,421,962,,,,,,,,,,,0.866778240965699,,,,,,,,,,,,,,,,,,,,,,1682.5418763211492,1682.5427101817913,1682.5427204446933,1683.4056751272547,1683.4056898801718,2106.611570714431,2106.611570714431,1684.2231494467524,f,1,0.7649021235301916,None,1684.2236625917612,1684.2237123026862,1684.223720962007,1684.2242190333818,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,90,0,180,180,180,12,180,168,None,present,inhibit,freq_bottom,,,,,0,422,422,101,,,,,,,,,,,0.9460953508268888,,,,,,,,,,,,,,,,,,,,,,1684.2247379512773,1684.4304696527652,1684.430483122822,1685.3791080064439,1685.379123080078,2108.584882042396,2108.584882042396,1688.418544162705,None,1,,,1688.4189684694866,1688.4190143318192,1688.419023632574,1688.4196192015042,,2110.0752870324723,2110.0752870324723,2110.0752870324723,2110.0752870324723,2111.5490362976343,2111.5490362976343,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,-168,0,0,-168,0,270,0,0,0,f,present,resp,freq_bottom,,,,,0,423,423,726,,,,,,,,,,,0.9477771067806036,,,,,,,,,,,,,,,,,,,,,,1688.420121762898,1688.4209848086648,1688.4209966751405,1689.3667675103534,1689.3667822632706,2112.564839239687,2112.564839239687,1690.1680270889265,f,1,0.7626324190023297,None,1690.1685197081388,1690.1685601183053,1690.1685690983431,1690.1691524800808,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,12,180,180,90,180,168,0,0,None,present,inhibit,freq_bottom,,,,,0,424,424,34,,,,,,,,,,,1.0073492569431897,,,,,,,,,,,,,,,,,,,,,,1690.169623932059,1690.3912961626083,1690.3913105948086,1691.3987989841007,1691.3988217549122,2114.6047779573455,2114.6047779573455,1694.4386405249243,None,1,,,1694.4390176865054,1694.4390603416869,1694.439069963155,1694.4395070985593,,2116.095176212395,2116.095176212395,2116.095176212395,2116.095176212395,2117.5688978960097,2117.5688978960097,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,180,180,0,0,12,0,0,168,None,abs,inhibit,freq_bottom,,,,,0,425,425,413,,,,,,,,,,,0.9311014601973803,,,,,,,,,,,,,,,,,,,,,,1694.439997152047,1694.4407399294505,1694.4407501923488,1695.370497112439,1695.37051250679,2118.576370890951,2118.576370890951,1698.4101564867779,None,1,,,1698.4105535327326,1698.4105961879104,1698.4106054886652,1698.4110294747297,,2120.058476401904,2120.058476401904,2120.058476401904,2120.058476401904,2121.5488711290855,2121.5488711290855,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
12,180,180,0,-168,180,180,0,180,180,None,abs,inhibit,freq_bottom,,,,,0,426,426,379,,,,,,,,,,,0.97901455810599,,,,,,,,,,,,,,,,,,,,,,1698.4115137553345,1698.4125435732276,1698.4125538361295,1699.3922272000855,1699.3922416322894,2122.5979810309545,2122.5979810309545,1702.4325453243364,None,1,,,1702.4329240894986,1702.4329654618123,1702.432974762567,1702.4333240218912,,2124.0883725509775,2124.0883725509775,2124.0883725509775,2124.0883725509775,2125.5621234197133,2125.5621234197133,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,12,0,0,0,-12,180,270,180,j,present,resp,freq_bottom,,,,,0,427,427,650,,,,,,,,,,,1.0382979197482924,,,,,,,,,,,,,,,,,,,,,,1702.4338095853564,1702.4345507591825,1702.4345610220844,1703.4720141935904,1703.472028305081,2126.677850769094,2126.677850769094,1704.2888339324854,j,1,0.7609114589176897,None,1704.2893329660074,1704.2893730554606,1704.2893820354984,1704.2898640710955,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,0,0,0,-168,0,0,270,0,f,present,resp,freq_bottom,,,,,0,428,428,672,,,,,,,,,,,1.0311163346121743,,,,,,,,,,,,,,,,,,,,,,1704.2903467481228,1704.5135167206718,1704.5135394914796,1705.5451944450797,1705.5452082358497,2128.751090352973,2128.751090352973,1706.3630013466864,f,1,0.767887023917865,None,1706.3635103223933,1706.3635526568578,1706.3635619576125,1706.364264004129,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
168,0,180,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,429,429,959,,,,,,,,,,,1.0786998159014693,,,,,,,,,,,,,,,,,,,,,,1706.3647482847337,1706.5865225028538,1706.5865369350577,1707.6678765129363,1707.6678906244233,2130.8659597880323,2130.8659597880323,1708.3690340077264,f,1,0.6531866059922322,None,1708.3695388141277,1708.369579224298,1708.3695882043357,1708.369948688709,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-12,180,180,-12,0,90,180,0,0,0,j,present,resp,freq_bottom,,,,,0,430,430,707,,,,,,,,,,,1.046503052669941,,,,,,,,,,,,,,,,,,,,,,1708.370447401514,1708.5933191085278,1708.593333861445,1709.6416952130312,1709.6417102866653,2132.8476071567056,2132.8476071567056,1710.6919686712172,j,1,1.0072666059422772,None,1710.6924661011617,1710.6925074734754,1710.6925167742302,1710.693188032048,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,0,180,-168,90,0,12,0,180,None,present,inhibit,freq_bottom,,,,,0,431,431,308,,,,,,,,,,,0.9290161508074086,,,,,,,,,,,,,,,,,,,,,,1710.6936771233886,1710.9491168614004,1710.9491312936043,1711.881081850799,1711.881096283003,2135.0790394053693,2135.0790394053693,1714.912430841683,None,1,,,1714.9127996646603,1714.9128400748305,1714.9128487341513,1714.9135074840597,,2136.569414568894,2136.569414568894,2136.569414568894,2136.569414568894,2138.0598375190493,2138.0598375190493,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,180,180,0,180,180,0,-168,180,-168,f,abs,resp,freq_bottom,,,,,0,432,432,846,,,,,,,,,,,0.7699842346156569,,,,,,,,,,,,,,,,,,,,,,1714.9140045932909,1714.9147364663622,1714.9147467292642,1715.6863635241134,1715.6863776356004,2138.884135705048,2138.884135705048,1716.4783524966297,f,1,0.7467650131038681,None,1716.4788528130157,1716.4788935438992,1716.478902844654,1716.4792979663107,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,168,0,0,0,180,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,433,433,999,,,,,,,,,,,0.8930174338327211,,,,,,,,,,,,,,,,,,,,,,1716.4797854540702,1716.7027815987494,1716.7027960309533,1717.6016647707038,1717.6016792029077,2140.799181982711,2140.799181982711,1718.293298614797,f,1,0.6549248847150011,None,1718.2937925168699,1718.293833568474,1718.293842869225,1718.294402518004,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,180,12,180,168,0,0,90,0,None,present,inhibit,freq_bottom,,,,,0,434,434,81,,,,,,,,,,,0.812836955011288,,,,,,,,,,,,,,,,,,,,,,1718.2948826293032,1718.4931702002577,1718.4931846324616,1719.3081772543992,1719.3081913658862,2142.506059761512,2142.506059761512,1722.3398267558296,None,1,,,1722.3401926923689,1722.3402327818221,1722.340241441143,1722.3407866577181,,2144.0047847565147,2144.0047847565147,2144.0047847565147,2144.0047847565147,2145.47853370096,2145.47853370096,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,0,180,-12,180,90,180,180,-168,0,None,present,inhibit,freq_bottom,,,,,0,435,435,142,,,,,,,,,,,1.0446891123606408,,,,,,,,,,,,,,,,,,,,,,1722.3412622789983,1722.3419248774953,1722.3419348196803,1723.3879629650437,1723.3879770765307,2146.585924368199,2146.585924368199,1726.4191990640247,None,1,,,1726.4195746220284,1726.4196156736325,1726.4196246536667,1726.420190716759,,2148.0763287168484,2148.0763287168484,2148.0763287168484,2148.0763287168484,2149.5667202368677,2149.5667202368677,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,168,0,0,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,436,436,984,,,,,,,,,,,0.8355385727310777,,,,,,,,,,,,,,,,,,,,,,1726.4206987303187,1726.421422264786,1726.4214325276844,1727.259787679839,1727.2598024327563,2150.457648699001,2150.457648699001,1728.0442019905531,f,1,0.7403195910483191,None,1728.044692685471,1728.044732133494,1728.044740792815,1728.0452276391443,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,12,180,0,180,180,270,180,12,180,j,present,resp,freq_bottom,,,,,0,437,437,510,,,,,,,,,,,1.0075219102622115,,,,,,,,,,,,,,,,,,,,,,1728.0456990911262,1728.2687449467267,1728.2687584167834,1729.2747981335633,1729.274812245054,2152.4809316917417,2152.4809316917417,1730.0004698484008,j,1,0.6692134075565264,None,1730.0009499597036,1730.0009916527342,1730.001000632772,1730.0015102499128,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
-168,0,180,180,180,90,180,180,12,180,None,present,inhibit,freq_bottom,,,,,0,438,438,24,,,,,,,,,,,0.7409580011291942,,,,,,,,,,,,,,,,,,,,,,1730.0019884369212,1730.2747352733022,1730.274748743359,1731.0152686298097,1731.0152824205834,2154.22111129891,2154.22111129891,1734.0547112003842,None,1,,,1734.0550768162066,1734.055118188524,1734.0551268478448,1734.055907148977,,2155.703194680482,2155.703194680482,2155.703194680482,2155.703194680482,2157.1935813897726,2157.1935813897726,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,180,12,180,90,180,0,12,180,j,present,resp,freq_bottom,,,,,0,439,439,499,,,,,,,,,,,0.7164047531451169,,,,,,,,,,,,,,,,,,,,,,1734.0564103518045,1734.057034464422,1734.057044727324,1734.7703544581236,1734.7703688903275,2157.9679194567616,2157.9679194567616,1735.537834662755,j,1,0.7182472998210869,None,1735.5383388277296,1735.5383821243377,1735.5383914250924,1735.538972882532,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
180,180,0,-168,0,-168,0,90,0,180,f,present,resp,freq_bottom,,,,,0,440,440,699,,,,,,,,,,,0.775795742642593,,,,,,,,,,,,,,,,,,,,,,1735.5394510695405,1735.7539286863139,1735.7539424770875,1736.5354049211273,1736.5354196740445,2159.741416286648,2159.741416286648,1737.6022911283326,f,1,1.0239399702149967,None,1737.602794651877,1737.6028363449077,1737.6028456456625,1737.603324474101,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
0,0,168,0,0,0,270,0,0,168,f,present,resp,freq_bottom,,,,,0,441,441,645,,,,,,,,,,,1.0658114114511092,,,,,,,,,,,,,,,,,,,,,,1737.6038000953813,1737.8435263710053,1737.8435404824922,1738.9086370964724,1738.9086531322537,2162.114382909451,2162.114382909451,1739.7171054003084,f,1,0.7632629459330929,None,1739.7176098859964,1739.7176685769555,1739.7176775569933,1739.7181291246052,,,,,,,,,,,NGS,001,2,24,f,2024-02-09_14h55.39.801,eye_track_exp,2023.1.3,120.11306247385781,
