ori16,ori17,ori18,ori19,ori20,ori10,ori11,ori12,ori13,ori14,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,fixdur,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
180,90,180,-168,180,-168,180,0,180,180,f,present,resp,freq_bottom,,,,,0,469,469,801,,,,,0.8865509065238935,1576.613492512195,None,1576.613492512195,None,f,1,0.8158881524504977,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,180,180,180,12,0,0,180,None,abs,inhibit,freq_bottom,,,,,0,470,470,479,,,,,0.8745428724207106,1578.3887390545933,None,1578.3887390545933,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,90,180,180,168,0,0,180,-12,180,None,present,inhibit,freq_bottom,,,,,0,471,471,1003,,,,,0.8369386786242798,1582.225956626171,None,1582.225956626171,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-12,0,90,0,0,-12,180,180,j,present,resp,freq_bottom,,,,,0,472,472,606,,,,,0.9779998778725509,1586.4741425914763,None,1586.4741425914763,None,j,1,2.874367095027992,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,90,0,-12,0,0,-12,180,180,180,j,present,resp,freq_bottom,,,,,0,473,473,598,,,,,0.9514024113015439,1591.0405340426369,None,1591.0405340426369,None,j,1,0.7399831876682583,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,12,180,90,180,180,0,180,180,j,present,resp,freq_bottom,,,,,0,474,474,707,,,,,1.0519354931965788,1593.2073923328644,None,1593.2073923328644,None,j,1,1.2140968016756233,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,-12,180,180,180,0,0,180,-12,j,abs,resp,freq_bottom,,,,,0,475,475,117,,,,,1.0242436828760937,1595.7244369693362,None,1595.7244369693362,None,j,1,0.6162168052178458,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-12,0,12,180,180,90,180,0,180,j,present,resp,freq_bottom,,,,,0,476,476,649,,,,,0.851424733395783,1597.5242708922306,None,1597.5242708922306,None,j,1,1.696476841752883,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,-168,180,0,0,180,0,0,f,abs,resp,freq_bottom,,,,,0,477,477,406,,,,,0.8385556448113691,1600.477835105543,None,1600.477835105543,None,f,1,0.9506158653748571,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,270,180,0,180,12,0,12,j,present,resp,freq_bottom,,,,,0,478,478,546,,,,,1.0503486405360154,1603.1031226540726,None,1603.1031226540726,None,f,0,0.7726794292611885,1603.9017054144715,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,-168,180,180,180,168,0,270,f,present,resp,freq_bottom,,,,,0,479,479,885,,,,,0.992126997900095,1605.431523680476,None,1605.431523680476,None,f,1,2.476327481024782,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,-168,0,0,0,-12,0,0,None,abs,inhibit,freq_bottom,,,,,0,480,480,492,,,,,0.7164939888499842,1609.0088423532288,None,1609.0088423532288,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,12,0,180,180,180,0,12,j,abs,resp,freq_bottom,,,,,0,481,481,4,,,,,1.0489030815248033,1613.3749059364272,None,1613.3749059364272,None,j,1,1.0770659838381107,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,0,180,180,180,-12,0,12,j,abs,resp,freq_bottom,,,,,0,482,482,182,,,,,0.982822708156549,1615.9161844886694,None,1615.9161844886694,None,j,1,1.0175722262138152,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,0,168,180,180,180,0,12,None,abs,inhibit,freq_bottom,,,,,0,483,483,500,,,,,0.8712588288029426,1618.281843896577,None,1618.281843896577,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,0,180,180,180,180,0,-168,180,f,abs,resp,freq_bottom,,,,,0,484,484,349,,,,,1.0196398952230235,1622.3080506948754,None,1622.3080506948754,None,f,1,1.9031012717532576,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,0,180,-168,180,180,0,180,0,f,abs,resp,freq_bottom,,,,,0,485,485,345,,,,,0.7888417919233398,1625.566229358461,None,1625.566229358461,None,f,1,0.8049437254885561,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,12,0,180,0,180,0,-168,None,abs,inhibit,freq_bottom,,,,,0,486,486,466,,,,,0.8751506467694994,1627.6492084472993,None,1627.6492084472993,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,12,180,168,180,0,180,0,180,None,present,inhibit,freq_bottom,,,,,0,487,487,1005,,,,,0.969359714942436,1631.6287352633735,None,1631.6287352633735,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,0,0,12,0,180,0,0,j,abs,resp,freq_bottom,,,,,0,488,488,58,,,,,0.7977016316367502,1635.5364957609927,None,1635.5364957609927,None,j,1,0.8978288820580929,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,180,168,0,0,270,-168,0,f,present,resp,freq_bottom,,,,,0,489,489,891,,,,,1.051084841714804,1637.8781077955719,None,1637.8781077955719,None,f,1,2.1723164261275087,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,-12,0,180,180,0,0,0,j,abs,resp,freq_bottom,,,,,0,490,490,196,,,,,0.9445948802572264,1641.3968500286355,None,1641.3968500286355,None,j,1,0.8135319221837563,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-168,0,0,90,0,168,180,180,f,present,resp,freq_bottom,,,,,0,491,491,886,,,,,1.0651629654548647,1643.6556031101281,None,1643.6556031101281,None,f,1,1.0518939225803479,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,-12,0,0,0,-12,0,0,0,j,present,resp,freq_bottom,,,,,0,492,492,625,,,,,0.9960607504637444,1645.8560662062664,None,1645.8560662062664,None,f,0,1.1224745797007927,1646.9991463721308,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,270,180,0,180,168,180,0,0,None,present,inhibit,freq_bottom,,,,,0,493,493,951,,,,,0.7317944534387439,1648.2705420808707,None,1648.2705420808707,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,168,180,180,180,0,0,168,f,abs,resp,freq_bottom,,,,,0,494,494,256,,,,,0.7215949076622784,1652.552042473726,None,1652.552042473726,None,f,1,1.2416121136993752,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,0,-12,0,0,-12,0,0,j,abs,resp,freq_bottom,,,,,0,495,495,78,,,,,1.0322469783453236,1655.082088635434,None,1655.082088635434,None,j,1,0.7436527612371719,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,12,180,168,180,0,180,0,180,None,abs,inhibit,freq_bottom,,,,,0,496,496,431,,,,,0.7587419210063009,1656.964705747414,None,1656.964705747414,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,270,0,180,0,180,-168,180,168,180,f,present,resp,freq_bottom,,,,,0,497,497,875,,,,,0.9587494304839768,1660.9208374850132,None,1660.9208374850132,None,f,1,1.4329823222651612,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,180,90,0,0,0,0,-12,0,j,present,resp,freq_bottom,,,,,0,498,498,615,,,,,0.9347584525069597,1663.707906833828,None,1663.707906833828,None,j,1,1.3809834656785824,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-12,0,270,0,-12,180,180,0,0,j,present,resp,freq_bottom,,,,,0,499,499,632,,,,,0.7224573107008129,1666.0620673188823,None,1666.0620673188823,None,j,1,0.7388349555549212,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,180,0,180,168,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,500,500,223,,,,,0.7390156119871747,1667.8734949450954,None,1667.8734949450954,None,f,1,0.9114132769682328,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,0,12,0,0,90,0,0,j,present,resp,freq_bottom,,,,,0,501,501,516,,,,,0.7128840095574591,1669.83881948216,None,1669.83881948216,None,j,1,0.6583117070258595,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,-168,0,180,0,180,0,-168,f,abs,resp,freq_bottom,,,,,0,502,502,326,,,,,0.8429907845113991,1671.6272423201444,None,1671.6272423201444,None,f,1,0.7911797306587687,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,90,0,0,-12,0,0,-12,180,180,j,present,resp,freq_bottom,,,,,0,503,503,604,,,,,1.0438350033530779,1682.1472091530159,None,1682.1472091530159,None,f,0,1.7729667891399004,1683.9464608099443,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,0,-12,0,0,12,0,0,j,abs,resp,freq_bottom,,,,,0,504,504,148,,,,,0.8486455704634339,1685.336154913537,None,1685.336154913537,None,j,1,1.0000598753249506,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,-168,180,0,180,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,505,505,404,,,,,1.093669857501657,1687.8524168565564,None,1687.8524168565564,None,f,1,1.187834463235049,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,180,180,168,180,180,180,168,180,f,abs,resp,freq_bottom,,,,,0,506,506,219,,,,,0.8531970243666571,1690.1705076399448,None,1690.1705076399448,None,f,1,0.6934396410288173,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,-12,180,180,-12,180,180,180,j,abs,resp,freq_bottom,,,,,0,507,507,71,,,,,0.9162192280998068,1692.0413915945464,None,1692.0413915945464,None,j,1,0.7589247917348985,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,0,180,-12,180,180,0,-12,j,abs,resp,freq_bottom,,,,,0,508,508,114,,,,,1.0211236092919211,1694.1952106284516,None,1694.1952106284516,None,j,1,0.796360660220671,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,12,0,0,12,0,180,0,j,abs,resp,freq_bottom,,,,,0,509,509,24,,,,,0.8896162485948447,1696.2770251853435,None,1696.2770251853435,None,j,1,0.9386101387062808,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,180,12,0,12,180,0,180,j,abs,resp,freq_bottom,,,,,0,510,510,23,,,,,0.8024987694676916,1698.5247782997467,None,1698.5247782997467,None,j,1,0.6906599171634298,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,12,0,12,180,90,180,180,0,0,j,present,resp,freq_bottom,,,,,0,511,511,560,,,,,0.9048134676837506,1700.4663914209814,None,1700.4663914209814,None,j,1,1.6291241536891903,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,0,-168,0,0,180,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,512,512,426,,,,,1.0360838100603416,1703.4440171945098,None,1703.4440171945098,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-168,180,180,180,180,180,168,0,270,f,present,resp,freq_bottom,,,,,0,513,513,887,,,,,0.7693009951699555,1707.575771698619,None,1707.575771698619,None,f,1,1.6239006634641555,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,0,180,0,-12,0,180,0,180,180,j,abs,resp,freq_bottom,,,,,0,514,514,83,,,,,1.028121519354957,1710.5645873020185,None,1710.5645873020185,None,j,1,0.6350660436073667,1711.2253034257737,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,90,180,180,180,180,-168,180,f,present,resp,freq_bottom,,,,,0,515,515,845,,,,,0.8305530716660424,1712.6117251885735,None,1712.6117251885735,None,f,1,0.7469546831998741,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,180,270,0,0,-12,180,180,180,0,j,present,resp,freq_bottom,,,,,0,516,516,640,,,,,0.8350311427648871,1714.471204397094,None,1714.471204397094,None,j,1,0.6154932740973891,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,180,180,12,0,0,0,180,180,j,abs,resp,freq_bottom,,,,,0,517,517,57,,,,,0.9284325792968104,1716.5189203237387,None,1716.5189203237387,None,j,1,0.8892307243586401,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,180,180,12,0,0,180,180,180,180,j,abs,resp,freq_bottom,,,,,0,518,518,204,,,,,0.7209581479798983,1718.6486141073838,None,1718.6486141073838,None,j,1,1.4952298447678913,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,168,180,0,90,180,0,180,0,168,f,present,resp,freq_bottom,,,,,0,519,519,762,,,,,0.8035331018576654,1721.272443425274,None,1721.272443425274,None,f,1,0.8063919951309799,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,270,0,168,180,180,0,0,f,present,resp,freq_bottom,,,,,0,520,520,772,,,,,0.7588978553710495,1723.1434037475774,None,1723.1434037475774,None,f,1,0.7915114622810506,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,0,0,180,90,180,-168,180,180,180,f,present,resp,freq_bottom,,,,,0,521,521,851,,,,,1.0275714210969145,1725.3907424238278,None,1725.3907424238278,None,f,1,0.560154160761158,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,0,180,0,0,0,0,0,-12,0,j,abs,resp,freq_bottom,,,,,0,522,522,181,,,,,1.0796603943474148,1727.1909941052,None,1727.1909941052,None,j,1,1.7190158775702002,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,0,180,180,180,12,0,12,j,abs,resp,freq_bottom,,,,,0,523,523,42,,,,,0.7252034010804913,1730.0977920075966,None,1730.0977920075966,None,j,1,0.7962024915541406,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,-12,180,180,12,180,0,180,0,j,abs,resp,freq_bottom,,,,,0,524,524,190,,,,,0.7899369776813636,1732.3804092403152,None,1732.3804092403152,None,j,1,0.8656032224462251,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,90,180,180,12,180,180,12,180,j,present,resp,freq_bottom,,,,,0,525,525,519,,,,,0.763991819383047,1734.4394472065323,None,1734.4394472065323,None,j,1,0.7746000919796643,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,-168,0,180,168,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,526,526,400,,,,,0.8455013334700311,1736.498600478917,None,1736.498600478917,None,f,1,1.2115211274722242,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,180,0,180,12,0,180,0,180,j,abs,resp,freq_bottom,,,,,0,527,527,19,,,,,0.8579539987684884,1738.9464774116132,None,1738.9464774116132,None,j,1,0.971651393258071,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,180,0,168,0,-12,180,180,180,None,present,inhibit,freq_bottom,,,,,0,528,528,1001,,,,,0.9649167339548246,1741.2419712042465,None,1741.2419712042465,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,180,-12,0,180,0,-12,0,0,j,present,resp,freq_bottom,,,,,0,529,529,605,,,,,0.8136390073870925,1745.466190993502,None,1745.466190993502,None,j,1,0.8990492559896666,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,180,180,12,0,270,0,180,180,180,j,present,resp,freq_bottom,,,,,0,530,530,708,,,,,1.04505130541893,1748.1728427408016,None,1748.1728427408016,None,j,1,1.9044490258020232,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,12,0,0,-168,0,0,0,0,None,abs,inhibit,freq_bottom,,,,,0,531,531,438,,,,,1.0593246110392702,1751.4200147966185,None,1751.4200147966185,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,180,0,12,180,0,-12,0,180,0,j,present,resp,freq_bottom,,,,,0,532,532,645,,,,,0.8702048664047284,1755.785873122768,None,1755.785873122768,None,j,1,1.043626892809698,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,12,180,180,0,180,180,0,12,180,j,abs,resp,freq_bottom,,,,,0,533,533,61,,,,,0.8521245860961308,1758.082321964408,None,1758.082321964408,None,j,1,1.0021939450089121,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-12,0,0,0,0,-12,0,0,0,j,abs,resp,freq_bottom,,,,,0,534,534,96,,,,,0.8749910309797315,1760.1166231350653,None,1760.1166231350653,None,j,1,0.9358615052478854,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,180,180,0,168,0,180,0,180,180,None,abs,inhibit,freq_bottom,,,,,0,535,535,433,,,,,0.8528904729688668,1762.0811803729594,None,1762.0811803729594,None,f,0,1.068433717249718,1763.1646016700106,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,168,180,90,168,180,180,180,180,f,present,resp,freq_bottom,,,,,0,536,536,764,,,,,0.8230448206339417,1764.5171131561074,None,1764.5171131561074,None,f,1,1.353085711460153,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,180,-12,180,12,180,180,180,j,abs,resp,freq_bottom,,,,,0,537,537,147,,,,,0.853654234774047,1767.1403922039754,None,1767.1403922039754,None,j,1,1.1763910805311752,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,180,180,0,180,0,180,0,168,f,abs,resp,freq_bottom,,,,,0,538,538,398,,,,,0.749119306749039,1769.4825249274145,None,1769.4825249274145,None,j,0,2.082139455298602,1771.57965920688,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,0,0,168,180,180,180,180,12,None,present,inhibit,freq_bottom,,,,,0,539,539,1004,,,,,1.0439545542899975,1773.859980277215,None,1773.859980277215,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,0,0,180,180,0,-168,0,-168,f,abs,resp,freq_bottom,,,,,0,540,540,322,,,,,0.9857159601815625,1777.9087125281367,None,1777.9087125281367,None,f,1,1.0311113438365282,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,180,12,180,-12,0,180,0,180,180,j,abs,resp,freq_bottom,,,,,0,541,541,151,,,,,0.80603638054345,1780.191473138948,None,1780.191473138948,None,j,1,1.0204047735896893,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,270,0,12,180,0,180,180,0,12,j,present,resp,freq_bottom,,,,,0,542,542,550,,,,,0.9650731690900956,1782.5927289499086,None,1782.5927289499086,None,j,1,0.7152533346306882,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-168,0,180,0,180,0,180,-168,180,f,abs,resp,freq_bottom,,,,,0,543,543,341,,,,,0.7456057063471118,1784.0981415482893,None,1784.0981415482893,None,f,1,1.1137940173357492,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,168,0,12,0,0,0,0,0,None,abs,inhibit,freq_bottom,,,,,0,544,544,469,,,,,0.7901401127718558,1786.4515057567114,None,1786.4515057567114,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,168,0,0,0,0,0,0,0,168,f,abs,resp,freq_bottom,,,,,0,545,545,272,,,,,0.9572465867488825,1796.737996612661,None,1796.737996612661,None,f,1,1.353804714846774,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,270,0,168,0,168,0,0,f,present,resp,freq_bottom,,,,,0,546,546,728,,,,,0.9471864707422347,1799.3504402009276,None,1799.3504402009276,None,f,1,1.220853682840243,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-168,0,0,-168,0,0,270,0,0,f,present,resp,freq_bottom,,,,,0,547,547,796,,,,,1.0780549283674667,1803.4666597643954,None,1803.4666597643954,None,f,1,1.2166863609090797,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
270,0,-168,0,0,-168,180,180,180,180,f,present,resp,freq_bottom,,,,,0,548,548,802,,,,,1.0627654417679508,1806.055403105238,None,1806.055403105238,None,f,1,0.8519442709366558,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,0,180,0,180,180,-168,180,168,180,f,abs,resp,freq_bottom,,,,,0,549,549,371,,,,,0.9620299085401709,1808.3264106366623,None,1808.3264106366623,None,f,1,0.8519964907391113,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,180,180,12,0,0,0,-12,j,abs,resp,freq_bottom,,,,,0,550,550,156,,,,,0.9512468060988912,1810.608872115503,None,1810.608872115503,None,j,1,1.4655819723047898,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,180,0,180,0,180,-168,180,-168,180,f,abs,resp,freq_bottom,,,,,0,551,551,301,,,,,0.7564647550105358,1813.2335218579174,None,1813.2335218579174,None,f,1,0.8730006263722316,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,180,0,180,168,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,552,552,239,,,,,1.0975399629574558,1815.5281979426654,None,1815.5281979426654,None,f,1,1.250650064823276,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,-12,0,180,0,180,180,12,0,0,j,abs,resp,freq_bottom,,,,,0,553,553,173,,,,,0.8290855647172078,1818.1055244634772,None,1818.1055244634772,None,j,1,2.0330480045304284,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
90,0,-12,0,-12,0,0,0,0,0,j,present,resp,freq_bottom,,,,,0,554,554,623,,,,,0.9478547738816488,1821.6828138569035,None,1821.6828138569035,None,j,1,1.4148279393848497,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,90,180,180,0,-168,180,180,180,f,present,resp,freq_bottom,,,,,0,555,555,881,,,,,0.9013560941115981,1824.5899456038678,None,1824.5899456038678,None,f,1,0.9568303245905554,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-168,180,0,180,-168,180,180,180,180,180,f,abs,resp,freq_bottom,,,,,0,556,556,293,,,,,1.034154820654189,1827.1899083557437,None,1827.1899083557437,None,f,1,0.7875750545354094,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
12,180,180,180,168,180,0,180,0,0,None,abs,inhibit,freq_bottom,,,,,0,557,557,503,,,,,0.8145544591198758,1828.9315030038488,None,1828.9315030038488,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
168,0,270,180,180,180,0,0,168,180,f,present,resp,freq_bottom,,,,,0,558,558,783,,,,,1.0318140449186317,1832.980243404687,None,1832.980243404687,None,f,1,0.7095752604000154,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
-12,180,180,0,180,0,180,12,0,0,j,abs,resp,freq_bottom,,,,,0,559,559,208,,,,,0.9804003802741663,1835.3328306547846,None,1835.3328306547846,None,j,1,1.3799967225641012,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
180,-12,180,0,180,0,180,180,-12,180,j,abs,resp,freq_bottom,,,,,0,560,560,131,,,,,0.7341362235597869,1837.770357802292,None,1837.770357802292,None,j,1,0.6705368776383693,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
0,0,0,-168,0,0,0,0,0,-12,None,abs,inhibit,freq_bottom,,,,,0,561,561,494,,,,,0.9413264379086894,1839.91054746585,None,1839.91054746585,None,None,1,,None,None,002,001,2,28,f,2021_Nov_06_1955,eye_tracking_exp,2021.2.3,85.06988329469462,
