ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,text_7.started,text_7.stopped,response.rt,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
0,-168,180,180,180,180,180,180,168,0,f,abs,resp,freq_bottom,,,,,0,212,212,351,,,0.8971308829930463,,,,,,,,,,1613.4802376600055,None,1613.4802376600055,None,f,1,None,None,1.1055528171928017,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,-168,180,180,180,270,180,180,-168,180,f,present,resp,freq_bottom,,,,,0,213,213,785,,,1.073897236972698,,,,,,,,,,1615.9291239758422,None,1615.9291239758422,None,f,1,None,None,1.3119674278968887,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,-168,0,0,-168,0,180,180,0,0,f,abs,resp,freq_bottom,,,,,0,214,214,302,,,0.9415730466877578,,,,,,,,,,1618.6246906097476,None,1618.6246906097476,None,f,1,None,None,0.9525003277012729,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,0,180,180,168,0,168,0,270,f,present,resp,freq_bottom,,,,,0,215,215,769,,,0.8347538084061664,,,,,,,,,,1620.8703848029909,None,1620.8703848029909,None,f,1,None,None,2.22676618236801,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,0,0,0,0,0,0,0,-168,0,f,abs,resp,freq_bottom,,,,,0,216,216,280,,,1.0523173519760025,,,,,,,,,,1624.4137368667616,None,1624.4137368667616,None,f,1,None,None,0.8753731112628884,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,-12,180,0,0,90,180,180,-12,180,j,present,resp,freq_bottom,,,,,0,217,217,575,,,0.7229117448078672,,,,,,,,,,1626.836587012007,None,1626.836587012007,None,j,1,None,None,1.3005601338954875,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,0,180,168,180,270,180,0,12,0,None,present,inhibit,freq_bottom,,,,,0,218,218,962,,,0.8580555027399466,,,,,,,,,,1630.966121918471,None,1630.966121918471,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
90,180,180,180,0,-168,0,0,168,0,f,present,resp,freq_bottom,,,,,0,219,219,860,,,0.8881674803427162,,,,,,,,,,1635.6379213442451,None,1635.6379213442451,None,f,1,None,None,1.2821729958377546,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,168,180,180,270,180,-168,0,180,f,present,resp,freq_bottom,,,,,0,220,220,906,,,0.7079652983836919,,,,,,,,,,1638.3686428604196,None,1638.3686428604196,None,f,1,None,None,0.9196584771343623,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,180,180,180,-168,0,270,0,0,0,f,present,resp,freq_bottom,,,,,0,221,221,870,,,0.8142719137901187,,,,,,,,,,1640.638726664427,None,1640.638726664427,None,f,1,None,None,2.569150714909483,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,180,0,12,180,180,-12,180,180,j,abs,resp,freq_bottom,,,,,0,222,222,194,,,1.095374741328224,,,,,,,,,,1644.6745745808585,None,1644.6745745808585,None,None,0,1647.6519625302753,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,0,-12,0,0,0,180,180,12,j,abs,resp,freq_bottom,,,,,0,223,223,177,,,0.7257329928446913,,,,,,,,,,1649.4995348581688,None,1649.4995348581688,None,f,0,1651.0302227489046,None,1.51563284211079,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,-12,0,0,0,0,-12,0,90,0,j,present,resp,freq_bottom,,,,,0,224,224,600,,,0.726054992366814,,,,,,,,,,1653.6997604564858,None,1653.6997604564858,None,j,1,None,None,1.6194062561626197,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,180,0,168,0,0,0,168,0,f,abs,resp,freq_bottom,,,,,0,225,225,214,,,1.0123225809525866,,,,,,,,,,1656.9137960282133,None,1656.9137960282133,None,f,1,None,None,2.8853855834604474,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,12,0,0,168,180,270,180,180,None,present,inhibit,freq_bottom,,,,,0,226,226,992,,,0.965100168112019,,,,,,,,,,1661.6311367933522,None,1661.6311367933522,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
12,180,0,180,180,180,0,180,12,0,j,abs,resp,freq_bottom,,,,,0,227,227,17,,,0.7222142684288555,,,,,,,,,,1665.8206674498506,None,1665.8206674498506,None,j,1,None,None,1.22658115190643,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,180,180,0,0,0,168,0,270,0,f,present,resp,freq_bottom,,,,,0,228,228,772,,,1.0010640395783597,,,,,,,,,,1668.3619950449247,None,1668.3619950449247,None,f,1,None,None,1.3402680332765158,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,180,12,180,180,-168,180,0,180,None,abs,inhibit,freq_bottom,,,,,0,229,229,481,,,1.0835942735838289,,,,,,,,,,1673.597996720764,None,1673.597996720764,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,168,180,180,180,168,0,0,180,270,f,present,resp,freq_bottom,,,,,0,230,230,781,,,0.7668770591996351,,,,,,,,,,1677.705037597705,None,1677.705037597705,None,f,1,None,None,1.596284390812798,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,-12,0,0,-12,90,0,180,180,180,j,present,resp,freq_bottom,,,,,0,231,231,596,,,0.7226097589286335,,,,,,,,,,1680.341586456616,None,1680.341586456616,None,j,1,None,None,2.7197126883402234,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,-12,0,-12,180,0,0,0,0,j,abs,resp,freq_bottom,,,,,0,232,232,98,,,1.0190067590516116,,,,,,,,,,1684.8608564888018,None,1684.8608564888018,None,j,1,None,None,1.208435187319992,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
12,0,0,0,0,12,0,0,180,0,j,abs,resp,freq_bottom,,,,,0,233,233,20,,,0.8683646244388246,,,,,,,,,,1687.8361728818381,None,1687.8361728818381,None,j,1,None,None,0.9059647137146385,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,0,0,0,0,90,0,12,180,180,None,present,inhibit,freq_bottom,,,,,0,234,234,942,,,0.8955769277478256,,,,,,,,,,1693.3196263893878,None,1693.3196263893878,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,12,0,0,0,180,180,180,12,j,abs,resp,freq_bottom,,,,,0,235,235,8,,,0.7470675851634875,,,,,,,,,,1699.4842057031638,None,1699.4842057031638,None,j,1,None,None,1.5920757778731058,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,0,0,0,12,0,270,0,0,0,None,present,inhibit,freq_bottom,,,,,0,236,236,940,,,0.8167024102970337,,,,,,,,,,1702.2851630320583,None,1702.2851630320583,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,0,180,180,180,0,0,168,0,0,f,abs,resp,freq_bottom,,,,,0,237,237,228,,,1.0909604982562515,,,,,,,,,,1706.910190198032,None,1706.910190198032,None,j,0,1708.6982784017237,None,1.7661662007194536,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
12,180,180,-12,180,180,180,0,0,0,j,abs,resp,freq_bottom,,,,,0,238,238,176,,,0.8176882527772409,,,,,,,,,,1710.4983142004385,None,1710.4983142004385,None,f,0,1711.839977929154,None,1.3130341451142158,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,180,0,-168,180,90,180,0,180,180,f,present,resp,freq_bottom,,,,,0,239,239,890,,,0.7012729405066827,,,,,,,,,,1713.4163936989426,None,1713.4163936989426,None,j,0,1715.2171327945216,None,1.7869668845814886,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,0,180,180,12,0,270,180,12,j,present,resp,freq_bottom,,,,,0,240,240,569,,,0.8603440517587968,,,,,,,,,,1717.0172005887143,None,1717.0172005887143,None,j,1,None,None,2.522160221793456,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,0,0,-12,180,180,-12,0,j,abs,resp,freq_bottom,,,,,0,241,241,134,,,1.0772390976102273,,,,,,,,,,1720.9248109248256,None,1720.9248109248256,None,j,1,None,None,2.0226178175180394,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,-12,0,0,0,0,-12,0,0,0,j,abs,resp,freq_bottom,,,,,0,242,242,96,,,0.9827977974971345,,,,,,,,,,1724.1967024734295,None,1724.1967024734295,None,j,1,None,None,1.4056492865820474,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,0,0,0,0,0,90,0,-168,0,f,present,resp,freq_bottom,,,,,0,243,243,784,,,0.7126299068153273,,,,,,,,,,1726.868478053515,None,1726.868478053515,None,f,1,None,None,2.157900138387049,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,0,0,12,180,180,0,12,180,j,abs,resp,freq_bottom,,,,,0,244,244,46,,,1.0925245125523082,,,,,,,,,,1730.5753529765461,None,1730.5753529765461,None,j,1,None,None,1.8270016811693495,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
12,0,180,0,180,180,-12,180,90,180,j,present,resp,freq_bottom,,,,,0,245,245,663,,,0.7604145212087621,,,,,,,,,,1733.6354779158755,None,1733.6354779158755,None,j,1,None,None,2.2708912689995486,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,0,168,0,0,0,0,0,270,0,f,present,resp,freq_bottom,,,,,0,246,246,728,,,1.0467502550643064,,,,,,,,,,1737.0600926420047,None,1737.0600926420047,None,f,1,None,None,1.0063505309044558,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,0,-12,0,270,0,0,-12,j,present,resp,freq_bottom,,,,,0,247,247,584,,,0.820237093648496,,,,,,,,,,1739.1788547308643,None,1739.1788547308643,None,j,1,None,None,2.086569235099887,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,12,180,12,180,180,180,0,180,0,j,abs,resp,freq_bottom,,,,,0,248,248,21,,,0.8035593699787491,,,,,,,,,,1742.5204762014,None,1742.5204762014,None,j,1,None,None,0.7289279901488044,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,180,180,180,-168,180,90,0,168,f,present,resp,freq_bottom,,,,,0,249,249,918,,,1.091058513178615,,,,,,,,,,1744.662065857563,None,1744.662065857563,None,f,1,None,None,2.587343465336744,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,0,180,-168,0,0,270,0,-168,f,present,resp,freq_bottom,,,,,0,250,250,829,,,0.7094131102820771,,,,,,,,,,1748.3568911622424,None,1748.3568911622424,None,f,1,None,None,1.9004937885511026,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,0,168,0,180,180,0,12,180,None,abs,inhibit,freq_bottom,,,,,0,251,251,458,,,0.8876317877269793,,,,,,,,,,2075.833200320678,None,2075.833200320678,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,12,0,270,0,168,0,180,None,present,inhibit,freq_bottom,,,,,0,252,252,977,,,0.7264794146707051,,,,,,,,,,2081.11771408598,None,2081.11771408598,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,168,180,180,0,0,90,0,12,0,None,present,inhibit,freq_bottom,,,,,0,253,253,948,,,0.8301003261102186,,,,,,,,,,2085.250380323625,None,2085.250380323625,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,-168,180,180,12,180,180,180,180,None,abs,inhibit,freq_bottom,,,,,0,254,254,454,,,0.8608479108108983,,,,,,,,,,2089.308567121687,None,2089.308567121687,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,0,0,12,180,-12,180,180,180,180,j,abs,resp,freq_bottom,,,,,0,255,255,209,,,0.9507873078998592,,,,,,,,,,2094.11114656103,None,2094.11114656103,None,j,1,None,None,1.325292337769497,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,0,0,0,0,0,0,12,0,0,None,abs,inhibit,freq_bottom,,,,,0,256,256,438,,,0.8711596471014795,,,,,,,,,,2097.7940801118493,None,2097.7940801118493,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,0,168,180,180,12,0,270,180,None,present,inhibit,freq_bottom,,,,,0,257,257,964,,,0.8481721996158975,,,,,,,,,,2102.0305200653893,None,2102.0305200653893,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,0,0,0,0,0,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,258,258,298,,,1.0797440261032023,,,,,,,,,,2107.951896003826,None,2107.951896003826,None,f,1,None,None,1.4692058920190902,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-12,180,0,180,180,270,180,180,-12,180,j,present,resp,freq_bottom,,,,,0,259,259,591,,,1.091625049632526,,,,,,,,,,2110.798136897185,None,2110.798136897185,None,j,1,None,None,1.0212106201033748,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,0,-12,0,-12,0,180,0,0,j,abs,resp,freq_bottom,,,,,0,260,260,111,,,0.7837678958101488,,,,,,,,,,2112.892478889018,None,2112.892478889018,None,j,1,None,None,0.8309123739381903,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,0,0,0,168,0,270,180,180,180,f,present,resp,freq_bottom,,,,,0,261,261,730,,,0.8914599643082537,,,,,,,,,,2115.5635252136453,None,2115.5635252136453,None,f,1,None,None,1.7438415057622478,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,-12,180,180,180,0,90,0,-12,0,j,present,resp,freq_bottom,,,,,0,262,262,598,,,0.948165065355294,,,,,,,,,,2119.1764719731655,None,2119.1764719731655,None,j,1,None,None,1.2180045523127774,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,0,0,0,0,-168,0,0,180,180,f,abs,resp,freq_bottom,,,,,0,263,263,370,,,1.0816480453196546,,,,,,,,,,2123.355023048818,None,2123.355023048818,None,f,1,None,None,2.3033675863080134,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,0,180,0,180,-12,0,-12,180,0,j,abs,resp,freq_bottom,,,,,0,264,264,133,,,1.0429279794713044,,,,,,,,,,2126.955009526202,None,2126.955009526202,None,j,1,None,None,1.9505428684096842,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,168,180,180,0,0,168,180,0,f,abs,resp,freq_bottom,,,,,0,265,265,262,,,0.9276397568587716,,,,,,,,,,2133.873228174856,None,2133.873228174856,None,f,1,None,None,1.1922472857186222,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,180,0,0,168,180,180,90,0,180,f,present,resp,freq_bottom,,,,,0,266,266,898,,,0.9407390959880612,,,,,,,,,,2136.8973388816303,None,2136.8973388816303,None,f,1,None,None,1.7841793538791535,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,-12,0,180,180,180,-12,180,180,270,j,present,resp,freq_bottom,,,,,0,267,267,633,,,0.9146892833213147,,,,,,,,,,2141.286721755234,None,2141.286721755234,None,f,0,2143.4639100045642,None,2.1618790479296877,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-12,0,0,0,-12,0,0,0,0,0,j,abs,resp,freq_bottom,,,,,0,268,268,86,,,0.7754696982012034,,,,,,,,,,2145.1582638286854,None,2145.1582638286854,None,j,1,None,None,1.5062162102585717,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,168,180,180,180,180,0,168,180,0,f,abs,resp,freq_bottom,,,,,0,269,269,235,,,1.0689344024488103,,,,,,,,,,2148.582269433329,None,2148.582269433329,None,f,1,None,None,2.4502546072508267,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,12,180,180,180,180,0,180,12,180,j,abs,resp,freq_bottom,,,,,0,270,270,1,,,0.8551718899424074,,,,,,,,,,2152.3956672687455,None,2152.3956672687455,None,j,1,None,None,1.180862931865704,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,-12,180,0,180,0,0,0,-12,j,abs,resp,freq_bottom,,,,,0,271,271,100,,,0.9560031480167712,,,,,,,,,,2155.2317130741976,None,2155.2317130741976,None,j,1,None,None,1.3367868647292198,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,-168,0,0,0,180,0,-168,0,0,f,abs,resp,freq_bottom,,,,,0,272,272,331,,,0.7145431754213096,,,,,,,,,,2160.632513806351,None,2160.632513806351,None,f,1,None,None,1.7431575269256427,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,180,-12,0,0,0,12,0,j,abs,resp,freq_bottom,,,,,0,273,273,144,,,0.8046897432919248,,,,,,,,,,2166.586430053052,None,2166.586430053052,None,j,1,None,None,2.061083930078894,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
168,0,-168,0,0,0,0,180,180,180,f,abs,resp,freq_bottom,,,,,0,274,274,364,,,1.0957853106783078,,,,,,,,,,2170.658409921256,None,2170.658409921256,None,f,1,None,None,1.7169779803698475,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,0,0,-12,0,-12,0,0,0,j,abs,resp,freq_bottom,,,,,0,275,275,132,,,0.8210157230513324,,,,,,,,,,2173.963700222881,None,2173.963700222881,None,j,1,None,None,1.4839044946020294,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,180,0,180,180,0,-168,180,-168,f,abs,resp,freq_bottom,,,,,0,276,276,291,,,1.0842656448885042,,,,,,,,,,2177.4941710876774,None,2177.4941710876774,None,f,1,None,None,1.4883524699507689,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,-168,0,12,180,90,0,180,180,None,present,inhibit,freq_bottom,,,,,0,277,277,952,,,0.9607999783117802,,,,,,,,,,2180.530157550569,None,2180.530157550569,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,12,0,180,0,90,180,12,180,j,present,resp,freq_bottom,,,,,0,278,278,535,,,0.8932288156849743,,,,,,,,,,2184.9313364934387,None,2184.9313364934387,None,f,0,2185.9315782706,None,0.9792962400060787,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,0,-168,0,-168,180,270,0,180,0,f,present,resp,freq_bottom,,,,,0,279,279,826,,,0.8247647550899847,,,,,,,,,,2187.908146713158,None,2187.908146713158,None,f,1,None,None,1.9704473769961623,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,270,0,0,0,-168,0,0,-168,f,present,resp,freq_bottom,,,,,0,280,280,796,,,0.764196429333428,,,,,,,,,,2191.8854782177186,None,2191.8854782177186,None,f,1,None,None,2.232104296108446,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,-12,0,0,0,270,180,12,j,present,resp,freq_bottom,,,,,0,281,281,681,,,0.7951886397787592,,,,,,,,,,2195.0513041478225,None,2195.0513041478225,None,j,1,None,None,1.8823266948747914,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,0,0,0,168,180,180,-168,180,0,f,abs,resp,freq_bottom,,,,,0,282,282,404,,,0.9917912501382382,,,,,,,,,,2198.1813253252076,None,2198.1813253252076,None,f,1,None,None,2.7378094523301115,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,-12,180,180,180,-12,0,0,180,0,j,abs,resp,freq_bottom,,,,,0,283,283,137,,,0.8841984792832687,,,,,,,,,,2202.712061511007,None,2202.712061511007,None,j,1,None,None,1.709603324168711,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,0,0,168,0,270,180,180,168,f,present,resp,freq_bottom,,,,,0,284,284,724,,,0.9959913675759827,,,,,,,,,,2207.1955445992826,None,2207.1955445992826,None,j,0,2208.690484484003,None,1.4651454845516128,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-12,180,0,0,0,0,-12,0,0,0,j,abs,resp,freq_bottom,,,,,0,285,285,128,,,1.075719331729877,,,,,,,,,,2210.7981836830295,None,2210.7981836830295,None,j,1,None,None,0.951163761819771,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,-168,0,0,0,270,0,0,-168,f,present,resp,freq_bottom,,,,,0,286,286,792,,,0.7043365207535949,,,,,,,,,,2212.527896134219,None,2212.527896134219,None,f,1,None,None,2.660836478247802,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,0,180,0,180,-12,180,270,0,-12,j,present,resp,freq_bottom,,,,,0,287,287,587,,,0.7733983566212743,,,,,,,,,,2216.8349561480827,None,2216.8349561480827,None,j,1,None,None,1.6817141323626856,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,0,-12,0,0,0,180,0,-12,j,abs,resp,freq_bottom,,,,,0,288,288,107,,,0.8950116163371997,,,,,,,,,,2222.2225484822047,None,2222.2225484822047,None,f,0,2224.164854897481,None,1.9107205700966006,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,0,12,0,0,0,12,0,270,j,present,resp,freq_bottom,,,,,0,289,289,543,,,1.091890789541769,,,,,,,,,,2226.7308449704324,None,2226.7308449704324,None,j,1,None,None,1.1769821216694254,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,0,-168,180,180,180,180,-168,0,90,f,present,resp,freq_bottom,,,,,0,290,290,816,,,1.0760872266061507,,,,,,,,,,2229.9891484010695,None,2229.9891484010695,None,None,0,2232.978503867227,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-12,180,0,180,0,0,180,-12,0,270,j,present,resp,freq_bottom,,,,,0,291,291,624,,,0.991954235608565,,,,,,,,,,2238.284545458937,None,2238.284545458937,None,j,1,None,None,1.1102323070044804,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,12,0,0,180,180,180,90,180,-12,j,present,resp,freq_bottom,,,,,0,292,292,651,,,0.7219171612133863,,,,,,,,,,2241.2383675302626,None,2241.2383675302626,None,j,1,None,None,1.6444194769355818,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,0,12,90,0,0,12,0,j,present,resp,freq_bottom,,,,,0,293,293,508,,,0.8583727753767647,,,,,,,,,,2245.7686621180765,None,2245.7686621180765,None,j,1,None,None,1.8816837668455264,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,12,0,0,180,180,180,90,180,12,j,present,resp,freq_bottom,,,,,0,294,294,511,,,0.941664139955346,,,,,,,,,,2249.487420947018,None,2249.487420947018,None,j,1,None,None,0.8513840476771293,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
270,180,0,0,0,0,-12,0,-12,180,j,present,resp,freq_bottom,,,,,0,295,295,630,,,0.8948437732787267,,,,,,,,,,2253.8295009188114,None,2253.8295009188114,None,j,1,None,None,1.645236267198925,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,0,12,0,0,0,-168,180,None,abs,inhibit,freq_bottom,,,,,0,296,296,424,,,0.955575897734243,,,,,,,,,,2256.6779525187085,None,2256.6779525187085,None,None,1,None,None,,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,180,-12,180,180,12,0,270,180,j,present,resp,freq_bottom,,,,,0,297,297,684,,,0.9931476454966985,,,,,,,,,,2260.92512272983,None,2260.92512272983,None,j,1,None,None,2.452746028837282,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
0,180,180,-12,180,180,180,0,180,-12,j,abs,resp,freq_bottom,,,,,0,298,298,79,,,0.8974799265898089,,,,,,,,,,2264.3844981297734,None,2264.3844981297734,None,j,1,None,None,1.153323879272648,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
-168,180,0,-168,180,180,0,180,0,180,f,abs,resp,freq_bottom,,,,,0,299,299,295,,,0.8809897170705494,,,,,,,,,,2269.4085717097187,None,2269.4085717097187,None,j,0,2271.021258279583,None,1.5842610329054878,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
180,180,168,0,168,180,270,0,180,180,f,present,resp,freq_bottom,,,,,0,300,300,756,,,1.0527044974704607,,,,,,,,,,2273.3978163990723,None,2273.3978163990723,None,f,1,None,None,2.427002948916197,015,001,2,28,f,2021_Nov_10_1439,eye_tracking_exp,2021.2.3,84.98995656917724,
