ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,fixdur,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
0,12,0,0,270,0,12,180,180,180,j,present,resp,freq_top,,,,,0,459,459,530,,,,,0.8937106372111657,1301.6773773298482,None,1301.6773773298482,None,j,1,0.6161448948005273,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,180,180,12,0,0,180,180,180,0,j,abs,resp,freq_top,,,,,0,460,460,64,,,,,0.7587366284591256,1303.360169505595,None,1303.360169505595,None,j,1,0.6460269115887058,1304.0313272635794,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,180,180,-168,0,0,168,0,0,f,abs,resp,freq_top,,,,,0,461,461,358,,,,,1.0402144814126757,1317.432029783915,None,1317.432029783915,None,f,1,0.7964684091275558,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,12,0,0,180,180,168,0,0,0,None,abs,inhibit,freq_top,,,,,0,462,462,446,,,,,0.9742792951023251,1319.5025537824695,None,1319.5025537824695,None,j,0,0.6134835036245931,1320.1280721681615,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,0,0,12,0,0,-12,0,0,0,j,present,resp,freq_top,,,,,0,463,463,668,,,,,0.7825645127028763,1321.445806112959,None,1321.445806112959,None,j,1,0.542171078883257,1322.009844159049,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,-168,0,90,0,0,-168,180,180,f,present,resp,freq_top,,,,,0,464,464,816,,,,,1.0101847162531872,1323.5498617688463,None,1323.5498617688463,None,f,1,0.7739593242658884,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,180,0,-12,0,0,0,-12,0,j,abs,resp,freq_top,,,,,0,465,465,107,,,,,0.745553799261551,1325.385317644901,None,1325.385317644901,None,j,1,0.8746312674338697,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,0,0,12,0,0,0,12,0,0,j,present,resp,freq_top,,,,,0,466,466,506,,,,,0.9495465931635964,1327.5152425542474,None,1327.5152425542474,None,j,1,0.6966549208227661,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,168,180,270,180,168,180,180,180,180,f,present,resp,freq_top,,,,,0,467,467,733,,,,,1.0749758918504062,1329.6329791553035,None,1329.6329791553035,None,f,1,1.3629396495307446,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-168,0,90,0,0,0,12,0,0,None,present,inhibit,freq_top,,,,,0,468,468,984,,,,,0.9811676893787367,1332.2806160349355,None,1332.2806160349355,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,-168,0,0,0,12,0,0,None,abs,inhibit,freq_top,,,,,0,469,469,422,,,,,1.0193921788676106,1336.5415244335163,None,1336.5415244335163,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
168,0,90,180,180,180,0,0,168,0,f,present,resp,freq_top,,,,,0,470,470,755,,,,,0.84078183806621,1340.6245841670607,None,1340.6245841670607,None,f,1,0.9145053486463439,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,0,-168,0,0,270,0,0,0,None,present,inhibit,freq_top,,,,,0,471,471,1000,,,,,0.9770148176772857,1343.0958091767134,None,1343.0958091767134,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,-12,0,180,0,180,0,180,0,12,j,abs,resp,freq_top,,,,,0,472,472,188,,,,,0.7270353409009087,1350.7697212949643,None,1350.7697212949643,None,j,1,0.8816157213732367,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,-168,0,0,0,0,0,180,-168,f,abs,resp,freq_top,,,,,0,473,473,327,,,,,1.0244235134816546,1352.9922769247387,None,1352.9922769247387,None,f,1,1.2189534669123532,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,0,168,0,180,180,180,180,-168,f,present,resp,freq_top,,,,,0,474,474,858,,,,,1.0123882614332758,1356.133298962941,None,1356.133298962941,None,f,1,0.79699181304386,1356.9575864740837,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,12,180,180,-12,0,0,0,180,180,j,abs,resp,freq_top,,,,,0,475,475,197,,,,,0.7227377114032011,1361.0517535993058,None,1361.0517535993058,None,j,1,0.8866351467804634,1361.9578463649523,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,180,-168,180,90,-168,180,0,0,180,f,present,resp,freq_top,,,,,0,476,476,834,,,,,0.8103844560025038,1368.48747467875,None,1368.48747467875,None,f,1,1.050999369497731,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,-168,180,180,0,-168,180,180,0,180,f,abs,resp,freq_top,,,,,0,477,477,299,,,,,0.9705226636434885,1370.875952367227,None,1370.875952367227,None,f,1,0.7256247538607568,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-12,180,270,180,0,180,-12,0,0,j,present,resp,freq_top,,,,,0,478,478,607,,,,,0.8336688063325877,1372.725158613419,None,1372.725158613419,None,j,1,1.3723717864741047,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,180,180,180,168,180,0,180,0,0,None,abs,inhibit,freq_top,,,,,0,479,479,503,,,,,0.8640629937551879,1375.3479380330828,None,1375.3479380330828,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
168,180,180,12,180,180,180,0,0,0,None,abs,inhibit,freq_top,,,,,0,480,480,484,,,,,1.0467294290396443,1379.618716247769,None,1379.618716247769,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,180,0,180,0,-12,180,0,180,j,abs,resp,freq_top,,,,,0,481,481,97,,,,,0.9239406120845797,1383.8325605529135,None,1383.8325605529135,None,j,1,0.7281648022617446,1384.5762930627243,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,180,-168,0,180,0,180,-168,180,180,f,abs,resp,freq_top,,,,,0,482,482,332,,,,,0.9902100814491389,1386.1037082291841,None,1386.1037082291841,None,f,1,0.8090373473714862,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
168,0,180,180,0,180,-168,180,180,180,f,abs,resp,freq_top,,,,,0,483,483,377,,,,,0.7520132420852041,1387.9276775928483,None,1387.9276775928483,None,f,1,0.7770897867667372,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,0,0,168,0,90,180,180,180,0,f,present,resp,freq_top,,,,,0,484,484,860,,,,,0.7964308697319653,1389.5871535429833,None,1389.5871535429833,None,f,1,0.7656585125077982,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,0,270,180,0,180,168,180,0,0,None,present,inhibit,freq_top,,,,,0,485,485,951,,,,,0.835614581317963,1391.4932203497265,None,1391.4932203497265,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,0,0,0,12,180,180,168,180,None,present,inhibit,freq_top,,,,,0,486,486,960,,,,,1.0003242337655351,1395.9060160963309,None,1395.9060160963309,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,12,180,180,180,0,0,0,12,j,present,resp,freq_top,,,,,0,487,487,558,,,,,0.7317474411827494,1399.8125166582213,None,1399.8125166582213,None,j,1,0.7634556279917888,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,0,180,180,180,-12,0,-12,j,abs,resp,freq_top,,,,,0,488,488,112,,,,,0.9936198876056439,1401.8503819429861,None,1401.8503819429861,None,f,0,0.7095966409760877,1402.5784642532344,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
168,0,270,180,180,180,0,0,168,180,f,present,resp,freq_top,,,,,0,489,489,783,,,,,0.8692628793502339,1403.9901087527069,None,1403.9901087527069,None,f,1,1.0819091777084395,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,0,0,0,0,-168,0,0,-168,f,present,resp,freq_top,,,,,0,490,490,806,,,,,0.748202114831198,1406.107976657513,None,1406.107976657513,None,f,1,0.6120820247524534,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,12,0,0,168,0,180,180,180,180,None,abs,inhibit,freq_top,,,,,0,491,491,432,,,,,1.0261416900056721,1408.0262417335216,None,1408.0262417335216,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,-168,180,90,180,180,-168,0,180,180,f,present,resp,freq_top,,,,,0,492,492,843,,,,,0.9385525997447235,1411.992155280117,None,1411.992155280117,None,f,1,0.6799705910343619,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,168,0,0,168,0,0,0,f,abs,resp,freq_top,,,,,0,493,493,234,,,,,0.9823118248404641,1413.9102845246598,None,1413.9102845246598,None,f,1,0.9848947231257625,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,freq_top,,,,,0,494,494,429,,,,,0.9345246611880735,1416.1341592288882,None,1416.1341592288882,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,180,180,180,180,168,0,-168,0,f,present,resp,freq_top,,,,,0,495,495,889,,,,,0.7134623853446459,1424.0647707813841,None,1424.0647707813841,None,f,1,0.8465500740276184,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,180,0,180,0,12,0,-12,0,j,abs,resp,freq_top,,,,,0,496,496,175,,,,,0.948858612530247,1426.2061136836928,None,1426.2061136836928,None,j,1,0.6731910916860215,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,0,0,180,180,180,-168,180,0,0,f,abs,resp,freq_top,,,,,0,497,497,347,,,,,0.9416084399926701,1435.453499003448,None,1435.453499003448,None,f,1,0.9449898534476233,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-168,0,0,180,0,180,168,180,180,180,f,abs,resp,freq_top,,,,,0,498,498,417,,,,,0.8175927921641563,1442.5012193137845,None,1442.5012193137845,None,f,1,0.9213781189355359,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,-12,180,0,180,0,180,0,12,j,present,resp,freq_top,,,,,0,499,499,698,,,,,0.7010854773148583,1448.8896912671553,None,1448.8896912671553,None,j,1,1.8439861796614423,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,12,0,90,0,12,180,0,0,0,j,present,resp,freq_top,,,,,0,500,500,562,,,,,0.8585272587830968,1451.8675546623563,None,1451.8675546623563,None,j,1,1.1552765815940802,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,168,0,168,0,180,0,180,90,0,f,present,resp,freq_top,,,,,0,501,501,770,,,,,1.0830283968249543,1454.4324550873243,None,1454.4324550873243,None,f,1,1.7413464913333883,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,180,180,180,-12,0,180,12,j,abs,resp,freq_top,,,,,0,502,502,183,,,,,0.8121527600194715,1457.2684606280418,None,1457.2684606280418,None,j,1,0.8734842461708467,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,90,180,-168,0,-168,180,0,180,f,present,resp,freq_top,,,,,0,503,503,791,,,,,0.813755306609652,1463.468941531799,None,1463.468941531799,None,f,1,0.7040058178718027,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-12,0,0,0,-12,180,0,0,0,j,abs,resp,freq_top,,,,,0,504,504,128,,,,,0.9863223072234549,1465.245775264124,None,1465.245775264124,None,j,1,0.6231770406739088,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,180,-12,180,0,180,12,180,j,abs,resp,freq_top,,,,,0,505,505,149,,,,,0.8417850836125422,1467.340659579484,None,1467.340659579484,None,j,1,0.6722746820669272,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,-12,0,180,0,180,0,12,j,abs,resp,freq_top,,,,,0,506,506,186,,,,,0.994557452375495,1469.0588014412606,None,1469.0588014412606,None,j,1,0.6181615392888489,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,0,180,0,90,0,0,0,12,0,j,present,resp,freq_top,,,,,0,507,507,545,,,,,1.038969509408877,1470.9891814765724,None,1470.9891814765724,None,j,1,1.0238345857069362,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,180,-12,180,180,12,180,0,180,0,j,abs,resp,freq_top,,,,,0,508,508,190,,,,,0.7965378964967453,1473.0483131392175,None,1473.0483131392175,None,j,1,0.8686595125291205,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,-168,0,180,0,180,168,180,180,f,present,resp,freq_top,,,,,0,509,509,906,,,,,0.9402530496030156,1475.1315569998624,None,1475.1315569998624,None,f,1,0.7225935992573795,1475.8738481869077,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,0,-12,0,0,0,-12,0,0,j,present,resp,freq_top,,,,,0,510,510,576,,,,,0.8828095411040493,1477.2846239686987,None,1477.2846239686987,None,j,1,1.0474991435621632,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,180,180,0,-168,0,-168,0,f,abs,resp,freq_top,,,,,0,511,511,315,,,,,0.9997800822730076,1479.7670731850885,None,1479.7670731850885,None,f,1,0.7090213192568626,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,270,0,180,180,12,180,0,0,-168,None,present,inhibit,freq_top,,,,,0,512,512,968,,,,,0.7298306502776417,1481.5321940192516,None,1481.5321940192516,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,12,180,180,0,-12,180,0,180,j,abs,resp,freq_top,,,,,0,513,513,165,,,,,0.8973596361688077,1485.4395750708827,None,1485.4395750708827,None,j,1,0.7166106759868853,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,0,-12,0,0,12,180,180,j,abs,resp,freq_top,,,,,0,514,514,170,,,,,1.0400964139862303,1487.300871826712,None,1487.300871826712,None,j,1,0.8553383698163088,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,0,-168,180,0,180,0,0,168,f,abs,resp,freq_top,,,,,0,515,515,396,,,,,1.0662744378510443,1489.5705627859825,None,1489.5705627859825,None,f,1,0.9377388679895375,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-12,0,180,0,180,180,12,0,0,j,abs,resp,freq_top,,,,,0,516,516,173,,,,,0.9010311625425401,1491.6886902798105,None,1491.6886902798105,None,j,1,1.4917262912022125,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,-168,0,0,270,0,180,180,180,-168,f,present,resp,freq_top,,,,,0,517,517,846,,,,,0.892035909805892,1494.3711875503504,None,1494.3711875503504,None,f,1,0.7920895045390353,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,-12,180,180,270,180,0,180,-12,180,j,present,resp,freq_top,,,,,0,518,518,635,,,,,0.920040392186632,1496.4307614198806,None,1496.4307614198806,None,j,1,1.1005600452590443,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,180,0,0,180,168,180,12,180,None,abs,inhibit,freq_top,,,,,0,519,519,441,,,,,0.9803327455056456,1498.8323236024662,None,1498.8323236024662,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,168,0,0,-168,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,520,520,362,,,,,0.9003788108146266,1502.9992040276156,None,1502.9992040276156,None,f,1,0.7562831229370204,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,12,180,180,0,180,180,0,12,180,j,abs,resp,freq_top,,,,,0,521,521,61,,,,,1.028064564618425,1505.1647083290954,None,1505.1647083290954,None,j,1,0.7187652648717631,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,12,180,0,270,180,0,180,-12,0,j,present,resp,freq_top,,,,,0,522,522,705,,,,,1.0336540549018338,1507.1751115100851,None,1507.1751115100851,None,j,1,0.6434421897320135,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,270,180,12,180,180,180,180,12,180,j,present,resp,freq_top,,,,,0,523,523,507,,,,,1.0787532675573188,1509.2831530648546,None,1509.2831530648546,None,j,1,0.8714111561675963,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,0,270,180,12,0,180,0,180,180,j,present,resp,freq_top,,,,,0,524,524,569,,,,,1.0337521645961112,1511.4817024451768,None,1511.4817024451768,None,j,1,0.8493865368618572,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,90,180,180,12,180,180,12,180,j,present,resp,freq_top,,,,,0,525,525,519,,,,,0.7920755218196405,1513.41262973037,None,1513.41262973037,None,j,1,0.6619436426772154,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,180,12,180,0,180,168,180,180,0,None,abs,inhibit,freq_top,,,,,0,526,526,445,,,,,1.0394313539832742,1515.4241998545695,None,1515.4241998545695,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,0,0,0,-168,0,12,0,0,None,abs,inhibit,freq_top,,,,,0,527,527,434,,,,,0.7097019858514031,1519.3545536291313,None,1519.3545536291313,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,180,180,180,168,0,0,0,0,12,None,abs,inhibit,freq_top,,,,,0,528,528,430,,,,,0.890006288666347,1523.4620370675002,None,1523.4620370675002,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,-168,0,270,180,180,180,0,-168,180,f,present,resp,freq_top,,,,,0,529,529,824,,,,,1.0322576195745352,1527.722203524434,None,1527.722203524434,None,f,1,1.8075706693962275,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,-12,0,180,180,0,180,180,-12,180,j,abs,resp,freq_top,,,,,0,530,530,110,,,,,0.9348463806633123,1530.7581605280393,None,1530.7581605280393,None,f,0,2.163763029690017,1532.9362977594756,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,0,-12,0,270,0,0,0,180,180,j,present,resp,freq_top,,,,,0,531,531,629,,,,,1.0932830866398675,1534.5726953399862,None,1534.5726953399862,None,j,1,0.66923749050693,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,0,-12,180,0,180,0,0,12,j,present,resp,freq_top,,,,,0,532,532,690,,,,,0.8371455284138426,1536.371902627554,None,1536.371902627554,None,j,1,0.9019780653870839,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,180,180,12,0,0,180,180,180,180,j,abs,resp,freq_top,,,,,0,533,533,204,,,,,0.7978277945299679,1538.3488284837986,None,1538.3488284837986,None,j,1,0.6371613427836564,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,168,0,168,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,534,534,259,,,,,0.7380957459567142,1540.019627043017,None,1540.019627043017,None,f,1,1.6694554245477775,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,0,-12,180,180,0,180,0,-12,j,present,resp,freq_top,,,,,0,535,535,620,,,,,0.8772348835491798,1543.1262535357673,None,1543.1262535357673,None,j,1,1.4600600526573544,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,168,0,168,180,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,536,536,215,,,,,0.7266365588191074,1545.6104115119888,None,1545.6104115119888,None,f,1,0.9906096056365641,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,90,180,0,-12,0,0,0,180,-12,j,present,resp,freq_top,,,,,0,537,537,619,,,,,0.9980407710918524,1547.893230733287,None,1547.893230733287,None,j,1,0.7086515558257815,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,0,168,0,90,0,0,0,168,0,f,present,resp,freq_top,,,,,0,538,538,753,,,,,1.078760956276672,1549.9634583173975,None,1549.9634583173975,None,f,1,1.2618698710975877,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,12,180,180,180,0,12,180,180,j,present,resp,freq_top,,,,,0,539,539,536,,,,,1.019166472066886,1552.494889567508,None,1552.494889567508,None,j,1,0.7942401694053842,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,0,-12,0,0,-12,180,180,180,180,j,present,resp,freq_top,,,,,0,540,540,592,,,,,1.0863719970926993,1554.7645449087504,None,1554.7645449087504,None,j,1,1.8357058935434907,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
168,180,0,0,180,12,0,0,0,0,None,abs,inhibit,freq_top,,,,,0,541,541,486,,,,,1.0458850922654765,1557.8952196077844,None,1557.8952196077844,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,270,0,180,180,180,180,168,0,168,f,present,resp,freq_top,,,,,0,542,542,756,,,,,0.9697290909451974,1562.202328815376,None,1562.202328815376,None,f,1,0.9579665879318782,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,freq_top,,,,,0,543,543,3,,,,,0.825192513025329,1564.2853254627553,None,1564.2853254627553,None,j,1,0.7789564129489008,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
-12,180,180,180,180,180,0,0,12,180,j,abs,resp,freq_top,,,,,0,544,544,209,,,,,0.8038698507040617,1566.2280275248886,None,1566.2280275248886,None,j,1,1.0606210667938285,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,180,0,180,12,180,180,-12,180,j,abs,resp,freq_top,,,,,0,545,545,155,,,,,1.0692663204567172,1571.1925800401987,None,1571.1925800401987,None,j,1,0.9748404780766577,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,180,0,12,0,180,0,180,168,180,None,present,inhibit,freq_top,,,,,0,546,546,962,,,,,0.9439432772698613,1573.4405968253486,None,1573.4405968253486,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,-12,180,0,180,0,180,0,-12,j,abs,resp,freq_top,,,,,0,547,547,124,,,,,0.7467232336585704,1577.2180635322984,None,1577.2180635322984,None,j,1,0.6614332182180078,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
270,0,-168,0,0,0,-168,180,180,0,f,present,resp,freq_top,,,,,0,548,548,835,,,,,0.8052118641775927,1579.0526603498001,None,1579.0526603498001,None,f,1,0.9549909733032109,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,90,0,-12,0,0,-12,180,180,180,j,present,resp,freq_top,,,,,0,549,549,598,,,,,0.9210126093078825,1581.2061825049677,None,1581.2061825049677,None,j,1,0.6093077425430238,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
12,0,-12,0,0,0,180,180,180,0,j,abs,resp,freq_top,,,,,0,550,550,195,,,,,0.8666058507128239,1582.9361803407191,None,1582.9361803407191,None,j,1,0.7194124263442063,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
0,270,0,-168,0,180,180,180,0,-12,None,present,inhibit,freq_top,,,,,0,551,551,998,,,,,0.7996071086536612,1584.7499949440498,None,1584.7499949440498,None,None,1,,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
180,0,0,180,180,-12,180,180,0,12,j,abs,resp,freq_top,,,,,0,552,552,184,,,,,1.0487090895512399,1588.8094894276328,None,1588.8094894276328,None,j,1,0.7011835418743431,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
90,180,180,180,180,-168,180,180,-168,180,f,present,resp,freq_top,,,,,0,553,553,799,,,,,0.7070432455889988,1590.514626483091,None,1590.514626483091,None,f,1,0.7247741470418987,None,None,006,001,1,33,F,2021_Nov_08_1505,eye_tracking_exp,2021.2.3,85.81383722873142,
