ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,text_7.started,text_7.stopped,response.rt,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
180,0,12,180,180,0,-12,180,0,180,j,abs,resp,freq_top,,,,,0,195,195,165,,,0.8140455343948014,,,,,,,,,,1487.1001485392553,None,1487.1001485392553,None,j,1,None,None,1.9969767148795654,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
270,0,-12,180,180,12,0,0,0,0,j,present,resp,freq_top,,,,,0,196,196,662,,,0.7077118423910135,,,,,,,,,,1489.8537406023534,None,1489.8537406023534,None,j,1,None,None,0.986444343070616,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,180,0,180,180,180,0,-168,0,f,abs,resp,freq_top,,,,,0,197,197,321,,,1.045146981219728,,,,,,,,,,1491.9250309922136,None,1491.9250309922136,None,f,1,None,None,0.9951665342159686,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,180,90,180,180,-168,0,180,180,f,present,resp,freq_top,,,,,0,198,198,843,,,0.9245473552481184,,,,,,,,,,1493.903339914621,None,1493.903339914621,None,f,1,None,None,1.0649060306022875,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,180,270,180,168,180,0,180,180,f,present,resp,freq_top,,,,,0,199,199,873,,,0.9276231564631239,,,,,,,,,,1496.102137111906,None,1496.102137111906,None,f,1,None,None,1.2024870050227037,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,12,0,0,0,-12,0,0,j,abs,resp,freq_top,,,,,0,200,200,142,,,0.8577216965446112,,,,,,,,,,1498.4795179733774,None,1498.4795179733774,None,j,1,None,None,1.1607577678441885,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,-168,180,90,0,0,180,0,-168,f,present,resp,freq_top,,,,,0,201,201,838,,,0.78300330129589,,,,,,,,,,1500.7978921371396,None,1500.7978921371396,None,f,1,None,None,1.3564257100078976,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,180,12,180,168,180,0,180,None,abs,inhibit,freq_top,,,,,0,202,202,443,,,0.8545407874814875,,,,,,,,,,1503.0576984897707,None,1503.0576984897707,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,0,-168,0,0,180,180,180,-168,f,present,resp,freq_top,,,,,0,203,203,788,,,0.7897587809471973,,,,,,,,,,1506.8707626997202,None,1506.8707626997202,None,f,1,None,None,1.1846698408189695,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,168,180,180,-168,0,0,0,180,90,f,present,resp,freq_top,,,,,0,204,204,911,,,0.7527591563179997,,,,,,,,,,1508.8711161633764,None,1508.8711161633764,None,f,1,None,None,1.1683102991519263,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,0,-12,0,0,-12,180,180,180,180,j,present,resp,freq_top,,,,,0,205,205,592,,,0.7770189094298666,,,,,,,,,,1510.8841155364353,None,1510.8841155364353,None,j,1,None,None,1.0283405020309146,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,0,0,-12,0,0,0,-12,j,abs,resp,freq_top,,,,,0,206,206,86,,,0.7521839066521264,,,,,,,,,,1513.01317082256,None,1513.01317082256,None,j,1,None,None,1.0903095330577344,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,270,180,180,180,168,0,0,0,168,f,present,resp,freq_top,,,,,0,207,207,730,,,0.7342482681350738,,,,,,,,,,1515.120248879466,None,1515.120248879466,None,f,1,None,None,1.0313263794814702,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,168,0,168,0,180,0,180,90,0,f,present,resp,freq_top,,,,,0,208,208,770,,,0.9477497398798379,,,,,,,,,,1517.5564058269956,None,1517.5564058269956,None,f,1,None,None,1.2031924230905133,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,0,0,0,12,0,180,-168,None,abs,inhibit,freq_top,,,,,0,209,209,463,,,0.9814540904651516,,,,,,,,,,1525.6985308166913,None,1525.6985308166913,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,90,180,0,12,0,-12,0,180,180,j,present,resp,freq_top,,,,,0,210,210,667,,,0.8975671696069587,,,,,,,,,,1529.6281441588435,None,1529.6281441588435,None,j,1,None,None,1.4345940015773522,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,0,-168,0,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,211,211,286,,,0.8025804441913831,,,,,,,,,,1532.0989604667047,None,1532.0989604667047,None,f,1,None,None,1.1718410117027815,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,90,0,180,180,180,-168,180,180,f,present,resp,freq_top,,,,,0,212,212,818,,,0.9483578121703587,,,,,,,,,,1534.6523188393112,None,1534.6523188393112,None,f,1,None,None,1.0024872464928194,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,-12,0,0,0,-12,0,0,j,abs,resp,freq_top,,,,,0,213,213,72,,,1.0050628677012432,,,,,,,,,,1537.0055983693019,None,1537.0055983693019,None,j,1,None,None,0.8733048824869911,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,168,0,0,168,0,0,180,180,f,present,resp,freq_top,,,,,0,214,214,732,,,0.7883194093773982,,,,,,,,,,1538.7840448738934,None,1538.7840448738934,None,f,1,None,None,1.2217898636081372,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,168,180,0,0,180,0,0,168,f,abs,resp,freq_top,,,,,0,215,215,264,,,0.7579135643053085,,,,,,,,,,1540.8301880299914,None,1540.8301880299914,None,f,1,None,None,1.1596693050305475,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
168,0,270,180,180,180,180,168,180,180,f,present,resp,freq_top,,,,,0,216,216,748,,,0.8135240033712307,,,,,,,,,,1543.0073922501833,None,1543.0073922501833,None,f,1,None,None,1.014492031390546,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,0,180,180,180,-12,0,12,j,abs,resp,freq_top,,,,,0,217,217,182,,,0.9775019720086179,,,,,,,,,,1545.5019515963068,None,1545.5019515963068,None,j,1,None,None,1.0169964617525693,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,180,0,90,-168,180,180,0,0,f,present,resp,freq_top,,,,,0,218,218,803,,,0.7336352192586485,,,,,,,,,,1547.5141788429537,None,1547.5141788429537,None,f,1,None,None,1.0997775898795226,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,90,0,0,-168,0,180,180,180,168,f,present,resp,freq_top,,,,,0,219,219,864,,,1.0901732578202552,,,,,,,,,,1549.7522627258295,None,1549.7522627258295,None,f,1,None,None,1.165583708876511,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,270,0,180,-12,0,180,0,-12,j,present,resp,freq_top,,,,,0,220,220,618,,,0.9864641282693729,,,,,,,,,,1552.1866251887695,None,1552.1866251887695,None,j,1,None,None,1.1634215737940394,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,270,0,-168,180,180,0,180,-168,f,present,resp,freq_top,,,,,0,221,221,829,,,0.8902520078271062,,,,,,,,,,1554.6461273392852,None,1554.6461273392852,None,f,1,None,None,1.550893807579996,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
270,180,180,180,12,0,168,180,180,180,None,present,inhibit,freq_top,,,,,0,222,222,947,,,0.9171379997777882,,,,,,,,,,1557.1760662543675,None,1557.1760662543675,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,270,180,12,180,180,180,180,12,180,j,present,resp,freq_top,,,,,0,223,223,507,,,0.8742790005921646,,,,,,,,,,1561.0714476525172,None,1561.0714476525172,None,j,1,None,None,1.077691695485555,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,0,0,168,180,180,180,168,180,f,present,resp,freq_top,,,,,0,224,224,723,,,0.7776867982084428,,,,,,,,,,1563.1896916595579,None,1563.1896916595579,None,f,1,None,None,0.7526134942963836,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
168,0,0,168,0,180,180,180,180,90,f,present,resp,freq_top,,,,,0,225,225,720,,,1.083568409187376,,,,,,,,,,1565.379932681928,None,1565.379932681928,None,f,1,None,None,1.0733254685037537,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,180,168,180,180,180,180,-168,180,f,abs,resp,freq_top,,,,,0,226,226,353,,,0.8401535475552155,,,,,,,,,,1567.579926101651,None,1567.579926101651,None,f,1,None,None,1.2570511082594749,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,-168,180,180,0,180,0,180,180,f,abs,resp,freq_top,,,,,0,227,227,343,,,0.7631348288282924,,,,,,,,,,1569.6519273428494,None,1569.6519273428494,None,f,1,None,None,1.2323801901729894,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,-12,0,0,0,-12,180,0,0,0,j,abs,resp,freq_top,,,,,0,228,228,128,,,1.0499225701361312,,,,,,,,,,1572.2858687886182,None,1572.2858687886182,None,j,1,None,None,1.0465286370672402,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,-12,180,0,180,-12,180,0,0,j,abs,resp,freq_top,,,,,0,229,229,95,,,0.9073748850821007,,,,,,,,,,1574.5336993337332,None,1574.5336993337332,None,j,1,None,None,0.990654816647293,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,168,180,180,180,180,0,12,0,None,abs,inhibit,freq_top,,,,,0,230,230,473,,,1.009825191224588,,,,,,,,,,1576.9345476465096,None,1576.9345476465096,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,180,0,180,168,0,180,-168,180,f,present,resp,freq_top,,,,,0,231,231,869,,,0.9254980078255367,,,,,,,,,,1580.8882417944988,None,1580.8882417944988,None,f,1,None,None,1.2938623408626881,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-12,180,0,180,0,180,180,-12,180,j,abs,resp,freq_top,,,,,0,232,232,131,,,0.7614856644140802,,,,,,,,,,1583.1363204584268,None,1583.1363204584268,None,j,1,None,None,1.60424508676806,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,180,-168,180,0,180,-168,180,f,abs,resp,freq_top,,,,,0,233,233,289,,,1.0877008941848962,,,,,,,,,,1585.9009329810578,None,1585.9009329810578,None,f,1,None,None,1.0785643371928018,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,180,180,270,0,-168,0,180,180,180,f,present,resp,freq_top,,,,,0,234,234,850,,,0.948488119731332,,,,,,,,,,1588.2543733958737,None,1588.2543733958737,None,f,1,None,None,0.8693784476054134,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
168,0,0,90,0,180,12,0,180,180,None,present,inhibit,freq_top,,,,,0,235,235,991,,,0.8373966973844911,,,,,,,,,,1590.1018228884495,None,1590.1018228884495,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,12,0,-12,0,180,180,0,0,0,j,abs,resp,freq_top,,,,,0,236,236,196,,,1.0172990125561214,,,,,,,,,,1594.1269263542927,None,1594.1269263542927,None,j,1,None,None,1.300722433545161,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,0,0,-168,180,180,-168,180,f,abs,resp,freq_top,,,,,0,237,237,316,,,1.0366186689979247,,,,,,,,,,1596.5982817621552,None,1596.5982817621552,None,f,1,None,None,1.0054012842010707,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,180,-168,0,180,0,180,-168,180,180,f,abs,resp,freq_top,,,,,0,238,238,332,,,0.8108131399628542,,,,,,,,,,1598.8700446040384,None,1598.8700446040384,None,f,1,None,None,1.2127588822622783,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,0,-12,180,180,180,180,-12,j,abs,resp,freq_top,,,,,0,239,239,80,,,0.7352674068291002,,,,,,,,,,1601.5165939264043,None,1601.5165939264043,None,j,1,None,None,1.0942504566337448,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,-168,180,-168,0,180,180,0,180,f,abs,resp,freq_top,,,,,0,240,240,291,,,0.9333670205417238,,,,,,,,,,1603.869762074588,None,1603.869762074588,None,f,1,None,None,0.9330722363956738,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,0,180,180,12,180,180,0,12,j,abs,resp,freq_top,,,,,0,241,241,44,,,0.8609911914389186,,,,,,,,,,1606.060632751265,None,1606.060632751265,None,j,1,None,None,0.9021868778509088,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,180,-168,180,90,-168,180,0,0,180,f,present,resp,freq_top,,,,,0,242,242,834,,,0.7695817350233521,,,,,,,,,,1608.082429173708,None,1608.082429173708,None,f,1,None,None,0.9604196380460053,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,-168,180,180,180,168,0,270,f,present,resp,freq_top,,,,,0,243,243,885,,,0.9301720944026979,,,,,,,,,,1610.2476844508346,None,1610.2476844508346,None,f,1,None,None,1.4357443431654247,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,180,0,0,0,12,0,180,12,j,abs,resp,freq_top,,,,,0,244,244,43,,,1.0180460212533728,,,,,,,,,,1612.7556781325547,None,1612.7556781325547,None,j,1,None,None,0.9112510624399874,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,0,270,0,-168,0,0,0,0,f,present,resp,freq_top,,,,,0,245,245,804,,,0.8190833377107161,,,,,,,,,,1614.7910927158446,None,1614.7910927158446,None,f,1,None,None,1.002869385687518,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,270,0,0,0,0,12,0,12,j,present,resp,freq_top,,,,,0,246,246,532,,,1.018997706741319,,,,,,,,,,1617.1435744623595,None,1617.1435744623595,None,j,1,None,None,0.9224305957250181,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,-168,0,-168,180,180,90,180,180,0,f,present,resp,freq_top,,,,,0,247,247,840,,,0.7038862540131151,,,,,,,,,,1619.1200816558412,None,1619.1200816558412,None,f,1,None,None,0.9619629853405058,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,12,180,180,0,180,0,0,12,j,abs,resp,freq_top,,,,,0,248,248,54,,,0.7744724782372098,,,,,,,,,,1621.096737358399,None,1621.096737358399,None,j,1,None,None,0.9225039447119343,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,180,-12,180,180,270,180,12,180,180,j,present,resp,freq_top,,,,,0,249,249,696,,,0.9952561859381155,,,,,,,,,,1623.521009052718,None,1623.521009052718,None,j,1,None,None,1.313044158523553,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,270,0,-12,0,0,12,180,0,j,present,resp,freq_top,,,,,0,250,250,674,,,0.8823489725141769,,,,,,,,,,1625.863611022156,None,1625.863611022156,None,j,1,None,None,1.2100833042495651,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
168,0,90,180,180,180,0,0,168,0,f,present,resp,freq_top,,,,,0,251,251,755,,,0.9071589946171099,,,,,,,,,,1667.4283040777518,None,1667.4283040777518,None,f,1,None,None,1.2113936251116684,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,12,0,90,180,180,180,180,0,12,j,present,resp,freq_top,,,,,0,252,252,566,,,1.0350873244349161,,,,,,,,,,1669.969771462056,None,1669.969771462056,None,j,1,None,None,1.710456237080507,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,0,270,168,180,180,168,180,f,present,resp,freq_top,,,,,0,253,253,750,,,0.8353202961444047,,,,,,,,,,1672.8176643689076,None,1672.8176643689076,None,f,1,None,None,1.2941186095631565,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,12,0,180,180,180,180,-12,j,abs,resp,freq_top,,,,,0,254,254,144,,,1.0543226558964365,,,,,,,,,,1675.724032721504,None,1675.724032721504,None,j,1,None,None,1.253671621409012,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,0,-168,180,0,0,0,-168,180,f,present,resp,freq_top,,,,,0,255,255,822,,,0.9413012036873853,,,,,,,,,,1677.9721799048566,None,1677.9721799048566,None,f,1,None,None,1.2757071072264807,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,180,180,180,168,180,0,180,0,0,None,abs,inhibit,freq_top,,,,,0,256,256,503,,,0.9452701753214506,,,,,,,,,,1680.2902247527818,None,1680.2902247527818,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,180,168,180,0,180,180,168,180,f,abs,resp,freq_top,,,,,0,257,257,213,,,0.8763801131927593,,,,,,,,,,1684.4209314476757,None,1684.4209314476757,None,f,1,None,None,1.4340171706207911,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,180,0,168,180,0,180,12,180,None,abs,inhibit,freq_top,,,,,0,258,258,429,,,0.9317835758356157,,,,,,,,,,1686.9746870518575,None,1686.9746870518575,None,f,0,1688.237466302482,None,1.2483648369961884,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-12,180,180,180,270,180,180,-12,0,0,j,present,resp,freq_top,,,,,0,259,259,642,,,0.9893112249021847,,,,,,,,,,1690.328647852104,None,1690.328647852104,None,j,1,None,None,1.2704075671572355,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,180,180,0,180,0,180,0,168,f,abs,resp,freq_top,,,,,0,260,260,398,,,0.9744437705865198,,,,,,,,,,1692.7298432897296,None,1692.7298432897296,None,f,1,None,None,2.3882812070660293,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,180,0,180,-168,180,0,-168,180,f,abs,resp,freq_top,,,,,0,261,261,295,,,0.8385574704982884,,,,,,,,,,1696.2831953235363,None,1696.2831953235363,None,f,1,None,None,0.7869335778232198,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,0,12,0,0,0,180,12,j,abs,resp,freq_top,,,,,0,262,262,45,,,0.9668330140510921,,,,,,,,,,1698.3777234586087,None,1698.3777234586087,None,j,1,None,None,0.7884717937049572,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,180,0,180,-12,180,12,180,j,abs,resp,freq_top,,,,,0,263,263,161,,,0.7525733594501653,,,,,,,,,,1700.3662091762308,None,1700.3662091762308,None,j,1,None,None,0.8799660575459711,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,-168,180,0,180,0,180,180,12,180,None,abs,inhibit,freq_top,,,,,0,264,264,481,,,0.7678023250899999,,,,,,,,,,1702.2258077369042,None,1702.2258077369042,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,0,180,0,180,-168,0,180,180,f,abs,resp,freq_top,,,,,0,265,265,307,,,0.9498346928884243,,,,,,,,,,1706.3332839309296,None,1706.3332839309296,None,f,1,None,None,1.1049790294491686,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,0,0,0,-12,0,0,-12,j,abs,resp,freq_top,,,,,0,266,266,92,,,0.8537896409239065,,,,,,,,,,1708.463975835286,None,1708.463975835286,None,j,1,None,None,1.1653678877701168,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
270,180,0,-12,180,180,0,180,0,-12,j,present,resp,freq_top,,,,,0,267,267,620,,,1.0381735097860991,,,,,,,,,,1710.9574766015212,None,1710.9574766015212,None,j,1,None,None,1.343912311749591,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,0,12,180,0,180,0,0,12,j,abs,resp,freq_top,,,,,0,268,268,46,,,0.9675291348602053,,,,,,,,,,1713.334643452974,None,1713.334643452974,None,j,1,None,None,0.6151870659086853,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,12,180,180,-12,0,0,0,180,180,j,abs,resp,freq_top,,,,,0,269,269,197,,,0.9593377688430282,,,,,,,,,,1714.9946322423493,None,1714.9946322423493,None,j,1,None,None,1.1467964061594103,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
270,0,180,0,180,-12,0,-12,0,0,j,present,resp,freq_top,,,,,0,270,270,603,,,1.0226419879580804,,,,,,,,,,1717.5825567043576,None,1717.5825567043576,None,j,1,None,None,0.9268318370450288,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
168,0,180,0,180,180,180,0,12,180,None,abs,inhibit,freq_top,,,,,0,271,271,489,,,0.7232379541760499,,,,,,,,,,1719.6647763957517,None,1719.6647763957517,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,0,168,0,0,0,0,0,0,f,abs,resp,freq_top,,,,,0,272,272,356,,,1.078844092246042,,,,,,,,,,1723.748246038478,None,1723.748246038478,None,f,1,None,None,1.1612340835126815,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
-168,0,90,180,-168,0,180,0,180,180,f,present,resp,freq_top,,,,,0,273,273,849,,,0.948552244707216,,,,,,,,,,1726.2072090889997,None,1726.2072090889997,None,f,1,None,None,0.9573649393205415,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,180,168,0,0,0,0,168,0,180,f,abs,resp,freq_top,,,,,0,274,274,242,,,0.8446023553686757,,,,,,,,,,1728.0665326664166,None,1728.0665326664166,None,f,1,None,None,1.5780839465733152,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,0,180,180,0,-168,0,-168,0,f,abs,resp,freq_top,,,,,0,275,275,315,,,0.8549889391967969,,,,,,,,,,1730.6202514451725,None,1730.6202514451725,None,f,1,None,None,0.9764308474623249,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
180,0,180,12,0,180,180,0,12,180,j,abs,resp,freq_top,,,,,0,276,276,3,,,0.7113522444455822,,,,,,,,,,1732.7618898563815,None,1732.7618898563815,None,j,1,None,None,1.011126127683383,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,168,0,0,90,0,0,180,180,None,present,inhibit,freq_top,,,,,0,277,277,979,,,0.9808025099638313,,,,,,,,,,1734.9517306287016,None,1734.9517306287016,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
90,180,180,-168,0,180,0,180,-12,180,None,present,inhibit,freq_top,,,,,0,278,278,997,,,0.7887461974010126,,,,,,,,,,1739.2126040129515,None,1739.2126040129515,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,270,180,0,180,168,180,0,0,None,present,inhibit,freq_top,,,,,0,279,279,951,,,0.9197108855530555,,,,,,,,,,1743.2480979821848,None,1743.2480979821848,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,270,0,-12,0,180,180,180,180,-12,j,present,resp,freq_top,,,,,0,280,280,578,,,0.7378636255612935,,,,,,,,,,1747.237675181088,None,1747.237675181088,None,j,1,None,None,1.3821872038461152,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,12,180,90,180,0,180,-168,0,0,None,present,inhibit,freq_top,,,,,0,281,281,957,,,0.9076717219830406,,,,,,,,,,1749.899163851689,None,1749.899163851689,None,None,1,None,None,,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
0,0,-12,0,180,180,180,180,-12,0,j,abs,resp,freq_top,,,,,0,282,282,109,,,0.7544721867912821,,,,,,,,,,1753.6634769414013,None,1753.6634769414013,None,j,1,None,None,1.0204701250913786,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
168,0,180,180,180,180,0,168,180,180,f,abs,resp,freq_top,,,,,0,283,283,244,,,0.7115458236348293,,,,,,,,,,1755.4519363379077,None,1755.4519363379077,None,f,1,None,None,0.7836856965659535,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
12,0,0,180,180,0,0,12,180,180,j,abs,resp,freq_top,,,,,0,284,284,34,,,1.0804962577070896,,,,,,,,,,1757.6875423530073,None,1757.6875423530073,None,j,1,None,None,0.7554493534407811,009,001,1,28,m,2021_Nov_08_1913,eye_tracking_exp,2021.2.3,85.07450919575236,
