ori10,ori11,ori12,ori13,ori14,ori16,ori17,ori18,ori19,ori20,corrAns,distractor,respon,dist_freq,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.rt,fixdur,int14_2.started,int14_2.stopped,per15_2.started,per15_2.stopped,response_pract.keys,response_pract.corr,response_pract.rt,key_resp_2.keys,key_resp_2.rt,int14.started,int14.stopped,per15.started,per15.stopped,response.keys,response.corr,response.rt,text_7.started,text_7.stopped,participant,session,1=top 2=bottom,age,gender,date,expName,psychopyVersion,frameRate,
180,-12,0,-12,0,0,0,180,0,180,j,abs,resp,freq_bottom,,,,,0,9,9,105,,,0.9469449215704477,,,,,,,,,,532.5787822278999,None,532.5787822278999,None,j,1,0.9724345931772405,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,0,168,0,0,90,180,180,12,None,present,inhibit,freq_bottom,,,,,0,10,10,961,,,0.7781050482683513,,,,,,,,,,534.6025388714879,None,534.6025388714879,None,None,1,,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,168,0,168,0,0,90,180,180,180,f,present,resp,freq_bottom,,,,,0,11,11,749,,,1.0922226733999505,,,,,,,,,,538.7796308325342,None,538.7796308325342,None,f,1,0.7706916243369051,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,0,180,-168,180,180,180,0,-168,180,f,abs,resp,freq_bottom,,,,,0,12,12,318,,,0.8803462451913086,,,,,,,,,,540.7328292938528,None,540.7328292938528,None,f,1,0.8334154417716491,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,0,180,0,180,-12,0,-12,180,270,j,present,resp,freq_bottom,,,,,0,13,13,637,,,0.9248052640287486,,,,,,,,,,542.6275448480028,None,542.6275448480028,None,j,1,1.499721002222941,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,168,0,0,0,168,0,0,0,f,abs,resp,freq_bottom,,,,,0,14,14,270,,,0.949729159614321,,,,,,,,,,545.4287282581663,None,545.4287282581663,None,f,1,1.385623914657117,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,270,-168,0,0,0,180,180,168,f,present,resp,freq_bottom,,,,,0,15,15,891,,,1.0968648334608042,,,,,,,,,,548.0897207579419,None,548.0897207579419,None,f,1,1.6685883139507496,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,180,180,0,0,0,-12,0,12,j,abs,resp,freq_bottom,,,,,0,16,16,189,,,0.853408756566117,,,,,,,,,,550.7242892174017,None,550.7242892174017,None,j,1,1.1780758791792323,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,0,0,0,0,0,-168,0,-168,f,abs,resp,freq_bottom,,,,,0,17,17,329,,,1.068220453689256,,,,,,,,,,553.3716597926687,None,553.3716597926687,None,f,1,0.9456438122215332,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,180,0,180,180,12,180,180,0,168,None,abs,inhibit,freq_bottom,,,,,0,18,18,433,,,1.037537198832357,,,,,,,,,,555.6073970530342,None,555.6073970530342,None,None,1,,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,168,0,168,180,270,0,0,0,f,present,resp,freq_bottom,,,,,0,19,19,742,,,0.8079969507800726,,,,,,,,,,559.7975706375673,None,559.7975706375673,None,f,1,1.1917596817384037,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,90,180,0,180,180,-12,0,12,180,j,present,resp,freq_bottom,,,,,0,20,20,649,,,0.835300246470897,,,,,,,,,,562.2098064333841,None,562.2098064333841,None,j,1,0.891599221389697,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
-12,180,180,0,12,180,0,0,180,180,j,abs,resp,freq_bottom,,,,,0,21,21,184,,,0.9874634230584225,,,,,,,,,,564.4003778485021,None,564.4003778485021,None,j,1,1.3729102391844208,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,-12,180,180,-12,0,0,0,0,j,abs,resp,freq_bottom,,,,,0,22,22,104,,,0.7268219593197276,,,,,,,,,,566.7875240569774,None,566.7875240569774,None,j,1,1.1618125165387028,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,180,0,12,0,12,0,90,180,j,present,resp,freq_bottom,,,,,0,23,23,566,,,0.8115027926241197,,,,,,,,,,568.8583913276543,None,568.8583913276543,None,j,1,0.834891157805032,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
180,180,180,-12,0,0,0,270,180,12,j,present,resp,freq_bottom,,,,,0,24,24,681,,,0.9959349530289405,,,,,,,,,,570.9644641904179,None,570.9644641904179,None,j,1,1.3038775772329245,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
0,0,-12,0,0,0,270,0,0,-12,j,present,resp,freq_bottom,,,,,0,25,25,582,,,0.8217925751897441,,,,,,,,,,573.4943247263473,None,573.4943247263473,None,j,1,0.8700007634524809,None,None,014,001,2,28,f,2021_Nov_10_1340,eye_tracking_exp,2021.2.3,84.97644080491783,
